triplet_id,comparison_role,target_dataset,transfer_mode,n,mean,min,max
beauty_to_retail_rocket_to_KuaiRec,a_to_b_to_c,KuaiRecLargeStrictPosV2_0.2,feature_encoder_a12_router_init,12,0.0014749999999999995,-0.0008000000000000229,0.006299999999999972
beauty_to_retail_rocket_to_KuaiRec,a_to_b_to_c,KuaiRecLargeStrictPosV2_0.2,full_model_init,12,0.0005250000000000024,-0.0050000000000000044,0.0038000000000000256
beauty_to_retail_rocket_to_KuaiRec,a_to_c_direct,KuaiRecLargeStrictPosV2_0.2,feature_encoder_a12_router_init,12,-0.0011500000000000028,-0.007099999999999995,0.0018000000000000238
beauty_to_retail_rocket_to_KuaiRec,a_to_c_direct,KuaiRecLargeStrictPosV2_0.2,full_model_init,12,-0.004408333333333338,-0.018899999999999972,0.0016999999999999793
beauty_to_retail_rocket_to_KuaiRec,b_to_c_direct,KuaiRecLargeStrictPosV2_0.2,feature_encoder_a12_router_init,12,-6.666666666666858e-05,-0.004599999999999993,0.0038000000000000256
beauty_to_retail_rocket_to_KuaiRec,b_to_c_direct,KuaiRecLargeStrictPosV2_0.2,full_model_init,12,-0.0011249999999999964,-0.012399999999999967,0.005200000000000038
