early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,22,0.0804,ok,0.1885,0.1614,1
True,15,0.0798,ok,0.1865,0.1611,2
True,24,0.0806,ok,0.1873,0.1611,3
True,35,0.0807,ok,0.1875,0.1612,4
True,15,0.081,ok,0.1874,0.161,5
True,36,0.0806,ok,0.1877,0.1611,6
True,15,0.08,ok,0.1874,0.1607,7
True,15,0.0801,ok,0.188,0.1609,8
True,17,0.0805,ok,0.1886,0.1615,9
True,16,0.0803,ok,0.1891,0.1615,10
True,15,0.0797,ok,0.1865,0.161,11
True,15,0.0802,ok,0.187,0.1605,12
True,19,0.0804,ok,0.1873,0.1613,13
True,15,0.0802,ok,0.1875,0.1608,14
True,22,0.0805,ok,0.1885,0.1614,15
True,31,0.0806,ok,0.188,0.1611,16
True,50,0.0804,ok,0.188,0.1611,17
True,17,0.0804,ok,0.1888,0.1614,18
True,40,0.0805,ok,0.1875,0.1609,19
True,23,0.0804,ok,0.1877,0.1611,20
