avg_epoch_time_sec,early_stopped,epochs_run,mrr@20,status,test_hr@10,test_inference_time_sec,test_mrr@20,trial
31.581297978110936,True,46,0.0922,ok,0.1459,0.21124482154846191,0.0599,1
31.516839216833244,True,73,0.0864,ok,0.151,0.20456838607788086,0.0566,2
31.637077025004796,True,56,0.0794,ok,0.1571,0.19425606727600098,0.0544,3
31.622064235075463,True,53,0.0792,ok,0.1538,0.19310975074768066,0.0592,4
31.747670194995937,True,67,0.0789,ok,0.1571,0.19431638717651367,0.0562,5
31.778301745653152,True,80,0.0788,ok,0.1575,0.18936491012573242,0.0573,6
31.73441794233502,True,53,0.0789,ok,0.1529,0.19189810752868652,0.059,7
31.616636199109696,True,68,0.0838,ok,0.1506,0.23243999481201172,0.0581,8
31.6889580364885,True,58,0.0889,ok,0.1529,0.2275834083557129,0.0594,9
31.716707587242126,True,46,0.0913,ok,0.1445,0.18799304962158203,0.0572,10
31.390143930912018,True,68,0.0848,ok,0.1533,0.18790245056152344,0.0574,11
31.26251115167842,True,68,0.0862,ok,0.1501,0.1875159740447998,0.056,12
