early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,29,0.0025,ok,0.0143,0.0033,1
True,24,0.0025,ok,0.0115,0.0032,2
True,24,0.0027,ok,0.0143,0.0054,3
True,8,0.0005,ok,0.0115,0.0032,4
True,29,0.0066,ok,0.0229,0.0119,5
True,45,0.0047,ok,0.0229,0.0078,6
True,48,0.0111,ok,0.0172,0.0062,7
True,9,0.0006,ok,0.0115,0.0032,8
True,26,0.0026,ok,0.0201,0.0084,9
True,15,0.0016,ok,0.0201,0.0071,10
True,25,0.0017,ok,0.0115,0.0037,11
True,18,0.0027,ok,0.0143,0.0058,12
True,14,0.0024,ok,0.0201,0.0085,13
