early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,62,0.2034,ok,0.3157,0.1686,1
True,78,0.2056,ok,0.3173,0.171,2
True,48,0.207,ok,0.3157,0.1692,3
True,30,0.2013,ok,0.3149,0.1698,4
True,50,0.2052,ok,0.3277,0.1704,5
True,48,0.2029,ok,0.3165,0.1689,6
True,30,0.2005,ok,0.3094,0.1644,7
True,66,0.2073,ok,0.3122,0.1686,8
True,23,0.1933,ok,0.3181,0.1622,9
True,70,0.2023,ok,0.3265,0.1664,10
True,49,0.2034,ok,0.309,0.1662,11
True,24,0.1969,ok,0.303,0.1653,12
True,76,0.2083,ok,0.3165,0.1709,13
True,53,0.2064,ok,0.3197,0.1679,14
True,48,0.2057,ok,0.3221,0.1708,15
True,44,0.2021,ok,0.305,0.1655,16
True,48,0.2058,ok,0.3153,0.1672,17
True,48,0.2056,ok,0.3189,0.1704,18
True,88,0.2072,ok,0.3181,0.1672,19
True,48,0.2083,ok,0.3181,0.1679,20
True,76,0.2079,ok,0.3149,0.1705,21
True,53,0.207,ok,0.3245,0.1683,22
True,77,0.2092,ok,0.3189,0.1709,23
True,48,0.206,ok,0.3185,0.1701,24
True,53,0.2055,ok,0.3153,0.1673,25
True,60,0.2067,ok,0.3145,0.168,26
True,76,0.2074,ok,0.3161,0.1721,27
True,53,0.2055,ok,0.3153,0.1673,28
True,76,0.2083,ok,0.3165,0.1709,29
True,54,0.203,ok,0.3221,0.1676,30
True,55,0.2034,ok,0.3189,0.1664,31
True,50,0.2062,ok,0.3225,0.1709,32
True,77,0.2075,ok,0.3193,0.1719,33
True,39,0.2049,ok,0.3193,0.1693,34
True,30,0.2021,ok,0.3185,0.1695,35
False,100,0.2089,ok,0.3122,0.1663,36
