stage_name,stage_key,split,aggregation_level,node_kind,node_name,route_space,support_size,wrapper_name,source_type,temperature,top_k,entropy_norm,n_eff_norm,top1_monopoly_norm,jitter_adj_norm,knn_consistency_score,knn_consistency_js,n_eff,cv_usage,top1_max_frac,entropy_mean
macro,macro@1,best_valid,token,final,final.expert,expert,20,FlatJointWrapper,,,,0.747066811343538,0.7620250519834562,0.12750657556327014,0.8982731698355837,0.9394249350857281,0.062487362111831056,15.240501039669123,0.5588316921813076,0.17113124678510663,2.2380121572429075
macro,macro@1,best_valid,token,final,final.group,group,4,FlatJointWrapper,,,,0.8743337627069968,0.9808229569832503,0.2221474828209288,0.0,0.9849970094823359,0.015116673873199262,3.923291827933001,0.13982853293418884,0.4166106121156966,1.2120839649774462
macro,macro@1,best_valid,token,final,final.intra.Exposure,intra,5,FlatJointWrapper,,,,0.6435462183310184,0.7101694043555677,0.40910259961223444,0.0,0.9639827705158089,0.03668185744022567,3.5508470217778387,0.6388385498696781,0.5272820796897876,1.035747682185534
macro,macro@1,best_valid,token,final,final.intra.Focus,intra,5,FlatJointWrapper,,,,0.6961758789239735,0.8115375971320591,0.367556285363827,0.0,0.9582491823590983,0.04264742798653968,4.057687985660295,0.48190138246286573,0.4940450282910616,1.1204518532623748
macro,macro@1,best_valid,token,final,final.intra.Memory,intra,5,FlatJointWrapper,,,,0.6983854254942718,0.874462006517074,0.24860523087880343,0.0,0.9629211343049402,0.03778376637884261,4.37231003258537,0.3788936736520334,0.39888418470304277,1.1240079812819017
macro,macro@1,best_valid,token,final,final.intra.Tempo,intra,5,FlatJointWrapper,,,,0.7195866383791399,0.8529771994737662,0.1936552842954932,0.0,0.9662107250139776,0.03437332672267411,4.264885997368831,0.4151677650933301,0.35492422743639457,1.1581300170883948
mid,mid@1,best_valid,session,final,final.expert,expert,20,FlatJointWrapper,,,,0.613057344161147,0.42735560281530927,0.3555010860352321,0.806190869844769,0.9358170461972685,0.0663352850744744,8.547112056306185,1.1575716796240973,0.3877260317334705,1.8365556714428442
mid,mid@1,best_valid,session,final,final.group,group,4,FlatJointWrapper,,,,0.7493749350189804,0.8057734845582802,0.43096057716403546,0.0,0.9822490277964769,0.017910410316033375,3.223093938233121,0.4909619688987732,0.5732204328730266,1.038854246781397
mid,mid@1,best_valid,session,final,final.intra.Exposure,intra,5,FlatJointWrapper,,,,0.586872756914334,0.7161487172920136,0.2690816286155185,0.0,0.9610345089644403,0.03974496122427278,3.5807435864600676,0.6295696552161923,0.4152653028924148,0.944535264752651
mid,mid@1,best_valid,session,final,final.intra.Focus,intra,5,FlatJointWrapper,,,,0.5237580798645226,0.5838933372126804,0.5353242590907291,0.0,0.957581940886495,0.043343983639577824,2.919466686063402,0.844181218708023,0.6282594072725833,0.8429561106776501
mid,mid@1,best_valid,session,final,final.intra.Memory,intra,5,FlatJointWrapper,,,,0.6101404003856956,0.6148517757020134,0.499119613817117,0.0,0.9625822353591457,0.038135777135752516,3.0742588785100673,0.7914595933041038,0.5992956910536936,0.98198309228846
mid,mid@1,best_valid,session,final,final.intra.Tempo,intra,5,FlatJointWrapper,,,,0.47143759157176,0.5855669908790136,0.4512918925335337,0.0,0.9590709585567628,0.04179021459744637,2.927834954395068,0.8412767703102094,0.561033514026827,0.7587495332222134
