early_stopped,epochs_run,macro_1.alpha_effective,macro_1.alpha_value,macro_1.condition_norm,macro_1.cv_usage,macro_1.dead_expert_frac,macro_1.entropy_mean,macro_1.expert_similarity_max,macro_1.expert_similarity_mean,macro_1.factored_group_entropy_mean,macro_1.group_cv_usage,macro_1.group_entropy_mean,macro_1.group_n_eff,macro_1.group_top1_max_frac,macro_1.moe_delta_norm,macro_1.n_eff,macro_1.residual_delta_norm,macro_1.route_consistency_feature_group_knn_focus_js,macro_1.route_consistency_feature_group_knn_focus_score,macro_1.route_consistency_feature_group_knn_mean_js,macro_1.route_consistency_feature_group_knn_mean_score,macro_1.route_consistency_feature_group_knn_tempo_js,macro_1.route_consistency_feature_group_knn_tempo_score,macro_1.route_consistency_group_knn_js,macro_1.route_consistency_group_knn_score,macro_1.route_consistency_intra_group_knn_mean_js,macro_1.route_consistency_intra_group_knn_mean_score,macro_1.route_consistency_knn_js,macro_1.route_consistency_knn_score,macro_1.route_jitter_adjacent,macro_1.route_jitter_session,macro_1.shared_delta_norm,macro_1.stage_delta_norm,macro_1.top1_max_frac,mrr@20,status,test_hr@10,test_mrr@20,trial
True,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2235,ok,0.2891,0.2291,1
True,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22,ok,0.2697,0.2203,2
True,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2298,ok,0.2906,0.2309,3
True,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2131,ok,0.28,0.2154,4
True,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2308,ok,0.2946,0.2335,5
True,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2305,ok,0.2861,0.2339,6
True,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2194,ok,0.2819,0.2181,7
True,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2264,ok,0.2864,0.2289,8
True,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2317,ok,0.2877,0.2328,9
True,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2329,ok,0.2872,0.2341,10
True,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.232,ok,0.2912,0.2327,11
True,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2327,ok,0.2904,0.2322,12
True,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.217,ok,0.2683,0.2233,13
True,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.231,ok,0.292,0.2338,14
True,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.233,ok,0.2872,0.2344,15
True,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2316,ok,0.2893,0.2343,16
True,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2328,ok,0.2883,0.235,17
True,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2315,ok,0.2912,0.2329,18
True,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2316,ok,0.2867,0.2327,19
True,41,1.0,1.0,0.0,0.11177533531858518,0.0,1.759026567241268,0.49136829376220703,0.35623136162757874,0.0,0.058202091000064564,0.6743703865108571,1.9932477330173073,0.6949232788860912,6.107326684161573,5.925962974246217,6.107326684161573,0.0,1.0,0.0,1.0,0.0,1.0,0.0016330457449656296,0.9983682869486883,0.0004967179286996323,0.9995034130485148,0.0021350575735237633,0.9978672200406632,0.0,0.0,7.480281690140845,6.107326684161573,0.6379796414659866,0.2334,ok,0.2877,0.2371,20
