early_stopped,epochs_run,macro_1.alpha_effective,macro_1.alpha_value,macro_1.condition_norm,macro_1.cv_usage,macro_1.dead_expert_frac,macro_1.entropy_mean,macro_1.expert_similarity_max,macro_1.expert_similarity_mean,macro_1.factored_group_entropy_mean,macro_1.group_cv_usage,macro_1.group_entropy_mean,macro_1.group_n_eff,macro_1.group_top1_max_frac,macro_1.moe_delta_norm,macro_1.n_eff,macro_1.residual_delta_norm,macro_1.route_consistency_feature_group_knn_focus_js,macro_1.route_consistency_feature_group_knn_focus_score,macro_1.route_consistency_feature_group_knn_mean_js,macro_1.route_consistency_feature_group_knn_mean_score,macro_1.route_consistency_feature_group_knn_memory_js,macro_1.route_consistency_feature_group_knn_memory_score,macro_1.route_consistency_feature_group_knn_tempo_js,macro_1.route_consistency_feature_group_knn_tempo_score,macro_1.route_consistency_group_knn_js,macro_1.route_consistency_group_knn_score,macro_1.route_consistency_intra_group_knn_mean_js,macro_1.route_consistency_intra_group_knn_mean_score,macro_1.route_consistency_knn_js,macro_1.route_consistency_knn_score,macro_1.route_jitter_adjacent,macro_1.route_jitter_session,macro_1.shared_delta_norm,macro_1.stage_delta_norm,macro_1.top1_max_frac,mrr@20,status,test_hr@10,test_mrr@20,trial
True,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2224,ok,0.2835,0.2185,1
True,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2163,ok,0.2742,0.2178,2
True,70,1.0,1.0,0.0,0.11561908300504771,0.0,2.1285277051455873,0.4383813142776489,0.21384255588054657,0.0,0.09824042055803715,1.0482455963371855,2.9713230372952295,0.49491036649665354,5.1085366562583046,8.881276850403204,5.1085366562583046,0.0,1.0,0.010420244487080205,0.9896674162993921,0.020131036381819067,0.9800702400340408,0.011129697079421547,0.9889320088641359,0.0036304044558778266,0.9963761774949218,0.0021237892386066193,0.9978799208006431,0.005804432411001237,0.9942123807607705,0.0,0.0,7.057289728939676,5.1085366562583046,0.29199216648374116,0.2342,ok,0.2859,0.2347,3
True,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2333,ok,0.2912,0.2345,4
False,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2283,ok,0.2912,0.2301,5
False,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2312,ok,0.2885,0.2329,6
True,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2231,ok,0.2739,0.2225,7
True,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2235,ok,0.2806,0.2236,8
True,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2187,ok,0.28,0.2156,9
True,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2178,ok,0.2585,0.2194,10
True,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2254,ok,0.2795,0.2265,11
False,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2281,ok,0.2909,0.2299,12
True,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2277,ok,0.2821,0.2284,13
True,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2237,ok,0.28,0.2222,14
True,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2332,ok,0.2912,0.2331,15
False,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2218,ok,0.2925,0.2254,16
True,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2282,ok,0.284,0.229,17
True,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2273,ok,0.2811,0.2277,18
True,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2331,ok,0.292,0.2353,19
True,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2317,ok,0.2891,0.2346,20
