early_stopped,epochs_run,macro_1.alpha_effective,macro_1.alpha_value,macro_1.condition_norm,macro_1.cv_usage,macro_1.dead_expert_frac,macro_1.entropy_mean,macro_1.expert_similarity_max,macro_1.expert_similarity_mean,macro_1.factored_group_entropy_mean,macro_1.group_cv_usage,macro_1.group_entropy_mean,macro_1.group_n_eff,macro_1.group_top1_max_frac,macro_1.moe_delta_norm,macro_1.n_eff,macro_1.residual_delta_norm,macro_1.route_consistency_feature_group_knn_focus_js,macro_1.route_consistency_feature_group_knn_focus_score,macro_1.route_consistency_feature_group_knn_mean_js,macro_1.route_consistency_feature_group_knn_mean_score,macro_1.route_consistency_feature_group_knn_memory_js,macro_1.route_consistency_feature_group_knn_memory_score,macro_1.route_consistency_feature_group_knn_tempo_js,macro_1.route_consistency_feature_group_knn_tempo_score,macro_1.route_consistency_group_knn_js,macro_1.route_consistency_group_knn_score,macro_1.route_consistency_intra_group_knn_mean_js,macro_1.route_consistency_intra_group_knn_mean_score,macro_1.route_consistency_knn_js,macro_1.route_consistency_knn_score,macro_1.route_jitter_adjacent,macro_1.route_jitter_session,macro_1.shared_delta_norm,macro_1.stage_delta_norm,macro_1.top1_max_frac,mrr@20,status,test_hr@10,test_mrr@20,trial
False,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1111,ok,0.1599,0.1149,1
True,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2335,ok,0.2864,0.237,2
False,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2337,ok,0.2912,0.2381,3
True,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2126,ok,0.2723,0.2223,4
True,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2296,ok,0.2819,0.234,5
True,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2328,ok,0.2859,0.2342,6
True,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.233,ok,0.2899,0.2376,7
True,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2136,ok,0.2617,0.213,8
True,43,1.0,1.0,0.0,0.1538373760593133,0.0,2.1250353073148687,0.4414234757423401,0.24127668142318726,0.0,0.06968637836226516,1.059835474637915,2.98550189756748,0.4788990035939484,5.549514184161573,8.791930676333108,5.549514184161573,0.0,1.0,0.011460712036489648,0.9886455746804307,0.02223559563824575,0.9780097930653048,0.012146540471223197,0.9879269309759874,0.002700846467029532,0.9973027975374192,0.0024448722212865193,0.9975592184006453,0.00519952563697152,0.9948139684986217,0.0,0.0,7.782480733457348,5.549514184161573,0.27238685518755246,0.234,ok,0.2896,0.2385,9
True,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2317,ok,0.2941,0.237,10
True,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2332,ok,0.2864,0.2373,11
True,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2335,ok,0.288,0.2385,12
True,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2263,ok,0.2856,0.2312,13
True,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2254,ok,0.2821,0.2265,14
True,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2333,ok,0.2848,0.2352,15
True,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2274,ok,0.288,0.2278,16
True,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2333,ok,0.2848,0.235,17
True,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2286,ok,0.2968,0.2347,18
False,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2281,ok,0.2965,0.2343,19
False,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2236,ok,0.2962,0.2295,20
