early_stopped,epochs_run,macro_1.alpha_effective,macro_1.alpha_value,macro_1.condition_norm,macro_1.cv_usage,macro_1.dead_expert_frac,macro_1.entropy_mean,macro_1.expert_similarity_max,macro_1.expert_similarity_mean,macro_1.factored_group_entropy_mean,macro_1.group_cv_usage,macro_1.group_entropy_mean,macro_1.group_n_eff,macro_1.group_top1_max_frac,macro_1.moe_delta_norm,macro_1.n_eff,macro_1.residual_delta_norm,macro_1.route_consistency_feature_group_knn_focus_js,macro_1.route_consistency_feature_group_knn_focus_score,macro_1.route_consistency_feature_group_knn_mean_js,macro_1.route_consistency_feature_group_knn_mean_score,macro_1.route_consistency_feature_group_knn_memory_js,macro_1.route_consistency_feature_group_knn_memory_score,macro_1.route_consistency_feature_group_knn_tempo_js,macro_1.route_consistency_feature_group_knn_tempo_score,macro_1.route_consistency_group_knn_js,macro_1.route_consistency_group_knn_score,macro_1.route_consistency_intra_group_knn_mean_js,macro_1.route_consistency_intra_group_knn_mean_score,macro_1.route_consistency_knn_js,macro_1.route_consistency_knn_score,macro_1.route_jitter_adjacent,macro_1.route_jitter_session,macro_1.shared_delta_norm,macro_1.stage_delta_norm,macro_1.top1_max_frac,mrr@20,status,test_hr@10,test_mrr@20,trial
True,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0747,ok,0.1864,0.0758,1
True,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0775,ok,0.1897,0.0752,2
True,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0753,ok,0.1929,0.073,3
True,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.077,ok,0.1957,0.0753,4
True,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0833,ok,0.1837,0.0748,5
True,40,1.0,1.0,0.0,0.6728856364422616,0.0,1.4521568061964403,0.344022661447525,0.014338023029267788,0.0,0.2621415242174606,0.6946166602226054,2.807101237220174,0.5321991785406419,8.010045158125576,6.195039693327882,8.010045158125576,0.0,1.0,0.024631295948257515,0.9759741735683037,0.05898291604560718,0.9427228744541205,0.014910971799165368,0.9851996462507908,0.001952749430197648,0.9980491559445294,0.00408388849917688,0.9959280503157747,0.006923736737815737,0.9931001771045127,0.0,0.0,7.388270429362881,8.010045158125576,0.5893717357131991,0.0835,ok,0.186,0.0751,6
True,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.071,ok,0.168,0.0689,7
True,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0734,ok,0.1947,0.0736,8
True,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0136,ok,0.0309,0.0111,9
True,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0748,ok,0.1887,0.0756,10
True,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0165,ok,0.0332,0.0115,11
True,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0757,ok,0.1869,0.0739,12
True,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0669,ok,0.1537,0.0615,13
True,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0779,ok,0.1804,0.079,14
True,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0795,ok,0.1823,0.0763,15
True,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0775,ok,0.1947,0.0752,16
True,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0137,ok,0.0332,0.0142,17
True,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0149,ok,0.0291,0.0107,18
True,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0758,ok,0.1934,0.0754,19
True,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0757,ok,0.1957,0.0767,20
