cv_usage,entropy_mean,family_top_expert_mean_share,n_eff,route_consistency_feature_group_knn_exposure_js,route_consistency_feature_group_knn_exposure_score,route_consistency_feature_group_knn_focus_js,route_consistency_feature_group_knn_focus_score,route_consistency_feature_group_knn_mean_score,route_consistency_feature_group_knn_memory_js,route_consistency_feature_group_knn_memory_score,route_consistency_feature_group_knn_tempo_js,route_consistency_feature_group_knn_tempo_score,route_consistency_group_knn_js,route_consistency_group_knn_score,route_consistency_intra_group_knn_mean_js,route_consistency_intra_group_knn_mean_score,route_consistency_knn_js,route_consistency_knn_score,route_jitter_adjacent,stage,top1_max_frac
0.16785985476196244,2.203301895399996,0.11101381480693817,11.671142303476575,0.017159348053240864,0.9829870350839389,0.024044581074722456,0.9762421868618881,0.978678790977531,0.02458836082843567,0.9757114704354533,0.02043286489475931,0.9797744715288438,0.006032959103779189,0.9939852026525958,0.006765293173445194,0.9932582499138349,0.01257074161531754,0.9875079401160699,0.6266401007224144,macro@1,0.16528960751017413
