early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,19,0.0803,ok,0.1868,0.1614,1
True,19,0.0803,ok,0.1877,0.1619,2
True,33,0.0805,ok,0.1892,0.1619,3
True,16,0.0812,ok,0.1863,0.1608,4
True,14,0.0799,ok,0.1858,0.1608,5
True,40,0.0805,ok,0.1892,0.1622,6
True,14,0.08,ok,0.1861,0.1607,7
True,14,0.08,ok,0.1885,0.1617,8
True,14,0.08,ok,0.188,0.1617,9
True,23,0.0804,ok,0.1879,0.162,10
True,23,0.0803,ok,0.1885,0.1621,11
True,33,0.0805,ok,0.1903,0.1622,12
True,14,0.0797,ok,0.1865,0.1607,13
True,14,0.08,ok,0.1882,0.1617,14
True,19,0.0803,ok,0.1877,0.1619,15
True,25,0.0804,ok,0.1895,0.1622,16
True,15,0.08,ok,0.1884,0.1611,17
True,15,0.0804,ok,0.1872,0.1612,18
True,20,0.0804,ok,0.1887,0.1622,19
True,33,0.0805,ok,0.1891,0.162,20
