avg_epoch_time_sec,early_stopped,epochs_run,mrr@20,status,test_hr@10,test_inference_time_sec,test_mrr@20,trial
24.260020797902886,True,44,0.083,ok,0.1403,0.19095230102539062,0.0552,1
25.83786220550537,True,25,0.0904,ok,0.1375,0.1733543872833252,0.0587,2
24.2434911348603,True,44,0.0902,ok,0.1352,0.18600940704345703,0.0523,3
24.27712651274421,True,44,0.0883,ok,0.138,0.1848909854888916,0.056,4
26.106368651155567,True,61,0.0881,ok,0.1357,0.18316054344177246,0.0535,5
26.230751358732885,True,49,0.0868,ok,0.1362,0.1701953411102295,0.0545,6
24.126756246273334,True,39,0.0838,ok,0.1473,0.16362214088439941,0.0549,7
25.88558406489236,True,28,0.09,ok,0.1352,0.168473482131958,0.0556,8
24.1726539874899,True,29,0.0848,ok,0.1459,0.1863563060760498,0.0528,9
23.981522609026005,True,39,0.0834,ok,0.1431,0.1629171371459961,0.0548,10
