early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,11,0.025,ok,0.0344,0.0307,1
True,63,0.1868,ok,0.3022,0.1554,2
True,11,0.0284,ok,0.0372,0.0363,3
False,100,0.1684,ok,0.2646,0.1428,4
True,11,0.0286,ok,0.0368,0.0349,5
False,100,0.154,ok,0.2322,0.1225,6
True,11,0.0159,ok,0.0272,0.02,7
True,11,0.0173,ok,0.0344,0.0195,8
True,44,0.1816,ok,0.3038,0.1575,9
True,35,0.1822,ok,0.295,0.1517,10
True,11,0.0292,ok,0.0372,0.0369,11
True,11,0.0254,ok,0.0376,0.0338,12
False,100,0.1531,ok,0.2382,0.1247,13
False,100,0.139,ok,0.2186,0.114,14
False,100,0.1622,ok,0.257,0.1343,15
