early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,31,0.0806,ok,0.1879,0.1615,1
True,17,0.0804,ok,0.1878,0.1616,2
True,17,0.0802,ok,0.1863,0.1607,3
True,15,0.08,ok,0.187,0.1606,4
True,23,0.0804,ok,0.1866,0.161,5
True,23,0.0805,ok,0.1884,0.1614,6
True,44,0.0805,ok,0.1878,0.1616,7
True,16,0.0799,ok,0.1848,0.1599,8
True,25,0.0804,ok,0.1879,0.1613,9
True,23,0.0807,ok,0.189,0.1616,10
True,31,0.0806,ok,0.1877,0.1614,11
True,15,0.0802,ok,0.1857,0.1609,12
True,47,0.0806,ok,0.187,0.1613,13
True,15,0.0803,ok,0.1863,0.1609,14
True,44,0.0783,ok,0.1773,0.1443,15
True,25,0.0822,ok,0.1845,0.1596,16
True,15,0.0799,ok,0.184,0.16,17
True,17,0.0805,ok,0.1884,0.1617,18
True,23,0.0805,ok,0.1886,0.1613,19
True,17,0.0803,ok,0.1866,0.1608,20
