cv_usage,entropy_mean,family_top_expert_mean_share,n_eff,route_consistency_feature_group_knn_exposure_js,route_consistency_feature_group_knn_exposure_score,route_consistency_feature_group_knn_focus_js,route_consistency_feature_group_knn_focus_score,route_consistency_feature_group_knn_mean_score,route_consistency_feature_group_knn_memory_js,route_consistency_feature_group_knn_memory_score,route_consistency_feature_group_knn_tempo_js,route_consistency_feature_group_knn_tempo_score,route_consistency_group_knn_js,route_consistency_group_knn_score,route_consistency_intra_group_knn_mean_js,route_consistency_intra_group_knn_mean_score,route_consistency_knn_js,route_consistency_knn_score,route_jitter_adjacent,stage,top1_max_frac
0.20129525661468506,1.3564137818150794,0.33499446511268616,3.84423278561111,0.0032447960486443393,0.9967604626127554,0.003709920647144999,0.9962969526060905,0.9965297525372522,0.004222467034910365,0.9957864350450328,0.0027285592492630427,0.9972751598851302,0.0015199136038990353,0.9984812408798034,0.0,1.0,0.0015199136038990353,0.9984812408798034,0.0,macro@1,0.9125944684050172
