avg_epoch_time_sec,early_stopped,epochs_run,mrr@20,status,test_hr@10,test_inference_time_sec,test_mrr@20,trial
3.3781729555130005,True,50,0.016,ok,0.2934,0.06395220756530762,0.2429,1
7.806433967515534,True,51,0.0158,ok,0.3024,0.08470296859741211,0.263,2
6.196507288859441,True,13,0.013,ok,0.3337,0.08601975440979004,0.3324,3
4.179414442607334,True,14,0.0102,ok,0.3102,0.07085418701171875,0.267,4
5.473480371328501,True,13,0.0109,ok,0.3315,0.08260321617126465,0.3315,5
8.882331348234608,True,31,0.0155,ok,0.3505,0.08794331550598145,0.3163,6
2.0982683272588822,True,21,0.0115,ok,0.3214,0.0599360466003418,0.3033,7
1.7717371267430924,True,17,0.0108,ok,0.3024,0.06004810333251953,0.2694,8
1.6064096291859944,True,12,0.0136,ok,0.3348,0.05823683738708496,0.3321,9
4.959485734210295,True,34,0.0145,ok,0.3404,0.07926630973815918,0.3196,10
3.4441094673596897,True,26,0.0155,ok,0.3539,0.07114005088806152,0.3218,11
4.803983980609525,True,62,0.0158,ok,0.3113,0.07151222229003906,0.2567,12
1.8519156082816746,True,69,0.0166,ok,0.3214,0.0581822395324707,0.2744,13
3.2309194055654236,True,59,0.0174,ok,0.3169,0.10653996467590332,0.2822,14
2.3171264010090984,True,62,0.0162,ok,0.3393,0.11401152610778809,0.3058,15
2.3946810563405356,True,15,0.011,ok,0.3091,0.06251049041748047,0.2783,16
3.7329482808709145,True,32,0.0162,ok,0.3348,0.06791973114013672,0.2902,17
2.3877273499965668,True,40,0.0176,ok,0.3068,0.06054210662841797,0.2519,18
3.6311161041259767,True,15,0.0106,ok,0.3326,0.06831240653991699,0.3296,19
3.5976241963808655,True,61,0.0167,ok,0.3113,0.07018566131591797,0.2692,20
2.019403078118149,True,49,0.0188,ok,0.3124,0.05881810188293457,0.2678,21
2.0654115676879883,True,11,0.0123,ok,0.3315,0.06606411933898926,0.314,22
2.0082191120494497,True,11,0.0129,ok,0.3169,0.06063413619995117,0.2787,23
2.084931368177587,True,44,0.0181,ok,0.3057,0.05933380126953125,0.2673,24
2.084991577194958,True,41,0.0168,ok,0.29,0.05721473693847656,0.2457,25
1.2071077728271484,True,25,0.0105,ok,0.2374,0.054251909255981445,0.1933,26
1.3628443777561188,True,40,0.011,ok,0.2956,0.05350017547607422,0.2571,27
2.1862059024072464,True,31,0.0114,ok,0.3247,0.0588228702545166,0.2965,28
