dataset,model,model_label,pair_id,combo_id,best_valid_mrr20,test_mrr20,test_unseen_mrr20,test_main_seen_count,test_main_unseen_count,result_path
beauty,sasrec,SASRec,P001,C1,0.0,0.0,0.0,0,0,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/beauty_SASRec_pair60_v3_lr10_smoke1_dbeauty_msasrec_p001_c1_s1_20260414_161733_111469_pid1104902.json
