avg_epoch_time_sec,early_stopped,epochs_run,macro_1.alpha_effective,macro_1.alpha_value,macro_1.condition_norm,macro_1.cv_usage,macro_1.dead_expert_frac,macro_1.entropy_mean,macro_1.expert_similarity_max,macro_1.expert_similarity_mean,macro_1.factored_group_entropy_mean,macro_1.group_cv_usage,macro_1.group_entropy_mean,macro_1.group_n_eff,macro_1.group_top1_max_frac,macro_1.moe_delta_norm,macro_1.n_eff,macro_1.residual_delta_norm,macro_1.route_consistency_feature_group_knn_exposure_js,macro_1.route_consistency_feature_group_knn_exposure_score,macro_1.route_consistency_feature_group_knn_focus_js,macro_1.route_consistency_feature_group_knn_focus_score,macro_1.route_consistency_feature_group_knn_mean_js,macro_1.route_consistency_feature_group_knn_mean_score,macro_1.route_consistency_feature_group_knn_memory_js,macro_1.route_consistency_feature_group_knn_memory_score,macro_1.route_consistency_feature_group_knn_tempo_js,macro_1.route_consistency_feature_group_knn_tempo_score,macro_1.route_consistency_group_knn_js,macro_1.route_consistency_group_knn_score,macro_1.route_consistency_intra_group_knn_mean_js,macro_1.route_consistency_intra_group_knn_mean_score,macro_1.route_consistency_knn_js,macro_1.route_consistency_knn_score,macro_1.route_jitter_adjacent,macro_1.route_jitter_session,macro_1.shared_delta_norm,macro_1.stage_delta_norm,macro_1.top1_max_frac,mrr@20,status,test_eval_targets_per_sec,test_eval_time_sec,test_hr@10,test_mrr@20,trial
22.653224515914918,True,15,1.0,1.0,0.0,0.636720597743988,0.0,2.5969400088533217,0.4096029996871948,0.14572283625602722,0.0,0.1652603955431686,1.3662936669073715,3.8936599166135784,0.8291457286432161,5.152465213275222,11.384552642784318,5.152465213275222,0.004952146994042103,0.9950600946700401,0.009126605426082955,0.9909149156257889,0.008090097722274026,0.9919446596132366,0.010549403013723787,0.9895060467795477,0.007732235455247258,0.99229758137757,0.0004702861324723498,0.9995298244347174,0.002911892472828889,0.9970967372413561,0.003724368445087617,0.9962825584130109,0.0,0.0,9.419943644612747,5.152465213275222,0.9571875123649745,0.0177,ok,10046.28158796194,0.26935338973999023,0.3617,0.345,1
