early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,48,0.0809,ok,0.1895,0.1622,1
True,14,0.0801,ok,0.1881,0.1618,2
True,14,0.0801,ok,0.1858,0.1609,3
True,14,0.0798,ok,0.1867,0.161,4
True,23,0.0807,ok,0.1888,0.1621,5
True,24,0.0808,ok,0.19,0.1622,6
True,24,0.0809,ok,0.1895,0.1622,7
True,23,0.0807,ok,0.1886,0.1621,8
True,19,0.0805,ok,0.1882,0.1621,9
True,16,0.0805,ok,0.189,0.1624,10
True,27,0.0809,ok,0.1894,0.1623,11
True,36,0.0809,ok,0.189,0.1622,12
True,14,0.0801,ok,0.1849,0.1604,13
True,16,0.0798,ok,0.1867,0.1606,14
True,19,0.0805,ok,0.1882,0.1622,15
True,27,0.0809,ok,0.1891,0.1623,16
True,23,0.0807,ok,0.1887,0.1621,17
True,27,0.0809,ok,0.1895,0.1623,18
True,14,0.0802,ok,0.1862,0.1606,19
True,17,0.0804,ok,0.183,0.16,20
