model,global_best_valid_mrr20,global_best_test_mrr20,model_best_valid_mrr20,model_best_test_mrr20,run_best_valid_mrr20,run_best_test_mrr20,run_phase,run_id,dataset,hparam_id,seed_id,gpu_id,status,n_completed,interrupted,special_ok,candidate_id,candidate_source,source_stage,transfer_from_dataset,result_path,timestamp_utc
FEARec,0.105800,0.099700,0.105800,0.099700,0.105400,0.097600,P22_SG_D03_M07_C02_FEAREC_FAD_H2_R2_S2,SG_FOURSQUARE_FEAREC_FAD_H2_R2_S2,foursquare,FAD_H2_R2,2,5,run_complete,6,False,True,FAD_H2_R2,final_same_dataset,Final_all_datasets,,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageg_cross6x9_anchor2_core5/P22/foursquare/FEARec/foursquare_FEARec_p22_sg_d03_m07_c02_fearec_fad_h2_r2_s2_20260407_134635_834439_pid335570.json,2026-04-07T14:03:09.181370Z
FEARec,0.105800,0.099700,0.105800,0.099700,0.104800,0.098500,P22_SG_D03_M07_C02_FEAREC_FAD_H2_R2_S3,SG_FOURSQUARE_FEAREC_FAD_H2_R2_S3,foursquare,FAD_H2_R2,3,4,run_complete,6,False,True,FAD_H2_R2,final_same_dataset,Final_all_datasets,,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageg_cross6x9_anchor2_core5/P22/foursquare/FEARec/foursquare_FEARec_p22_sg_d03_m07_c02_fearec_fad_h2_r2_s3_20260407_135243_342814_pid335606.json,2026-04-07T14:06:23.468072Z
DuoRec,0.113200,0.107000,0.113200,0.107000,0.113200,0.107000,P22_SG_D03_M04_C01_DUOREC_FAD_H2_R1_S1,SG_FOURSQUARE_DUOREC_FAD_H2_R1_S1,foursquare,FAD_H2_R1,1,7,run_complete,6,False,True,FAD_H2_R1,final_same_dataset,Final_all_datasets,,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageg_cross6x9_anchor2_core5/P22/foursquare/DuoRec/foursquare_DuoRec_p22_sg_d03_m04_c01_duorec_fad_h2_r1_s1_20260407_135839_714700_pid335641.json,2026-04-07T14:08:46.691963Z
DuoRec,0.113200,0.107900,0.113200,0.107900,0.111400,0.107900,P22_SG_D03_M04_C01_DUOREC_FAD_H2_R1_S2,SG_FOURSQUARE_DUOREC_FAD_H2_R1_S2,foursquare,FAD_H2_R1,2,6,run_complete,6,False,True,FAD_H2_R1,final_same_dataset,Final_all_datasets,,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageg_cross6x9_anchor2_core5/P22/foursquare/DuoRec/foursquare_DuoRec_p22_sg_d03_m04_c01_duorec_fad_h2_r1_s2_20260407_140101_034122_pid335667.json,2026-04-07T14:10:45.886323Z
DuoRec,0.115300,0.107900,0.115300,0.107900,0.115300,0.107400,P22_SG_D03_M04_C01_DUOREC_FAD_H2_R1_S3,SG_FOURSQUARE_DUOREC_FAD_H2_R1_S3,foursquare,FAD_H2_R1,3,5,run_complete,6,False,True,FAD_H2_R1,final_same_dataset,Final_all_datasets,,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageg_cross6x9_anchor2_core5/P22/foursquare/DuoRec/foursquare_DuoRec_p22_sg_d03_m04_c01_duorec_fad_h2_r1_s3_20260407_140314_067193_pid335714.json,2026-04-07T14:12:16.055457Z
DuoRec,0.115300,0.107900,0.115300,0.107900,0.109200,0.104000,P22_SG_D03_M04_C02_DUOREC_FAD_H1_R2_S1,SG_FOURSQUARE_DUOREC_FAD_H1_R2_S1,foursquare,FAD_H1_R2,1,4,run_complete,6,False,True,FAD_H1_R2,final_same_dataset,Final_all_datasets,,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageg_cross6x9_anchor2_core5/P22/foursquare/DuoRec/foursquare_DuoRec_p22_sg_d03_m04_c02_duorec_fad_h1_r2_s1_20260407_140628_502082_pid335745.json,2026-04-07T14:19:20.576472Z
DuoRec,0.115300,0.107900,0.115300,0.107900,0.110300,0.105000,P22_SG_D03_M04_C02_DUOREC_FAD_H1_R2_S2,SG_FOURSQUARE_DUOREC_FAD_H1_R2_S2,foursquare,FAD_H1_R2,2,7,run_complete,6,False,True,FAD_H1_R2,final_same_dataset,Final_all_datasets,,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageg_cross6x9_anchor2_core5/P22/foursquare/DuoRec/foursquare_DuoRec_p22_sg_d03_m04_c02_duorec_fad_h1_r2_s2_20260407_140851_643866_pid335772.json,2026-04-07T14:20:08.701114Z
DuoRec,0.115300,0.107900,0.115300,0.107900,0.109000,0.102200,P22_SG_D03_M04_C02_DUOREC_FAD_H1_R2_S3,SG_FOURSQUARE_DUOREC_FAD_H1_R2_S3,foursquare,FAD_H1_R2,3,6,run_complete,6,False,True,FAD_H1_R2,final_same_dataset,Final_all_datasets,,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageg_cross6x9_anchor2_core5/P22/foursquare/DuoRec/foursquare_DuoRec_p22_sg_d03_m04_c02_duorec_fad_h1_r2_s3_20260407_141050_925435_pid335800.json,2026-04-07T14:21:00.832700Z
SIGMA,0.115300,0.107900,0.081300,0.072900,0.081300,0.072900,P22_SG_D03_M05_C01_SIGMA_FAD_H2_R1_S1,SG_FOURSQUARE_SIGMA_FAD_H2_R1_S1,foursquare,FAD_H2_R1,1,5,run_complete,6,False,True,FAD_H2_R1,final_same_dataset,Final_all_datasets,,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageg_cross6x9_anchor2_core5/P22/foursquare/SIGMA/foursquare_SIGMA_p22_sg_d03_m05_c01_sigma_fad_h2_r1_s1_20260407_141221_033592_pid335822.json,2026-04-07T14:31:16.544585Z
SIGMA,0.115300,0.107900,0.081300,0.072900,0.069500,0.065800,P22_SG_D03_M05_C02_SIGMA_FAD_H4_R2_S1,SG_FOURSQUARE_SIGMA_FAD_H4_R2_S1,foursquare,FAD_H4_R2,1,6,run_complete,6,False,True,FAD_H4_R2,final_same_dataset,Final_all_datasets,,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageg_cross6x9_anchor2_core5/P22/foursquare/SIGMA/foursquare_SIGMA_p22_sg_d03_m05_c02_sigma_fad_h4_r2_s1_20260407_142105_931471_pid335910.json,2026-04-07T14:33:23.752180Z
SIGMA,0.115300,0.107900,0.081300,0.073700,0.079800,0.073700,P22_SG_D03_M05_C01_SIGMA_FAD_H2_R1_S2,SG_FOURSQUARE_SIGMA_FAD_H2_R1_S2,foursquare,FAD_H2_R1,2,4,run_complete,6,False,True,FAD_H2_R1,final_same_dataset,Final_all_datasets,,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageg_cross6x9_anchor2_core5/P22/foursquare/SIGMA/foursquare_SIGMA_p22_sg_d03_m05_c01_sigma_fad_h2_r1_s2_20260407_141925_594891_pid335867.json,2026-04-07T14:38:07.128286Z
SIGMA,0.115300,0.107900,0.081300,0.073700,0.076700,0.071100,P22_SG_D03_M05_C01_SIGMA_FAD_H2_R1_S3,SG_FOURSQUARE_SIGMA_FAD_H2_R1_S3,foursquare,FAD_H2_R1,3,7,run_complete,6,False,True,FAD_H2_R1,final_same_dataset,Final_all_datasets,,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageg_cross6x9_anchor2_core5/P22/foursquare/SIGMA/foursquare_SIGMA_p22_sg_d03_m05_c01_sigma_fad_h2_r1_s3_20260407_142013_726755_pid335889.json,2026-04-07T14:38:59.246216Z
SIGMA,0.115300,0.107900,0.081300,0.073700,0.077100,0.072600,P22_SG_D03_M05_C02_SIGMA_FAD_H4_R2_S2,SG_FOURSQUARE_SIGMA_FAD_H4_R2_S2,foursquare,FAD_H4_R2,2,5,run_complete,6,False,True,FAD_H4_R2,final_same_dataset,Final_all_datasets,,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageg_cross6x9_anchor2_core5/P22/foursquare/SIGMA/foursquare_SIGMA_p22_sg_d03_m05_c02_sigma_fad_h4_r2_s2_20260407_143121_609958_pid335955.json,2026-04-07T14:40:03.391219Z
SIGMA,0.115300,0.107900,0.081300,0.074500,0.073400,0.074500,P22_SG_D03_M05_C02_SIGMA_FAD_H4_R2_S3,SG_FOURSQUARE_SIGMA_FAD_H4_R2_S3,foursquare,FAD_H4_R2,3,6,run_complete,6,False,True,FAD_H4_R2,final_same_dataset,Final_all_datasets,,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageg_cross6x9_anchor2_core5/P22/foursquare/SIGMA/foursquare_SIGMA_p22_sg_d03_m05_c02_sigma_fad_h4_r2_s3_20260407_143328_765503_pid335980.json,2026-04-07T14:45:26.816388Z
TiSASRec,0.115300,0.107900,0.113100,0.107000,0.113100,0.107000,P22_SG_D03_M03_C01_TISASREC_FAD_H3_R1_S1,SG_FOURSQUARE_TISASREC_FAD_H3_R1_S1,foursquare,FAD_H3_R1,1,4,run_complete,6,False,True,FAD_H3_R1,final_same_dataset,Final_all_datasets,,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageg_cross6x9_anchor2_core5/P22/foursquare/TiSASRec/foursquare_TiSASRec_p22_sg_d03_m03_c01_tisasrec_fad_h3_r1_s1_20260407_143812_094557_pid336012.json,2026-04-07T14:53:58.438185Z
TiSASRec,0.115300,0.107900,0.113100,0.107000,0.110700,0.101300,P22_SG_D03_M03_C02_TISASREC_FAD_H2_R2_S1,SG_FOURSQUARE_TISASREC_FAD_H2_R2_S1,foursquare,FAD_H2_R2,1,6,run_complete,6,False,True,FAD_H2_R2,final_same_dataset,Final_all_datasets,,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageg_cross6x9_anchor2_core5/P22/foursquare/TiSASRec/foursquare_TiSASRec_p22_sg_d03_m03_c02_tisasrec_fad_h2_r2_s1_20260407_144531_732366_pid336090.json,2026-04-07T14:57:24.724386Z
TiSASRec,0.115300,0.107900,0.113100,0.107000,0.111100,0.107000,P22_SG_D03_M03_C01_TISASREC_FAD_H3_R1_S2,SG_FOURSQUARE_TISASREC_FAD_H3_R1_S2,foursquare,FAD_H3_R1,2,7,run_complete,6,False,True,FAD_H3_R1,final_same_dataset,Final_all_datasets,,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageg_cross6x9_anchor2_core5/P22/foursquare/TiSASRec/foursquare_TiSASRec_p22_sg_d03_m03_c01_tisasrec_fad_h3_r1_s2_20260407_143904_224490_pid336036.json,2026-04-07T14:58:42.882280Z
TiSASRec,0.115300,0.107900,0.113100,0.107000,0.113000,0.105200,P22_SG_D03_M03_C01_TISASREC_FAD_H3_R1_S3,SG_FOURSQUARE_TISASREC_FAD_H3_R1_S3,foursquare,FAD_H3_R1,3,5,run_complete,6,False,True,FAD_H3_R1,final_same_dataset,Final_all_datasets,,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageg_cross6x9_anchor2_core5/P22/foursquare/TiSASRec/foursquare_TiSASRec_p22_sg_d03_m03_c01_tisasrec_fad_h3_r1_s3_20260407_144008_345701_pid336060.json,2026-04-07T14:59:08.977741Z
TiSASRec,0.115300,0.107900,0.113100,0.107000,0.108000,0.100700,P22_SG_D03_M03_C02_TISASREC_FAD_H2_R2_S2,SG_FOURSQUARE_TISASREC_FAD_H2_R2_S2,foursquare,FAD_H2_R2,2,4,run_complete,6,False,True,FAD_H2_R2,final_same_dataset,Final_all_datasets,,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageg_cross6x9_anchor2_core5/P22/foursquare/TiSASRec/foursquare_TiSASRec_p22_sg_d03_m03_c02_tisasrec_fad_h2_r2_s2_20260407_145403_429396_pid336133.json,2026-04-07T15:02:47.278579Z
TiSASRec,0.115300,0.107900,0.113100,0.107000,0.106600,0.098500,P22_SG_D03_M03_C02_TISASREC_FAD_H2_R2_S3,SG_FOURSQUARE_TISASREC_FAD_H2_R2_S3,foursquare,FAD_H2_R2,3,6,run_complete,6,False,True,FAD_H2_R2,final_same_dataset,Final_all_datasets,,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageg_cross6x9_anchor2_core5/P22/foursquare/TiSASRec/foursquare_TiSASRec_p22_sg_d03_m03_c02_tisasrec_fad_h2_r2_s3_20260407_145729_693531_pid336161.json,2026-04-07T15:05:40.535043Z
DIFSR,0.115300,0.107900,0.098700,0.091700,0.098700,0.091700,P22_SG_D03_M08_C01_DIFSR_FAD_H3_R1_S1,SG_FOURSQUARE_DIFSR_FAD_H3_R1_S1,foursquare,FAD_H3_R1,1,7,run_complete,6,False,True,FAD_H3_R1,final_same_dataset,Final_all_datasets,,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageg_cross6x9_anchor2_core5/P22/foursquare/DIFSR/foursquare_DIFSR_p22_sg_d03_m08_c01_difsr_fad_h3_r1_s1_20260407_145848_075477_pid336185.json,2026-04-07T15:06:51.692664Z
DIFSR,0.115300,0.107900,0.098700,0.096200,0.098500,0.096200,P22_SG_D03_M08_C01_DIFSR_FAD_H3_R1_S2,SG_FOURSQUARE_DIFSR_FAD_H3_R1_S2,foursquare,FAD_H3_R1,2,5,run_complete,6,False,True,FAD_H3_R1,final_same_dataset,Final_all_datasets,,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageg_cross6x9_anchor2_core5/P22/foursquare/DIFSR/foursquare_DIFSR_p22_sg_d03_m08_c01_difsr_fad_h3_r1_s2_20260407_145913_929062_pid336208.json,2026-04-07T15:07:29.812390Z
DIFSR,0.115300,0.107900,0.098700,0.096200,0.088900,0.085900,P22_SG_D03_M08_C02_DIFSR_FAD_H4_R2_S1,SG_FOURSQUARE_DIFSR_FAD_H4_R2_S1,foursquare,FAD_H4_R2,1,6,run_complete,6,False,True,FAD_H4_R2,final_same_dataset,Final_all_datasets,,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageg_cross6x9_anchor2_core5/P22/foursquare/DIFSR/foursquare_DIFSR_p22_sg_d03_m08_c02_difsr_fad_h4_r2_s1_20260407_150545_539917_pid336269.json,2026-04-07T15:08:35.960089Z
DIFSR,0.115300,0.107900,0.098700,0.096200,0.095800,0.094100,P22_SG_D03_M08_C02_DIFSR_FAD_H4_R2_S3,SG_FOURSQUARE_DIFSR_FAD_H4_R2_S3,foursquare,FAD_H4_R2,3,5,run_complete,6,False,True,FAD_H4_R2,final_same_dataset,Final_all_datasets,,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageg_cross6x9_anchor2_core5/P22/foursquare/DIFSR/foursquare_DIFSR_p22_sg_d03_m08_c02_difsr_fad_h4_r2_s3_20260407_150734_653142_pid336316.json,2026-04-07T15:10:15.135947Z
DIFSR,0.115300,0.107900,0.098700,0.096200,0.091700,0.095600,P22_SG_D03_M08_C02_DIFSR_FAD_H4_R2_S2,SG_FOURSQUARE_DIFSR_FAD_H4_R2_S2,foursquare,FAD_H4_R2,2,7,run_complete,6,False,True,FAD_H4_R2,final_same_dataset,Final_all_datasets,,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageg_cross6x9_anchor2_core5/P22/foursquare/DIFSR/foursquare_DIFSR_p22_sg_d03_m08_c02_difsr_fad_h4_r2_s2_20260407_150656_643837_pid336293.json,2026-04-07T15:10:54.253855Z
DIFSR,0.115300,0.107900,0.098700,0.096200,0.093700,0.090200,P22_SG_D03_M08_C01_DIFSR_FAD_H3_R1_S3,SG_FOURSQUARE_DIFSR_FAD_H3_R1_S3,foursquare,FAD_H3_R1,3,4,run_complete,6,False,True,FAD_H3_R1,final_same_dataset,Final_all_datasets,,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageg_cross6x9_anchor2_core5/P22/foursquare/DIFSR/foursquare_DIFSR_p22_sg_d03_m08_c01_difsr_fad_h3_r1_s3_20260407_150252_320803_pid336240.json,2026-04-07T15:11:00.332184Z
BSARec,0.115300,0.107900,0.081300,0.078100,0.081300,0.078100,P22_SG_D03_M06_C01_BSAREC_FAD_H4_R1_S1,SG_FOURSQUARE_BSAREC_FAD_H4_R1_S1,foursquare,FAD_H4_R1,1,6,run_complete,6,False,True,FAD_H4_R1,final_same_dataset,Final_all_datasets,,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageg_cross6x9_anchor2_core5/P22/foursquare/BSARec/foursquare_BSARec_p22_sg_d03_m06_c01_bsarec_fad_h4_r1_s1_20260407_150840_971446_pid336345.json,2026-04-07T15:13:56.593190Z
BSARec,0.115300,0.107900,0.085800,0.078100,0.085800,0.075800,P22_SG_D03_M06_C01_BSAREC_FAD_H4_R1_S2,SG_FOURSQUARE_BSAREC_FAD_H4_R1_S2,foursquare,FAD_H4_R1,2,5,run_complete,6,False,True,FAD_H4_R1,final_same_dataset,Final_all_datasets,,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageg_cross6x9_anchor2_core5/P22/foursquare/BSARec/foursquare_BSARec_p22_sg_d03_m06_c01_bsarec_fad_h4_r1_s2_20260407_151020_262245_pid336373.json,2026-04-07T15:15:29.767159Z
BSARec,0.115300,0.107900,0.085800,0.078100,0.075800,0.071800,P22_SG_D03_M06_C01_BSAREC_FAD_H4_R1_S3,SG_FOURSQUARE_BSAREC_FAD_H4_R1_S3,foursquare,FAD_H4_R1,3,7,run_complete,6,False,True,FAD_H4_R1,final_same_dataset,Final_all_datasets,,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageg_cross6x9_anchor2_core5/P22/foursquare/BSARec/foursquare_BSARec_p22_sg_d03_m06_c01_bsarec_fad_h4_r1_s3_20260407_151059_211508_pid336395.json,2026-04-07T15:16:08.888193Z
BSARec,0.115300,0.107900,0.085800,0.078800,0.085400,0.078800,P22_SG_D03_M06_C02_BSAREC_FAD_H3_R2_S1,SG_FOURSQUARE_BSAREC_FAD_H3_R2_S1,foursquare,FAD_H3_R2,1,4,run_complete,6,False,True,FAD_H3_R2,final_same_dataset,Final_all_datasets,,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageg_cross6x9_anchor2_core5/P22/foursquare/BSARec/foursquare_BSARec_p22_sg_d03_m06_c02_bsarec_fad_h3_r2_s1_20260407_151105_356484_pid336408.json,2026-04-07T15:20:02.205797Z
GRU4Rec,0.115300,0.107900,0.069300,0.065800,0.069300,0.065800,P22_SG_D03_M02_C01_GRU4REC_FAD_H3_R1_S1,SG_FOURSQUARE_GRU4REC_FAD_H3_R1_S1,foursquare,FAD_H3_R1,1,7,run_complete,7,False,True,FAD_H3_R1,final_same_dataset,Final_all_datasets,,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageg_cross6x9_anchor2_core5/P22/foursquare/GRU4Rec/foursquare_GRU4Rec_p22_sg_d03_m02_c01_gru4rec_fad_h3_r1_s1_20260407_151613_896081_pid336497.json,2026-04-07T15:21:39.390385Z
BSARec,0.115300,0.107900,0.085800,0.079600,0.082600,0.079600,P22_SG_D03_M06_C02_BSAREC_FAD_H3_R2_S2,SG_FOURSQUARE_BSAREC_FAD_H3_R2_S2,foursquare,FAD_H3_R2,2,6,run_complete,6,False,True,FAD_H3_R2,final_same_dataset,Final_all_datasets,,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageg_cross6x9_anchor2_core5/P22/foursquare/BSARec/foursquare_BSARec_p22_sg_d03_m06_c02_bsarec_fad_h3_r2_s2_20260407_151401_583669_pid336448.json,2026-04-07T15:22:49.540042Z
BSARec,0.115300,0.107900,0.085800,0.079600,0.084000,0.076200,P22_SG_D03_M06_C02_BSAREC_FAD_H3_R2_S3,SG_FOURSQUARE_BSAREC_FAD_H3_R2_S3,foursquare,FAD_H3_R2,3,5,run_complete,6,False,True,FAD_H3_R2,final_same_dataset,Final_all_datasets,,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageg_cross6x9_anchor2_core5/P22/foursquare/BSARec/foursquare_BSARec_p22_sg_d03_m06_c02_bsarec_fad_h3_r2_s3_20260407_151534_870835_pid336473.json,2026-04-07T15:23:54.672915Z
GRU4Rec,0.115300,0.107900,0.072800,0.071600,0.072800,0.071600,P22_SG_D03_M02_C01_GRU4REC_FAD_H3_R1_S2,SG_FOURSQUARE_GRU4REC_FAD_H3_R1_S2,foursquare,FAD_H3_R1,2,4,run_complete,7,False,True,FAD_H3_R1,final_same_dataset,Final_all_datasets,,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageg_cross6x9_anchor2_core5/P22/foursquare/GRU4Rec/foursquare_GRU4Rec_p22_sg_d03_m02_c01_gru4rec_fad_h3_r1_s2_20260407_152007_372856_pid336536.json,2026-04-07T15:26:06.875510Z
