global_best_valid_mrr20,global_best_test_mrr20,model,model_best_valid_mrr20,model_best_test_mrr20,run_best_valid_mrr20,run_best_test_mrr20,profile_id,concept_id,detail_id,lr_band_id,lr_lo,lr_hi,lr_center,stage_id,run_phase,run_id,dataset,hparam_id,seed_id,gpu_id,status,n_completed,interrupted,special_ok,result_path,timestamp_utc
0.224700,0.226700,GRU4Rec,0.189600,0.188700,0.189600,0.188700,LR5_3.2e3_7.5e3,LR,LR5,LR5,2.448000e-03,5.737500e-03,3.747719e-03,A,P16_SA_D00_M02_GRU4REC_LR5_3.2e3_7.5e3_S1,SA_LASTFM0_03_GRU4REC_LR5_3.2e3_7.5e3_S1,lastfm0.03,LR5_3.2e3_7.5e3,1,5,run_complete,6,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stagea_lr_anchor2_core5/P16/lastfm0.03/GRU4Rec/lastfm0.03_GRU4Rec_p16_sa_d00_m02_gru4rec_lr5_3.2e3_7.5e3_s1_20260329_130036_946162_pid459662.json,2026-03-29T13:13:39.729163Z
0.224700,0.226700,GRU4Rec,0.189700,0.190500,0.189700,0.190500,LR6_5e3_1e2,LR,LR6,LR6,3.825000e-03,7.650000e-03,5.409367e-03,A,P16_SA_D00_M02_GRU4REC_LR6_5e3_1e2_S1,SA_LASTFM0_03_GRU4REC_LR6_5e3_1e2_S1,lastfm0.03,LR6_5e3_1e2,1,7,run_complete,6,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stagea_lr_anchor2_core5/P16/lastfm0.03/GRU4Rec/lastfm0.03_GRU4Rec_p16_sa_d00_m02_gru4rec_lr6_5e3_1e2_s1_20260329_130817_457176_pid460584.json,2026-03-29T13:21:29.276887Z
0.224700,0.226700,DuoRec,0.197100,0.198600,0.197100,0.198600,LR1_2e4_7e4,LR,LR1,LR1,1.620000e-04,5.670000e-04,3.030742e-04,A,P16_SA_D00_M03_DUOREC_LR1_2e4_7e4_S1,SA_LASTFM0_03_DUOREC_LR1_2e4_7e4_S1,lastfm0.03,LR1_2e4_7e4,1,4,run_complete,4,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stagea_lr_anchor2_core5/P16/lastfm0.03/DuoRec/lastfm0.03_DuoRec_p16_sa_d00_m03_duorec_lr1_2e4_7e4_s1_20260329_130923_166112_pid460986.json,2026-03-29T13:43:45.712961Z
0.224700,0.226700,DuoRec,0.216400,0.211000,0.216400,0.211000,LR2_4e4_1.2e3,LR,LR2,LR2,3.240000e-04,9.720000e-04,5.611845e-04,A,P16_SA_D00_M03_DUOREC_LR2_4e4_1.2e3_S1,SA_LASTFM0_03_DUOREC_LR2_4e4_1.2e3_S1,lastfm0.03,LR2_4e4_1.2e3,1,6,run_complete,4,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stagea_lr_anchor2_core5/P16/lastfm0.03/DuoRec/lastfm0.03_DuoRec_p16_sa_d00_m03_duorec_lr2_4e4_1.2e3_s1_20260329_131212_438094_pid461316.json,2026-03-29T13:46:33.941303Z
0.224700,0.226700,DuoRec,0.216400,0.213500,0.215100,0.213500,LR3_8e4_2.4e3,LR,LR3,LR3,6.480000e-04,1.944000e-03,1.122369e-03,A,P16_SA_D00_M03_DUOREC_LR3_8e4_2.4e3_S1,SA_LASTFM0_03_DUOREC_LR3_8e4_2.4e3_S1,lastfm0.03,LR3_8e4_2.4e3,1,5,run_complete,4,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stagea_lr_anchor2_core5/P16/lastfm0.03/DuoRec/lastfm0.03_DuoRec_p16_sa_d00_m03_duorec_lr3_8e4_2.4e3_s1_20260329_131344_839222_pid461437.json,2026-03-29T13:47:20.065574Z
0.224700,0.226700,DuoRec,0.216400,0.213500,0.204600,0.202200,LR4_1.6e3_4.8e3,LR,LR4,LR4,1.296000e-03,3.888000e-03,2.244738e-03,A,P16_SA_D00_M03_DUOREC_LR4_1.6e3_4.8e3_S1,SA_LASTFM0_03_DUOREC_LR4_1.6e3_4.8e3_S1,lastfm0.03,LR4_1.6e3_4.8e3,1,7,run_complete,4,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stagea_lr_anchor2_core5/P16/lastfm0.03/DuoRec/lastfm0.03_DuoRec_p16_sa_d00_m03_duorec_lr4_1.6e3_4.8e3_s1_20260329_132134_377731_pid462358.json,2026-03-29T13:49:39.279435Z
0.224700,0.226700,DIFSR,0.042900,0.036700,0.042900,0.036700,LR1_2e4_7e4,LR,LR1,LR1,1.710000e-04,5.985000e-04,3.199117e-04,A,P16_SA_D00_M04_DIFSR_LR1_2e4_7e4_S1,SA_LASTFM0_03_DIFSR_LR1_2e4_7e4_S1,lastfm0.03,LR1_2e4_7e4,1,5,run_complete,6,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stagea_lr_anchor2_core5/P16/lastfm0.03/DIFSR/lastfm0.03_DIFSR_p16_sa_d00_m04_difsr_lr1_2e4_7e4_s1_20260329_134725_718844_pid467003.json,2026-03-29T13:55:59.766509Z
0.224700,0.226700,DIFSR,0.159000,0.162600,0.159000,0.162600,LR2_4e4_1.2e3,LR,LR2,LR2,3.420000e-04,1.026000e-03,5.923614e-04,A,P16_SA_D00_M04_DIFSR_LR2_4e4_1.2e3_S1,SA_LASTFM0_03_DIFSR_LR2_4e4_1.2e3_S1,lastfm0.03,LR2_4e4_1.2e3,1,7,run_complete,6,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stagea_lr_anchor2_core5/P16/lastfm0.03/DIFSR/lastfm0.03_DIFSR_p16_sa_d00_m04_difsr_lr2_4e4_1.2e3_s1_20260329_134944_545913_pid467178.json,2026-03-29T14:02:55.250179Z
0.224700,0.226700,DuoRec,0.216400,0.213500,0.192300,0.187400,LR5_3.2e3_7.5e3,LR,LR5,LR5,2.592000e-03,6.075000e-03,3.968173e-03,A,P16_SA_D00_M03_DUOREC_LR5_3.2e3_7.5e3_S1,SA_LASTFM0_03_DUOREC_LR5_3.2e3_7.5e3_S1,lastfm0.03,LR5_3.2e3_7.5e3,1,4,run_complete,4,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stagea_lr_anchor2_core5/P16/lastfm0.03/DuoRec/lastfm0.03_DuoRec_p16_sa_d00_m03_duorec_lr5_3.2e3_7.5e3_s1_20260329_134350_986582_pid466659.json,2026-03-29T14:06:20.527395Z
0.224700,0.226700,DuoRec,0.216400,0.213500,0.164300,0.159700,LR6_5e3_1e2,LR,LR6,LR6,4.050000e-03,8.100000e-03,5.727565e-03,A,P16_SA_D00_M03_DUOREC_LR6_5e3_1e2_S1,SA_LASTFM0_03_DUOREC_LR6_5e3_1e2_S1,lastfm0.03,LR6_5e3_1e2,1,6,run_complete,4,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stagea_lr_anchor2_core5/P16/lastfm0.03/DuoRec/lastfm0.03_DuoRec_p16_sa_d00_m03_duorec_lr6_5e3_1e2_s1_20260329_134639_105366_pid466892.json,2026-03-29T14:12:21.957174Z
0.224700,0.229000,DIFSR,0.222600,0.229000,0.222600,0.229000,LR3_8e4_2.4e3,LR,LR3,LR3,6.840000e-04,2.052000e-03,1.184723e-03,A,P16_SA_D00_M04_DIFSR_LR3_8e4_2.4e3_S1,SA_LASTFM0_03_DIFSR_LR3_8e4_2.4e3_S1,lastfm0.03,LR3_8e4_2.4e3,1,5,run_complete,6,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stagea_lr_anchor2_core5/P16/lastfm0.03/DIFSR/lastfm0.03_DIFSR_p16_sa_d00_m04_difsr_lr3_8e4_2.4e3_s1_20260329_135604_996966_pid467605.json,2026-03-29T14:20:29.529544Z
0.226700,0.229000,DIFSR,0.226700,0.229000,0.226700,0.227600,LR4_1.6e3_4.8e3,LR,LR4,LR4,1.368000e-03,4.104000e-03,2.369446e-03,A,P16_SA_D00_M04_DIFSR_LR4_1.6e3_4.8e3_S1,SA_LASTFM0_03_DIFSR_LR4_1.6e3_4.8e3_S1,lastfm0.03,LR4_1.6e3_4.8e3,1,7,run_complete,6,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stagea_lr_anchor2_core5/P16/lastfm0.03/DIFSR/lastfm0.03_DIFSR_p16_sa_d00_m04_difsr_lr4_1.6e3_4.8e3_s1_20260329_140300_601620_pid468073.json,2026-03-29T14:27:27.024004Z
0.226700,0.229000,DIFSR,0.226700,0.229000,0.215700,0.220900,LR5_3.2e3_7.5e3,LR,LR5,LR5,2.736000e-03,6.412500e-03,4.188627e-03,A,P16_SA_D00_M04_DIFSR_LR5_3.2e3_7.5e3_S1,SA_LASTFM0_03_DIFSR_LR5_3.2e3_7.5e3_S1,lastfm0.03,LR5_3.2e3_7.5e3,1,4,run_complete,6,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stagea_lr_anchor2_core5/P16/lastfm0.03/DIFSR/lastfm0.03_DIFSR_p16_sa_d00_m04_difsr_lr5_3.2e3_7.5e3_s1_20260329_140625_602242_pid468372.json,2026-03-29T14:29:41.237576Z
0.226700,0.229000,DIFSR,0.226700,0.229000,0.198400,0.196300,LR6_5e3_1e2,LR,LR6,LR6,4.275000e-03,8.550000e-03,6.045763e-03,A,P16_SA_D00_M04_DIFSR_LR6_5e3_1e2_S1,SA_LASTFM0_03_DIFSR_LR6_5e3_1e2_S1,lastfm0.03,LR6_5e3_1e2,1,6,run_complete,6,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stagea_lr_anchor2_core5/P16/lastfm0.03/DIFSR/lastfm0.03_DIFSR_p16_sa_d00_m04_difsr_lr6_5e3_1e2_s1_20260329_141227_211444_pid468793.json,2026-03-29T14:35:22.662281Z
0.226700,0.229000,FAME,0.028400,0.024200,0.028400,0.024200,LR2_4e4_1.2e3,LR,LR2,LR2,2.880000e-04,8.640000e-04,4.988306e-04,A,P16_SA_D00_M05_FAME_LR2_4e4_1.2e3_S1,SA_LASTFM0_03_FAME_LR2_4e4_1.2e3_S1,lastfm0.03,LR2_4e4_1.2e3,1,7,run_complete,5,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stagea_lr_anchor2_core5/P16/lastfm0.03/FAME/lastfm0.03_FAME_p16_sa_d00_m05_fame_lr2_4e4_1.2e3_s1_20260329_142732_160924_pid471168.json,2026-03-29T14:55:46.988184Z
0.226700,0.229000,FAME,0.030100,0.024300,0.030100,0.024300,LR1_2e4_7e4,LR,LR1,LR1,1.440000e-04,5.040000e-04,2.693993e-04,A,P16_SA_D00_M05_FAME_LR1_2e4_7e4_S1,SA_LASTFM0_03_FAME_LR1_2e4_7e4_S1,lastfm0.03,LR1_2e4_7e4,1,5,run_complete,5,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stagea_lr_anchor2_core5/P16/lastfm0.03/FAME/lastfm0.03_FAME_p16_sa_d00_m05_fame_lr1_2e4_7e4_s1_20260329_142034_862356_pid469344.json,2026-03-29T15:08:45.867444Z
0.226700,0.229000,FAME,0.211500,0.217100,0.211500,0.217100,LR4_1.6e3_4.8e3,LR,LR4,LR4,1.152000e-03,3.456000e-03,1.995323e-03,A,P16_SA_D00_M05_FAME_LR4_1.6e3_4.8e3_S1,SA_LASTFM0_03_FAME_LR4_1.6e3_4.8e3_S1,lastfm0.03,LR4_1.6e3_4.8e3,1,6,run_complete,5,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stagea_lr_anchor2_core5/P16/lastfm0.03/FAME/lastfm0.03_FAME_p16_sa_d00_m05_fame_lr4_1.6e3_4.8e3_s1_20260329_143527_948780_pid472679.json,2026-03-29T15:22:32.793343Z
0.226700,0.229000,FAME,0.215000,0.217100,0.215000,0.216800,LR3_8e4_2.4e3,LR,LR3,LR3,5.760000e-04,1.728000e-03,9.976613e-04,A,P16_SA_D00_M05_FAME_LR3_8e4_2.4e3_S1,SA_LASTFM0_03_FAME_LR3_8e4_2.4e3_S1,lastfm0.03,LR3_8e4_2.4e3,1,4,run_complete,5,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stagea_lr_anchor2_core5/P16/lastfm0.03/FAME/lastfm0.03_FAME_p16_sa_d00_m05_fame_lr3_8e4_2.4e3_s1_20260329_142946_303544_pid471897.json,2026-03-29T15:23:33.917728Z
0.226700,0.229000,FAME,0.215000,0.217100,0.198500,0.203100,LR5_3.2e3_7.5e3,LR,LR5,LR5,2.304000e-03,5.400000e-03,3.527265e-03,A,P16_SA_D00_M05_FAME_LR5_3.2e3_7.5e3_S1,SA_LASTFM0_03_FAME_LR5_3.2e3_7.5e3_S1,lastfm0.03,LR5_3.2e3_7.5e3,1,7,run_complete,5,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stagea_lr_anchor2_core5/P16/lastfm0.03/FAME/lastfm0.03_FAME_p16_sa_d00_m05_fame_lr5_3.2e3_7.5e3_s1_20260329_145552_156512_pid477596.json,2026-03-29T15:51:41.737663Z
0.226700,0.229000,FAME,0.215000,0.217100,0.192300,0.197400,LR6_5e3_1e2,LR,LR6,LR6,3.600000e-03,7.200000e-03,5.091169e-03,A,P16_SA_D00_M05_FAME_LR6_5e3_1e2_S1,SA_LASTFM0_03_FAME_LR6_5e3_1e2_S1,lastfm0.03,LR6_5e3_1e2,1,5,run_complete,5,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stagea_lr_anchor2_core5/P16/lastfm0.03/FAME/lastfm0.03_FAME_p16_sa_d00_m05_fame_lr6_5e3_1e2_s1_20260329_150850_820230_pid480868.json,2026-03-29T16:02:18.471783Z
