early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,14,0.0785,ok,0.1846,0.1603,1
True,40,0.0791,ok,0.1875,0.1609,2
True,17,0.0791,ok,0.1875,0.1608,3
True,14,0.0784,ok,0.1852,0.1603,4
True,17,0.0786,ok,0.1837,0.16,5
True,40,0.079,ok,0.1874,0.1611,6
True,15,0.0787,ok,0.186,0.1606,7
True,17,0.0793,ok,0.1892,0.1611,8
True,15,0.0787,ok,0.1848,0.1599,9
True,37,0.079,ok,0.1878,0.161,10
True,19,0.0791,ok,0.1884,0.1607,11
True,14,0.0788,ok,0.1862,0.1604,12
True,14,0.0786,ok,0.1854,0.1599,13
True,15,0.0783,ok,0.1857,0.1601,14
True,40,0.079,ok,0.1876,0.161,15
True,17,0.0791,ok,0.1876,0.1607,16
True,14,0.0787,ok,0.185,0.1603,17
True,24,0.0792,ok,0.1878,0.1609,18
True,44,0.079,ok,0.1874,0.1608,19
True,17,0.0789,ok,0.1864,0.1608,20
