early_stopped,epochs_run,macro_1.alpha_effective,macro_1.alpha_value,macro_1.condition_norm,macro_1.cv_usage,macro_1.dead_expert_frac,macro_1.entropy_mean,macro_1.expert_similarity_max,macro_1.expert_similarity_mean,macro_1.factored_group_entropy_mean,macro_1.group_cv_usage,macro_1.group_entropy_mean,macro_1.group_n_eff,macro_1.group_top1_max_frac,macro_1.moe_delta_norm,macro_1.n_eff,macro_1.residual_delta_norm,macro_1.route_consistency_feature_group_knn_focus_js,macro_1.route_consistency_feature_group_knn_focus_score,macro_1.route_consistency_feature_group_knn_mean_js,macro_1.route_consistency_feature_group_knn_mean_score,macro_1.route_consistency_feature_group_knn_memory_js,macro_1.route_consistency_feature_group_knn_memory_score,macro_1.route_consistency_feature_group_knn_tempo_js,macro_1.route_consistency_feature_group_knn_tempo_score,macro_1.route_consistency_group_knn_js,macro_1.route_consistency_group_knn_score,macro_1.route_consistency_intra_group_knn_mean_js,macro_1.route_consistency_intra_group_knn_mean_score,macro_1.route_consistency_knn_js,macro_1.route_consistency_knn_score,macro_1.route_jitter_adjacent,macro_1.route_jitter_session,macro_1.shared_delta_norm,macro_1.stage_delta_norm,macro_1.top1_max_frac,mrr@20,status,test_hr@10,test_mrr@20,trial
True,8,1.0,1.0,0.0,0.2479038092012633,0.0,2.433579121661354,0.45374637842178345,0.20640800893306732,0.0,0.17087334176518051,1.072179003474049,2.914892219699115,0.6724954349911795,5.368944086131586,11.305222592499378,5.368944086131586,0.0,1.0,0.0029317371317378947,0.9970763656172797,0.006638063747896512,0.993383919528239,0.0021571476473171724,0.9978451773236,0.0005789732562040911,0.99942119431647,0.00035043005861287035,0.9996496474571485,0.0009083447806535117,0.999092067639584,0.0,0.0,10.06971061971062,5.368944086131586,0.388536411748321,0.1705,ok,0.1759,0.1688,1
True,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1699,ok,0.1762,0.1685,2
True,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1704,ok,0.1751,0.1688,3
True,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17,ok,0.1735,0.1681,4
True,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17,ok,0.1746,0.1683,5
True,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1698,ok,0.1743,0.168,6
True,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1705,ok,0.1738,0.1688,7
True,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1704,ok,0.1748,0.1686,8
True,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1703,ok,0.1738,0.1684,9
True,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1701,ok,0.1748,0.1686,10
