avg_epoch_time_sec,early_stopped,epochs_run,mrr@20,status,test_hr@10,test_inference_time_sec,test_mrr@20,trial
2.9469805379067697,True,31,0.2003,ok,0.2838,0.10753417015075684,0.1641,1
2.944653191349723,True,44,0.2059,ok,0.295,0.11163687705993652,0.1645,2
7.002615803480149,True,40,0.205,ok,0.291,0.14244318008422852,0.1632,3
14.06085982193818,True,37,0.2105,ok,0.3054,0.18551397323608398,0.1702,4
5.934558623545879,True,37,0.203,ok,0.2926,0.124359130859375,0.1641,5
7.337793498039246,True,50,0.2088,ok,0.2958,0.11974573135375977,0.1684,6
6.042440546564309,True,83,0.2049,ok,0.2854,0.11062335968017578,0.1637,7
3.640756845474243,True,52,0.2053,ok,0.2994,0.09328293800354004,0.1673,8
16.01575481891632,True,56,0.2111,ok,0.303,0.21117925643920898,0.1729,9
2.5982861854660677,True,71,0.1978,ok,0.287,0.08928990364074707,0.1625,10
7.019725371629764,True,39,0.2129,ok,0.301,0.11922097206115723,0.1681,11
