avg_epoch_time_sec,early_stopped,epochs_run,mrr@20,status,test_hr@10,test_inference_time_sec,test_mrr@20,trial
13.470321655273438,True,23,0.3669,ok,0.4339,0.7940249443054199,0.371,1
13.47941543744958,True,23,0.3682,ok,0.4385,0.7806203365325928,0.3716,2
13.494855534645819,True,31,0.3672,ok,0.4348,0.7546029090881348,0.371,3
13.526772318464337,True,33,0.3667,ok,0.4324,0.7622401714324951,0.3711,4
13.417695169863494,True,23,0.3672,ok,0.4371,0.7573137283325195,0.3713,5
13.418861589933696,True,38,0.3665,ok,0.4302,0.7787504196166992,0.3708,6
13.329805329442024,True,16,0.364,ok,0.4282,0.7545785903930664,0.3685,7
13.410115587083917,True,38,0.3689,ok,0.4372,0.7570028305053711,0.3726,8
13.400867534406258,True,33,0.367,ok,0.4329,0.774550199508667,0.3711,9
13.334470904150674,True,43,0.3721,ok,0.5143,0.7697708606719971,0.3699,10
