early_stopped,epochs_run,macro_1.alpha_effective,macro_1.alpha_value,macro_1.condition_norm,macro_1.cv_usage,macro_1.dead_expert_frac,macro_1.entropy_mean,macro_1.expert_similarity_max,macro_1.expert_similarity_mean,macro_1.factored_group_entropy_mean,macro_1.group_cv_usage,macro_1.group_entropy_mean,macro_1.group_n_eff,macro_1.group_top1_max_frac,macro_1.moe_delta_norm,macro_1.n_eff,macro_1.residual_delta_norm,macro_1.route_consistency_feature_group_knn_focus_js,macro_1.route_consistency_feature_group_knn_focus_score,macro_1.route_consistency_feature_group_knn_mean_js,macro_1.route_consistency_feature_group_knn_mean_score,macro_1.route_consistency_feature_group_knn_memory_js,macro_1.route_consistency_feature_group_knn_memory_score,macro_1.route_consistency_feature_group_knn_tempo_js,macro_1.route_consistency_feature_group_knn_tempo_score,macro_1.route_consistency_group_knn_js,macro_1.route_consistency_group_knn_score,macro_1.route_consistency_intra_group_knn_mean_js,macro_1.route_consistency_intra_group_knn_mean_score,macro_1.route_consistency_knn_js,macro_1.route_consistency_knn_score,macro_1.route_jitter_adjacent,macro_1.route_jitter_session,macro_1.shared_delta_norm,macro_1.stage_delta_norm,macro_1.top1_max_frac,mrr@20,status,test_hr@10,test_mrr@20,trial
True,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1076,ok,0.1508,0.1137,1
True,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0567,ok,0.0933,0.0572,2
True,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1613,ok,0.1724,0.1633,3
True,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0477,ok,0.0551,0.0471,4
True,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1686,ok,0.1746,0.1677,5
True,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1595,ok,0.1735,0.1607,6
True,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0728,ok,0.1268,0.0703,7
True,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1403,ok,0.1716,0.1471,8
True,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1676,ok,0.1746,0.1668,9
True,16,1.0,1.0,0.0,0.4086993157215467,0.0,2.077372547274922,0.33451032638549805,0.16617396473884583,0.0,0.3053053449684241,1.04170563527127,2.744208603621942,0.9498313267927331,4.323580398580399,7.711848914611576,4.323580398580399,0.0,1.0,0.007084517323164784,0.9929537618961254,0.012154162857593033,0.9879194006439139,0.00909938911190132,0.9909418850444622,0.0010260315238209067,0.998974494666545,0.0023057314444634006,0.9976991002272212,0.0033440200676528803,0.9966615649402596,0.0,0.0,7.062316577941578,4.323580398580399,0.40887004425737367,0.1691,ok,0.1751,0.1677,10
True,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1625,ok,0.1718,0.1641,11
True,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1682,ok,0.1768,0.1672,12
True,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0478,ok,0.0687,0.0479,13
True,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1608,ok,0.1729,0.1616,14
True,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1689,ok,0.1751,0.1677,15
True,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1621,ok,0.1735,0.1629,16
True,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.169,ok,0.1759,0.1677,17
True,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.168,ok,0.1746,0.1666,18
True,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1676,ok,0.1748,0.1672,19
True,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1691,ok,0.1746,0.1685,20
