cv_usage,entropy_mean,family_top_expert_mean_share,n_eff,route_consistency_feature_group_knn_exposure_js,route_consistency_feature_group_knn_exposure_score,route_consistency_feature_group_knn_focus_js,route_consistency_feature_group_knn_focus_score,route_consistency_feature_group_knn_mean_score,route_consistency_feature_group_knn_memory_js,route_consistency_feature_group_knn_memory_score,route_consistency_feature_group_knn_tempo_js,route_consistency_feature_group_knn_tempo_score,route_consistency_group_knn_js,route_consistency_group_knn_score,route_consistency_intra_group_knn_mean_js,route_consistency_intra_group_knn_mean_score,route_consistency_knn_js,route_consistency_knn_score,route_jitter_adjacent,stage,top1_max_frac
0.8409359956345556,2.372900427333518,0.22025150060653687,9.372218199714583,0.03347820184952397,0.9670759914696307,0.03822479727745874,0.9624965499660696,0.967117584838965,0.03937137382444091,0.961393606420759,0.022752699152882968,0.9775041914994007,0.0026981316147003218,0.9973055050709174,0.01062858612341825,0.9894432924284386,0.014904303494846184,0.9852062158837513,0.0,macro@1,0.8529656154789697
