early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,16,0.2238,ok,0.3581,0.2244,1
True,9,0.2127,ok,0.3495,0.2141,2
False,16,0.2246,ok,0.3615,0.226,3
True,8,0.2123,ok,0.3494,0.2124,4
True,4,0.2312,ok,0.2365,0.2314,5
False,16,0.2249,ok,0.3607,0.2261,6
True,11,0.2152,ok,0.3521,0.2143,7
True,6,0.2351,ok,0.2364,0.2352,8
True,8,0.2133,ok,0.3503,0.2135,9
False,16,0.2085,ok,0.3424,0.2083,10
True,8,0.2072,ok,0.3388,0.2072,11
True,10,0.2202,ok,0.3648,0.223,12
True,9,0.2201,ok,0.3622,0.2216,13
True,4,0.1736,ok,0.2001,0.1754,14
True,4,0.235,ok,0.2364,0.2352,15
True,11,0.2206,ok,0.3589,0.2191,16
True,5,0.235,ok,0.2361,0.2351,17
False,16,0.2217,ok,0.357,0.223,18
True,4,0.2349,ok,0.2362,0.2352,19
True,4,0.2094,ok,0.2246,0.2115,20
True,7,0.2351,ok,0.2367,0.2352,21
True,6,0.2351,ok,0.2364,0.2352,22
True,4,0.0848,ok,0.1132,0.0854,23
True,5,0.2349,ok,0.2365,0.235,24
True,6,0.235,ok,0.2363,0.2352,25
True,5,0.235,ok,0.2365,0.2351,26
True,4,0.2347,ok,0.2365,0.2349,27
True,4,0.1158,ok,0.151,0.1151,28
True,5,0.235,ok,0.2362,0.2352,29
False,16,0.2079,ok,0.3421,0.208,30
True,5,0.235,ok,0.2364,0.2352,31
True,4,0.1538,ok,0.1851,0.1542,32
True,4,0.2335,ok,0.2368,0.2335,33
True,4,0.235,ok,0.2364,0.2352,34
True,7,0.2351,ok,0.2367,0.2352,35
False,16,0.182,ok,0.3147,0.1853,36
True,4,0.2193,ok,0.2306,0.22,37
True,4,0.235,ok,0.2362,0.2351,38
True,16,0.2238,ok,0.3598,0.2247,39
True,7,0.2351,ok,0.2367,0.2352,40
True,4,0.235,ok,0.2365,0.235,41
False,16,0.2234,ok,0.3594,0.2245,42
True,8,0.2069,ok,0.3391,0.207,43
False,16,0.2123,ok,0.3467,0.2123,44
True,4,0.2348,ok,0.2359,0.235,45
True,4,0.1621,ok,0.1923,0.1637,46
