model,global_best_valid_mrr20,global_best_test_mrr20,model_best_valid_mrr20,model_best_test_mrr20,run_best_valid_mrr20,run_best_test_mrr20,run_phase,run_id,dataset,hparam_id,seed_id,gpu_id,status,n_completed,interrupted,special_ok,candidate_id,candidate_source,source_stage,transfer_from_dataset,result_path,timestamp_utc
FEARec,0.354700,0.353000,0.279700,0.280100,0.222500,0.223500,P22_SG_D05_M07_C02_FEAREC_XFER_AMAZON_BEAUTY_FAD_H1_R1_C1_S2,SG_RETAIL_ROCKET_FEAREC_XFER_AMAZON_BEAUTY_FAD_H1_R1_C1_S2,retail_rocket,XFER_AMAZON_BEAUTY_FAD_H1_R1_C1,2,6,run_complete,6,False,True,XFER_amazon_beauty_FAD_H1_R1_C1,final_transfer,Final_all_datasets,amazon_beauty,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageg_cross6x9_anchor2_core5/P22/retail_rocket/FEARec/retail_rocket_FEARec_p22_sg_d05_m07_c02_fearec_xfer_amazon_beauty_fad_h1_r1_c1_s2_20260408_072247_121433_pid375034.json,2026-04-08T07:58:48.353212Z
DuoRec,0.354700,0.353000,0.269600,0.271300,0.269600,0.271300,P22_SG_D05_M04_C01_DUOREC_XFER_FOURSQUARE_FAD_H2_R1_C2_S1,SG_RETAIL_ROCKET_DUOREC_XFER_FOURSQUARE_FAD_H2_R1_C2_S1,retail_rocket,XFER_FOURSQUARE_FAD_H2_R1_C2,1,4,run_complete,6,False,True,XFER_foursquare_FAD_H2_R1_C2,final_transfer,Final_all_datasets,foursquare,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageg_cross6x9_anchor2_core5/P22/retail_rocket/DuoRec/retail_rocket_DuoRec_p22_sg_d05_m04_c01_duorec_xfer_foursquare_fad_h2_r1_c2_s1_20260408_073111_591508_pid375505.json,2026-04-08T08:01:51.607661Z
FEARec,0.354700,0.353000,0.279700,0.280100,0.222100,0.223400,P22_SG_D05_M07_C02_FEAREC_XFER_AMAZON_BEAUTY_FAD_H1_R1_C1_S3,SG_RETAIL_ROCKET_FEAREC_XFER_AMAZON_BEAUTY_FAD_H1_R1_C1_S3,retail_rocket,XFER_AMAZON_BEAUTY_FAD_H1_R1_C1,3,5,run_complete,6,False,True,XFER_amazon_beauty_FAD_H1_R1_C1,final_transfer,Final_all_datasets,amazon_beauty,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageg_cross6x9_anchor2_core5/P22/retail_rocket/FEARec/retail_rocket_FEARec_p22_sg_d05_m07_c02_fearec_xfer_amazon_beauty_fad_h1_r1_c1_s3_20260408_072804_465294_pid375316.json,2026-04-08T08:03:37.786711Z
DuoRec,0.354700,0.353000,0.271800,0.272400,0.271800,0.272400,P22_SG_D05_M04_C01_DUOREC_XFER_FOURSQUARE_FAD_H2_R1_C2_S2,SG_RETAIL_ROCKET_DUOREC_XFER_FOURSQUARE_FAD_H2_R1_C2_S2,retail_rocket,XFER_FOURSQUARE_FAD_H2_R1_C2,2,7,run_complete,6,False,True,XFER_foursquare_FAD_H2_R1_C2,final_transfer,Final_all_datasets,foursquare,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageg_cross6x9_anchor2_core5/P22/retail_rocket/DuoRec/retail_rocket_DuoRec_p22_sg_d05_m04_c01_duorec_xfer_foursquare_fad_h2_r1_c2_s2_20260408_075251_040148_pid376559.json,2026-04-08T08:22:50.041226Z
DuoRec,0.354700,0.353000,0.271800,0.272400,0.267900,0.268600,P22_SG_D05_M04_C01_DUOREC_XFER_FOURSQUARE_FAD_H2_R1_C2_S3,SG_RETAIL_ROCKET_DUOREC_XFER_FOURSQUARE_FAD_H2_R1_C2_S3,retail_rocket,XFER_FOURSQUARE_FAD_H2_R1_C2,3,6,run_complete,6,False,True,XFER_foursquare_FAD_H2_R1_C2,final_transfer,Final_all_datasets,foursquare,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageg_cross6x9_anchor2_core5/P22/retail_rocket/DuoRec/retail_rocket_DuoRec_p22_sg_d05_m04_c01_duorec_xfer_foursquare_fad_h2_r1_c2_s3_20260408_075853_409790_pid376888.json,2026-04-08T08:30:37.593665Z
DuoRec,0.354700,0.353000,0.272500,0.274400,0.272500,0.274400,P22_SG_D05_M04_C02_DUOREC_XFER_AMAZON_BEAUTY_FAD_H2_R1_C1_S2,SG_RETAIL_ROCKET_DUOREC_XFER_AMAZON_BEAUTY_FAD_H2_R1_C1_S2,retail_rocket,XFER_AMAZON_BEAUTY_FAD_H2_R1_C1,2,5,run_complete,6,False,True,XFER_amazon_beauty_FAD_H2_R1_C1,final_transfer,Final_all_datasets,amazon_beauty,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageg_cross6x9_anchor2_core5/P22/retail_rocket/DuoRec/retail_rocket_DuoRec_p22_sg_d05_m04_c02_duorec_xfer_amazon_beauty_fad_h2_r1_c1_s2_20260408_080342_918172_pid377218.json,2026-04-08T08:38:44.153546Z
DuoRec,0.354700,0.353000,0.273000,0.274400,0.273000,0.272900,P22_SG_D05_M04_C02_DUOREC_XFER_AMAZON_BEAUTY_FAD_H2_R1_C1_S1,SG_RETAIL_ROCKET_DUOREC_XFER_AMAZON_BEAUTY_FAD_H2_R1_C1_S1,retail_rocket,XFER_AMAZON_BEAUTY_FAD_H2_R1_C1,1,4,run_complete,6,False,True,XFER_amazon_beauty_FAD_H2_R1_C1,final_transfer,Final_all_datasets,amazon_beauty,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageg_cross6x9_anchor2_core5/P22/retail_rocket/DuoRec/retail_rocket_DuoRec_p22_sg_d05_m04_c02_duorec_xfer_amazon_beauty_fad_h2_r1_c1_s1_20260408_080156_998082_pid377075.json,2026-04-08T08:39:52.309639Z
DuoRec,0.354700,0.353000,0.273000,0.274400,0.272700,0.273300,P22_SG_D05_M04_C02_DUOREC_XFER_AMAZON_BEAUTY_FAD_H2_R1_C1_S3,SG_RETAIL_ROCKET_DUOREC_XFER_AMAZON_BEAUTY_FAD_H2_R1_C1_S3,retail_rocket,XFER_AMAZON_BEAUTY_FAD_H2_R1_C1,3,7,run_complete,6,False,True,XFER_amazon_beauty_FAD_H2_R1_C1,final_transfer,Final_all_datasets,amazon_beauty,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageg_cross6x9_anchor2_core5/P22/retail_rocket/DuoRec/retail_rocket_DuoRec_p22_sg_d05_m04_c02_duorec_xfer_amazon_beauty_fad_h2_r1_c1_s3_20260408_082255_436361_pid378497.json,2026-04-08T08:55:55.362264Z
SIGMA,0.354700,0.353000,0.351000,0.350600,0.351000,0.350600,P22_SG_D05_M05_C01_SIGMA_XFER_FOURSQUARE_FAD_H2_R1_C2_S1,SG_RETAIL_ROCKET_SIGMA_XFER_FOURSQUARE_FAD_H2_R1_C2_S1,retail_rocket,XFER_FOURSQUARE_FAD_H2_R1_C2,1,6,run_complete,6,False,True,XFER_foursquare_FAD_H2_R1_C2,final_transfer,Final_all_datasets,foursquare,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageg_cross6x9_anchor2_core5/P22/retail_rocket/SIGMA/retail_rocket_SIGMA_p22_sg_d05_m05_c01_sigma_xfer_foursquare_fad_h2_r1_c2_s1_20260408_083043_242981_pid378917.json,2026-04-08T08:57:19.524894Z
SIGMA,0.354700,0.353000,0.353700,0.353000,0.353700,0.353000,P22_SG_D05_M05_C01_SIGMA_XFER_FOURSQUARE_FAD_H2_R1_C2_S2,SG_RETAIL_ROCKET_SIGMA_XFER_FOURSQUARE_FAD_H2_R1_C2_S2,retail_rocket,XFER_FOURSQUARE_FAD_H2_R1_C2,2,5,run_complete,6,False,True,XFER_foursquare_FAD_H2_R1_C2,final_transfer,Final_all_datasets,foursquare,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageg_cross6x9_anchor2_core5/P22/retail_rocket/SIGMA/retail_rocket_SIGMA_p22_sg_d05_m05_c01_sigma_xfer_foursquare_fad_h2_r1_c2_s2_20260408_083849_676719_pid379336.json,2026-04-08T09:06:50.189543Z
SIGMA,0.354700,0.355300,0.353700,0.355300,0.353600,0.355300,P22_SG_D05_M05_C01_SIGMA_XFER_FOURSQUARE_FAD_H2_R1_C2_S3,SG_RETAIL_ROCKET_SIGMA_XFER_FOURSQUARE_FAD_H2_R1_C2_S3,retail_rocket,XFER_FOURSQUARE_FAD_H2_R1_C2,3,4,run_complete,6,False,True,XFER_foursquare_FAD_H2_R1_C2,final_transfer,Final_all_datasets,foursquare,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageg_cross6x9_anchor2_core5/P22/retail_rocket/SIGMA/retail_rocket_SIGMA_p22_sg_d05_m05_c01_sigma_xfer_foursquare_fad_h2_r1_c2_s3_20260408_083957_546513_pid379859.json,2026-04-08T09:07:43.325639Z
SIGMA,0.354800,0.355300,0.354800,0.355300,0.354800,0.353400,P22_SG_D05_M05_C02_SIGMA_XFER_AMAZON_BEAUTY_FAD_H2_R1_C1_S1,SG_RETAIL_ROCKET_SIGMA_XFER_AMAZON_BEAUTY_FAD_H2_R1_C1_S1,retail_rocket,XFER_AMAZON_BEAUTY_FAD_H2_R1_C1,1,7,run_complete,6,False,True,XFER_amazon_beauty_FAD_H2_R1_C1,final_transfer,Final_all_datasets,amazon_beauty,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageg_cross6x9_anchor2_core5/P22/retail_rocket/SIGMA/retail_rocket_SIGMA_p22_sg_d05_m05_c02_sigma_xfer_amazon_beauty_fad_h2_r1_c1_s1_20260408_085600_670931_pid381371.json,2026-04-08T09:39:45.359336Z
SIGMA,0.354800,0.355300,0.354800,0.355300,0.353500,0.351200,P22_SG_D05_M05_C02_SIGMA_XFER_AMAZON_BEAUTY_FAD_H2_R1_C1_S2,SG_RETAIL_ROCKET_SIGMA_XFER_AMAZON_BEAUTY_FAD_H2_R1_C1_S2,retail_rocket,XFER_AMAZON_BEAUTY_FAD_H2_R1_C1,2,6,run_complete,6,False,True,XFER_amazon_beauty_FAD_H2_R1_C1,final_transfer,Final_all_datasets,amazon_beauty,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageg_cross6x9_anchor2_core5/P22/retail_rocket/SIGMA/retail_rocket_SIGMA_p22_sg_d05_m05_c02_sigma_xfer_amazon_beauty_fad_h2_r1_c1_s2_20260408_085724_688051_pid381513.json,2026-04-08T09:44:55.756637Z
SIGMA,0.354800,0.355300,0.354800,0.355300,0.351700,0.352300,P22_SG_D05_M05_C02_SIGMA_XFER_AMAZON_BEAUTY_FAD_H2_R1_C1_S3,SG_RETAIL_ROCKET_SIGMA_XFER_AMAZON_BEAUTY_FAD_H2_R1_C1_S3,retail_rocket,XFER_AMAZON_BEAUTY_FAD_H2_R1_C1,3,5,run_complete,6,False,True,XFER_amazon_beauty_FAD_H2_R1_C1,final_transfer,Final_all_datasets,amazon_beauty,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageg_cross6x9_anchor2_core5/P22/retail_rocket/SIGMA/retail_rocket_SIGMA_p22_sg_d05_m05_c02_sigma_xfer_amazon_beauty_fad_h2_r1_c1_s3_20260408_090655_189132_pid381984.json,2026-04-08T09:50:53.198374Z
TiSASRec,0.354800,0.355300,0.260100,0.262700,0.260100,0.262700,P22_SG_D05_M03_C01_TISASREC_XFER_FOURSQUARE_FAD_H3_R1_C2_S1,SG_RETAIL_ROCKET_TISASREC_XFER_FOURSQUARE_FAD_H3_R1_C2_S1,retail_rocket,XFER_FOURSQUARE_FAD_H3_R1_C2,1,4,run_complete,6,False,True,XFER_foursquare_FAD_H3_R1_C2,final_transfer,Final_all_datasets,foursquare,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageg_cross6x9_anchor2_core5/P22/retail_rocket/TiSASRec/retail_rocket_TiSASRec_p22_sg_d05_m03_c01_tisasrec_xfer_foursquare_fad_h3_r1_c2_s1_20260408_090748_288657_pid382080.json,2026-04-08T10:03:41.067924Z
TiSASRec,0.354800,0.355300,0.260100,0.262700,0.259300,0.260100,P22_SG_D05_M03_C02_TISASREC_XFER_AMAZON_BEAUTY_FAD_H2_R1_C1_S1,SG_RETAIL_ROCKET_TISASREC_XFER_AMAZON_BEAUTY_FAD_H2_R1_C1_S1,retail_rocket,XFER_AMAZON_BEAUTY_FAD_H2_R1_C1,1,5,run_complete,6,False,True,XFER_amazon_beauty_FAD_H2_R1_C1,final_transfer,Final_all_datasets,amazon_beauty,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageg_cross6x9_anchor2_core5/P22/retail_rocket/TiSASRec/retail_rocket_TiSASRec_p22_sg_d05_m03_c02_tisasrec_xfer_amazon_beauty_fad_h2_r1_c1_s1_20260408_095057_996246_pid384272.json,2026-04-08T10:17:30.981296Z
TiSASRec,0.354800,0.355300,0.260100,0.262700,0.259100,0.261800,P22_SG_D05_M03_C02_TISASREC_XFER_AMAZON_BEAUTY_FAD_H2_R1_C1_S2,SG_RETAIL_ROCKET_TISASREC_XFER_AMAZON_BEAUTY_FAD_H2_R1_C1_S2,retail_rocket,XFER_AMAZON_BEAUTY_FAD_H2_R1_C1,2,4,run_complete,6,False,True,XFER_amazon_beauty_FAD_H2_R1_C1,final_transfer,Final_all_datasets,amazon_beauty,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageg_cross6x9_anchor2_core5/P22/retail_rocket/TiSASRec/retail_rocket_TiSASRec_p22_sg_d05_m03_c02_tisasrec_xfer_amazon_beauty_fad_h2_r1_c1_s2_20260408_100346_018937_pid384923.json,2026-04-08T10:29:25.804124Z
TiSASRec,0.354800,0.355300,0.260100,0.262700,0.258600,0.261000,P22_SG_D05_M03_C01_TISASREC_XFER_FOURSQUARE_FAD_H3_R1_C2_S2,SG_RETAIL_ROCKET_TISASREC_XFER_FOURSQUARE_FAD_H3_R1_C2_S2,retail_rocket,XFER_FOURSQUARE_FAD_H3_R1_C2,2,7,run_complete,6,False,True,XFER_foursquare_FAD_H3_R1_C2,final_transfer,Final_all_datasets,foursquare,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageg_cross6x9_anchor2_core5/P22/retail_rocket/TiSASRec/retail_rocket_TiSASRec_p22_sg_d05_m03_c01_tisasrec_xfer_foursquare_fad_h3_r1_c2_s2_20260408_093950_400905_pid383662.json,2026-04-08T10:35:15.239364Z
TiSASRec,0.354800,0.355300,0.260100,0.262700,0.258500,0.258600,P22_SG_D05_M03_C01_TISASREC_XFER_FOURSQUARE_FAD_H3_R1_C2_S3,SG_RETAIL_ROCKET_TISASREC_XFER_FOURSQUARE_FAD_H3_R1_C2_S3,retail_rocket,XFER_FOURSQUARE_FAD_H3_R1_C2,3,6,run_complete,6,False,True,XFER_foursquare_FAD_H3_R1_C2,final_transfer,Final_all_datasets,foursquare,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageg_cross6x9_anchor2_core5/P22/retail_rocket/TiSASRec/retail_rocket_TiSASRec_p22_sg_d05_m03_c01_tisasrec_xfer_foursquare_fad_h3_r1_c2_s3_20260408_094500_802578_pid383943.json,2026-04-08T10:35:41.340322Z
DIFSR,0.372400,0.370100,0.372400,0.370100,0.372400,0.370100,P22_SG_D05_M08_C01_DIFSR_XFER_FOURSQUARE_FAD_H3_R1_C2_S1,SG_RETAIL_ROCKET_DIFSR_XFER_FOURSQUARE_FAD_H3_R1_C2_S1,retail_rocket,XFER_FOURSQUARE_FAD_H3_R1_C2,1,4,run_complete,6,False,True,XFER_foursquare_FAD_H3_R1_C2,final_transfer,Final_all_datasets,foursquare,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageg_cross6x9_anchor2_core5/P22/retail_rocket/DIFSR/retail_rocket_DIFSR_p22_sg_d05_m08_c01_difsr_xfer_foursquare_fad_h3_r1_c2_s1_20260408_102930_874059_pid386233.json,2026-04-08T10:41:52.793427Z
TiSASRec,0.372400,0.370100,0.260100,0.263000,0.259500,0.263000,P22_SG_D05_M03_C02_TISASREC_XFER_AMAZON_BEAUTY_FAD_H2_R1_C1_S3,SG_RETAIL_ROCKET_TISASREC_XFER_AMAZON_BEAUTY_FAD_H2_R1_C1_S3,retail_rocket,XFER_AMAZON_BEAUTY_FAD_H2_R1_C1,3,5,run_complete,6,False,True,XFER_amazon_beauty_FAD_H2_R1_C1,final_transfer,Final_all_datasets,amazon_beauty,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageg_cross6x9_anchor2_core5/P22/retail_rocket/TiSASRec/retail_rocket_TiSASRec_p22_sg_d05_m03_c02_tisasrec_xfer_amazon_beauty_fad_h2_r1_c1_s3_20260408_101736_108226_pid385626.json,2026-04-08T10:43:36.969947Z
DIFSR,0.372600,0.370900,0.372600,0.370900,0.372600,0.370900,P22_SG_D05_M08_C01_DIFSR_XFER_FOURSQUARE_FAD_H3_R1_C2_S2,SG_RETAIL_ROCKET_DIFSR_XFER_FOURSQUARE_FAD_H3_R1_C2_S2,retail_rocket,XFER_FOURSQUARE_FAD_H3_R1_C2,2,7,run_complete,6,False,True,XFER_foursquare_FAD_H3_R1_C2,final_transfer,Final_all_datasets,foursquare,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageg_cross6x9_anchor2_core5/P22/retail_rocket/DIFSR/retail_rocket_DIFSR_p22_sg_d05_m08_c01_difsr_xfer_foursquare_fad_h3_r1_c2_s2_20260408_103520_425511_pid386559.json,2026-04-08T10:47:01.250591Z
DIFSR,0.372600,0.370900,0.372600,0.370900,0.372500,0.369900,P22_SG_D05_M08_C01_DIFSR_XFER_FOURSQUARE_FAD_H3_R1_C2_S3,SG_RETAIL_ROCKET_DIFSR_XFER_FOURSQUARE_FAD_H3_R1_C2_S3,retail_rocket,XFER_FOURSQUARE_FAD_H3_R1_C2,3,6,run_complete,6,False,True,XFER_foursquare_FAD_H3_R1_C2,final_transfer,Final_all_datasets,foursquare,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageg_cross6x9_anchor2_core5/P22/retail_rocket/DIFSR/retail_rocket_DIFSR_p22_sg_d05_m08_c01_difsr_xfer_foursquare_fad_h3_r1_c2_s3_20260408_103546_488144_pid386612.json,2026-04-08T10:47:04.335616Z
BSARec,0.372600,0.370900,0.343200,0.342500,0.343200,0.342500,P22_SG_D05_M06_C01_BSAREC_XFER_FOURSQUARE_FAD_H4_R1_C2_S1,SG_RETAIL_ROCKET_BSAREC_XFER_FOURSQUARE_FAD_H4_R1_C2_S1,retail_rocket,XFER_FOURSQUARE_FAD_H4_R1_C2,1,6,run_complete,6,False,True,XFER_foursquare_FAD_H4_R1_C2,final_transfer,Final_all_datasets,foursquare,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageg_cross6x9_anchor2_core5/P22/retail_rocket/BSARec/retail_rocket_BSARec_p22_sg_d05_m06_c01_bsarec_xfer_foursquare_fad_h4_r1_c2_s1_20260408_104709_545932_pid387792.json,2026-04-08T10:56:18.992388Z
DIFSR,0.372600,0.370900,0.372600,0.370900,0.335100,0.334900,P22_SG_D05_M08_C02_DIFSR_XFER_AMAZON_BEAUTY_FAD_H4_R1_C1_S1,SG_RETAIL_ROCKET_DIFSR_XFER_AMAZON_BEAUTY_FAD_H4_R1_C1_S1,retail_rocket,XFER_AMAZON_BEAUTY_FAD_H4_R1_C1,1,4,run_complete,6,False,True,XFER_amazon_beauty_FAD_H4_R1_C1,final_transfer,Final_all_datasets,amazon_beauty,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageg_cross6x9_anchor2_core5/P22/retail_rocket/DIFSR/retail_rocket_DIFSR_p22_sg_d05_m08_c02_difsr_xfer_amazon_beauty_fad_h4_r1_c1_s1_20260408_104158_139014_pid386946.json,2026-04-08T11:02:13.429134Z
