early_stopped,epochs_run,macro_1.alpha_effective,macro_1.alpha_value,macro_1.condition_norm,macro_1.cv_usage,macro_1.dead_expert_frac,macro_1.entropy_mean,macro_1.expert_similarity_max,macro_1.expert_similarity_mean,macro_1.factored_group_entropy_mean,macro_1.group_cv_usage,macro_1.group_entropy_mean,macro_1.group_n_eff,macro_1.group_top1_max_frac,macro_1.moe_delta_norm,macro_1.n_eff,macro_1.residual_delta_norm,macro_1.route_consistency_feature_group_knn_focus_js,macro_1.route_consistency_feature_group_knn_focus_score,macro_1.route_consistency_feature_group_knn_mean_js,macro_1.route_consistency_feature_group_knn_mean_score,macro_1.route_consistency_feature_group_knn_memory_js,macro_1.route_consistency_feature_group_knn_memory_score,macro_1.route_consistency_feature_group_knn_tempo_js,macro_1.route_consistency_feature_group_knn_tempo_score,macro_1.route_consistency_group_knn_js,macro_1.route_consistency_group_knn_score,macro_1.route_consistency_intra_group_knn_mean_js,macro_1.route_consistency_intra_group_knn_mean_score,macro_1.route_consistency_knn_js,macro_1.route_consistency_knn_score,macro_1.route_jitter_adjacent,macro_1.route_jitter_session,macro_1.shared_delta_norm,macro_1.stage_delta_norm,macro_1.top1_max_frac,mrr@20,status,test_hr@10,test_mrr@20,trial
True,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0944,ok,0.0702,0.0666,1
True,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0612,ok,0.0526,0.0422,2
True,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0947,ok,0.0614,0.0576,3
True,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.083,ok,0.0789,0.0602,4
True,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0354,ok,0.0175,0.0132,5
True,19,1.0,1.0,0.0,0.13769371332456384,0.0,2.186780962484137,0.12315917015075684,-0.010580961592495441,0.0,0.11293386119137337,1.0918476859930204,2.9622197805651433,1.0,2.833654461075774,8.832539145947052,2.833654461075774,0.0,1.0,5.755628731134718e-05,0.9999424467316435,0.0001263791958974526,0.9998736287896167,4.6289666036588956e-05,0.9999537114053134,3.3009238953215886e-05,0.9999669913058458,1.9969742478676426e-05,0.9999800305058667,5.1512321111111514e-05,0.9999484890056257,0.0,0.0,7.709438951880531,2.833654461075774,1.0,0.0951,ok,0.0614,0.0575,6
True,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0822,ok,0.0614,0.0387,7
True,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0884,ok,0.0789,0.063,8
True,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.087,ok,0.0614,0.0551,9
True,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0893,ok,0.0789,0.0667,10
True,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0402,ok,0.0088,0.0049,11
True,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0826,ok,0.0614,0.0504,12
True,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.087,ok,0.0614,0.0547,13
True,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0826,ok,0.0614,0.0489,14
True,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0756,ok,0.0702,0.0548,15
True,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0927,ok,0.0789,0.0637,16
True,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0391,ok,0.0088,0.005,17
True,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.087,ok,0.0614,0.0547,18
True,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0818,ok,0.0702,0.0598,19
True,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0378,ok,0.0088,0.0056,20
