model,best_mrr20_group,best_mrr20_run,best_mrr20_trial,best_hr10_group,best_hr10_run,best_hr10_trial,test_mrr20_group,test_mrr20_run,test_mrr20_trial,test_hr10_group,test_hr10_run,test_hr10_trial,hit_best_mrr20,hit_best_hr10,hit_test_mrr20,hit_test_hr10,trial_idx,trials_progress,status,run_phase,group_key,experiment_note,trial_knobs,log_rel_path
bsarec,0.0774,0.0727,0.0720,0.1045,0.0901,0.0893,0.1570,0.1534,0.1527,0.1788,0.1687,0.1687,,,,Y,2,2/10,success,P0_FULL_pair02_C4,bsarec,C4 wide,drop=0.15 lr=0.000241 wd=0.0001,P0/bsarec_033_c4_wide.log
bsarec,0.0774,0.0762,0.0762,0.1045,0.1029,0.1029,0.1570,0.1550,0.1550,0.1788,0.1778,0.1778,Y,Y,Y,Y,7,7/10,success,P0_FULL_pair02_C4,bsarec,C4 wide,drop=0.20 lr=0.00119 wd=0.0001,P0/bsarec_033_c4_wide.log
fame,0.0745,0.0745,0.0745,0.0944,0.0944,0.0944,0.1562,0.1562,0.1562,0.1730,0.1730,0.1730,Y,Y,Y,Y,1,1/10,success,P0_FULL_pair02_C1,fame,C1 hi_bs_short,drop=0.15 lr=0.000633 wd=0,P0/fame_021_c1_hi_bs_short.log
fame,0.0745,0.0745,0.0741,0.0959,0.0959,0.0959,0.1562,0.1562,0.1541,0.1740,0.1740,0.1740,,Y,,Y,2,2/10,success,P0_FULL_pair02_C1,fame,C1 hi_bs_short,drop=0.05 lr=0.000603 wd=0.0001,P0/fame_021_c1_hi_bs_short.log
fame,0.0759,0.0759,0.0759,0.1018,0.1018,0.1018,0.1562,0.1562,0.1547,0.1780,0.1780,0.1780,Y,Y,,Y,7,7/10,success,P0_FULL_pair02_C1,fame,C1 hi_bs_short,drop=0.10 lr=0.00296 wd=0.0001,P0/fame_021_c1_hi_bs_short.log
fame,0.0759,0.0721,0.0721,0.1018,0.0911,0.0911,0.1562,0.1536,0.1536,0.1780,0.1712,0.1712,Y,Y,Y,Y,1,1/10,success,P0_FULL_pair02_C2,fame,C2 std_bs_mid,drop=0.20 lr=0.000406 wd=0,P0/fame_023_c2_std_bs_mid.log
fame,0.0759,0.0748,0.0748,0.1018,0.1000,0.1000,0.1562,0.1536,0.1528,0.1780,0.1762,0.1762,Y,Y,,Y,2,2/10,success,P0_FULL_pair02_C2,fame,C2 std_bs_mid,drop=0.10 lr=0.000386 wd=0.0001,P0/fame_023_c2_std_bs_mid.log
fame,0.0759,0.0749,0.0749,0.1018,0.1014,0.1014,0.1562,0.1536,0.1526,0.1780,0.1762,0.1756,Y,Y,,,7,7/10,success,P0_FULL_pair02_C2,fame,C2 std_bs_mid,drop=0.15 lr=0.00198 wd=0.0001,P0/fame_023_c2_std_bs_mid.log
fame,0.0759,0.0737,0.0737,0.1018,0.0936,0.0936,0.1572,0.1572,0.1572,0.1780,0.1741,0.1741,Y,Y,Y,Y,1,1/10,success,P0_FULL_pair02_C3,fame,C3 long,drop=0.25 lr=0.000253 wd=0,P0/fame_025_c3_long.log
fame,0.0759,0.0746,0.0746,0.1018,0.0974,0.0974,0.1572,0.1572,0.1535,0.1780,0.1747,0.1747,Y,Y,,Y,2,2/10,success,P0_FULL_pair02_C3,fame,C3 long,drop=0.10 lr=0.000241 wd=0.0001,P0/fame_025_c3_long.log
fame,0.0759,0.0757,0.0757,0.1026,0.1026,0.1026,0.1572,0.1572,0.1524,0.1780,0.1780,0.1780,Y,Y,,Y,7,7/10,success,P0_FULL_pair02_C3,fame,C3 long,drop=0.20 lr=0.00119 wd=0.0001,P0/fame_025_c3_long.log
fame,0.0759,0.0733,0.0733,0.1026,0.0925,0.0925,0.1572,0.1551,0.1551,0.1780,0.1700,0.1700,Y,Y,Y,Y,1,1/10,success,P0_FULL_pair02_C4,fame,C4 wide,drop=0.25 lr=0.000151 wd=0,P0/fame_032_c4_wide.log
fame,0.0759,0.0734,0.0734,0.1026,0.0946,0.0946,0.1572,0.1551,0.1517,0.1780,0.1700,0.1698,Y,Y,,,2,2/10,success,P0_FULL_pair02_C4,fame,C4 wide,drop=0.15 lr=0.000144 wd=0.0001,P0/fame_032_c4_wide.log
fame,0.0759,0.0756,0.0756,0.1026,0.0994,0.0994,0.1572,0.1551,0.1527,0.1780,0.1749,0.1749,Y,Y,,Y,7,7/10,success,P0_FULL_pair02_C4,fame,C4 wide,drop=0.20 lr=0.00079 wd=0.0001,P0/fame_032_c4_wide.log
fenrec,0.0755,0.0755,0.0755,0.1005,0.1005,0.1005,0.1577,0.1577,0.1577,0.1790,0.1790,0.1790,Y,Y,Y,Y,1,1/10,success,P0_FULL_pair03_C2,fenrec,C2 std_bs_mid,drop=0.20 lr=0.000633 wd=0,P0/fenrec_034_c2_std_bs_mid.log
fenrec,0.0755,0.0755,0.0753,0.1025,0.1025,0.1025,0.1577,0.1577,0.1532,0.1790,0.1790,0.1775,,Y,,,2,2/10,success,P0_FULL_pair03_C2,fenrec,C2 std_bs_mid,drop=0.10 lr=0.000603 wd=0.0001,P0/fenrec_034_c2_std_bs_mid.log
fenrec,0.0765,0.0765,0.0765,0.1039,0.1039,0.1039,0.1577,0.1577,0.1550,0.1790,0.1790,0.1789,Y,Y,,,7,7/10,success,P0_FULL_pair03_C2,fenrec,C2 std_bs_mid,drop=0.15 lr=0.00296 wd=0.0001,P0/fenrec_034_c2_std_bs_mid.log
fenrec,0.0765,0.0765,0.0756,0.1039,0.1039,0.1004,0.1577,0.1577,0.1571,0.1793,0.1793,0.1793,,,,Y,9,9/10,success,P0_FULL_pair03_C2,fenrec,C2 std_bs_mid,drop=0.15 lr=0.00118 wd=0,P0/fenrec_034_c2_std_bs_mid.log
fenrec,0.0769,0.0769,0.0769,0.1039,0.1029,0.1029,0.1595,0.1595,0.1595,0.1816,0.1816,0.1816,Y,Y,Y,Y,1,1/10,success,P0_FULL_pair03_C1,fenrec,C1 hi_bs_short,drop=0.15 lr=0.00104 wd=0,P0/fenrec_036_c1_hi_bs_short.log
fenrec,0.0772,0.0772,0.0772,0.1039,0.1036,0.1036,0.1595,0.1595,0.1585,0.1816,0.1816,0.1804,Y,Y,,,2,2/10,success,P0_FULL_pair03_C1,fenrec,C1 hi_bs_short,drop=0.05 lr=0.000989 wd=0.0001,P0/fenrec_036_c1_hi_bs_short.log
fenrec,0.0777,0.0777,0.0777,0.1054,0.1054,0.1054,0.1595,0.1595,0.1582,0.1816,0.1816,0.1801,Y,Y,,,7,7/10,success,P0_FULL_pair03_C1,fenrec,C1 hi_bs_short,drop=0.10 lr=0.00494 wd=0.0001,P0/fenrec_036_c1_hi_bs_short.log
fenrec,0.0777,0.0760,0.0760,0.1054,0.1003,0.1003,0.1595,0.1593,0.1593,0.1816,0.1804,0.1804,Y,Y,Y,Y,1,1/10,success,P0_FULL_pair03_C3,fenrec,C3 long,drop=0.25 lr=0.000406 wd=0,P0/fenrec_038_c3_long.log
fenrec,0.0777,0.0766,0.0766,0.1054,0.1013,0.1013,0.1595,0.1593,0.1564,0.1816,0.1804,0.1780,Y,Y,,,2,2/10,success,P0_FULL_pair03_C3,fenrec,C3 long,drop=0.10 lr=0.000386 wd=0.0001,P0/fenrec_038_c3_long.log
fenrec,0.0777,0.0771,0.0771,0.1054,0.1050,0.1050,0.1595,0.1593,0.1564,0.1816,0.1804,0.1796,Y,Y,,,7,7/10,success,P0_FULL_pair03_C3,fenrec,C3 long,drop=0.20 lr=0.00198 wd=0.0001,P0/fenrec_038_c3_long.log
fenrec,0.0777,0.0771,0.0771,0.1054,0.1050,0.1042,0.1595,0.1593,0.1593,0.1816,0.1810,0.1810,,,,Y,9,9/10,success,P0_FULL_pair03_C3,fenrec,C3 long,drop=0.20 lr=0.000766 wd=0,P0/fenrec_038_c3_long.log
fenrec,0.0777,0.0762,0.0762,0.1054,0.1015,0.1015,0.1595,0.1588,0.1588,0.1816,0.1788,0.1788,Y,Y,Y,Y,1,1/10,success,P0_FULL_pair03_C4,fenrec,C4 wide,drop=0.25 lr=0.000253 wd=0,P0/fenrec_039_c4_wide.log
fenrec,0.0777,0.0764,0.0764,0.1054,0.1033,0.1033,0.1595,0.1588,0.1554,0.1816,0.1790,0.1790,Y,Y,,Y,2,2/10,success,P0_FULL_pair03_C4,fenrec,C4 wide,drop=0.15 lr=0.000241 wd=0.0001,P0/fenrec_039_c4_wide.log
fenrec,0.0777,0.0776,0.0776,0.1054,0.1053,0.1053,0.1595,0.1588,0.1573,0.1821,0.1821,0.1821,Y,Y,,Y,7,7/10,success,P0_FULL_pair03_C4,fenrec,C4 wide,drop=0.20 lr=0.00119 wd=0.0001,P0/fenrec_039_c4_wide.log
fenrec,0.0777,0.0776,0.0772,0.1054,0.1053,0.1029,0.1596,0.1596,0.1596,0.1821,0.1821,0.1814,,,Y,,9,9/10,success,P0_FULL_pair03_C4,fenrec,C4 wide,drop=0.20 lr=0.000471 wd=0,P0/fenrec_039_c4_wide.log
gru4rec,0.0756,0.0756,0.0756,0.1023,0.1023,0.1023,0.1513,0.1513,0.1513,0.1766,0.1766,0.1766,Y,Y,Y,Y,1,1/10,success,P0_A_pair01_C1,gru4rec,C1 hi_bs_short,drop=0.15 lr=0.00151 wd=0,P0/gru4rec_003_a_c1_hi_bs_short.log
gru4rec,0.0756,0.0756,0.0749,0.1047,0.1047,0.1047,0.1513,0.1513,0.1467,0.1766,0.1766,0.1761,,Y,,,2,2/10,success,P0_A_pair01_C1,gru4rec,C1 hi_bs_short,drop=0.05 lr=0.00144 wd=0.0001,P0/gru4rec_003_a_c1_hi_bs_short.log
gru4rec,0.0775,0.0775,0.0775,0.1047,0.1047,0.1043,0.1553,0.1553,0.1553,0.1793,0.1793,0.1793,Y,,Y,Y,7,7/10,success,P0_A_pair01_C1,gru4rec,C1 hi_bs_short,drop=0.10 lr=0.00789 wd=0.0001,P0/gru4rec_003_a_c1_hi_bs_short.log
gru4rec,0.0775,0.0756,0.0756,0.1047,0.1023,0.1023,0.1553,0.1513,0.1513,0.1793,0.1766,0.1766,Y,Y,Y,Y,1,1/10,success,P0_FULL_pair01_C1,gru4rec,C1 hi_bs_short,drop=0.15 lr=0.00151 wd=0,P0/gru4rec_014_c1_hi_bs_short.log
gru4rec,0.0775,0.0756,0.0749,0.1047,0.1047,0.1047,0.1553,0.1513,0.1467,0.1793,0.1766,0.1761,,Y,,,2,2/10,success,P0_FULL_pair01_C1,gru4rec,C1 hi_bs_short,drop=0.05 lr=0.00144 wd=0.0001,P0/gru4rec_014_c1_hi_bs_short.log
gru4rec,0.0775,0.0775,0.0775,0.1047,0.1047,0.1043,0.1553,0.1553,0.1553,0.1793,0.1793,0.1793,Y,,Y,Y,7,7/10,success,P0_FULL_pair01_C1,gru4rec,C1 hi_bs_short,drop=0.10 lr=0.00789 wd=0.0001,P0/gru4rec_014_c1_hi_bs_short.log
gru4rec,0.0775,0.0758,0.0758,0.1047,0.1027,0.1027,0.1553,0.1508,0.1508,0.1793,0.1765,0.1765,Y,Y,Y,Y,1,1/10,success,P0_FULL_pair01_C3,gru4rec,C3 long,drop=0.25 lr=0.000633 wd=0,P0/gru4rec_016_c3_long.log
gru4rec,0.0775,0.0762,0.0762,0.1063,0.1063,0.1063,0.1553,0.1508,0.1483,0.1793,0.1782,0.1782,Y,Y,,Y,2,2/10,success,P0_FULL_pair01_C3,gru4rec,C3 long,drop=0.10 lr=0.000603 wd=0.0001,P0/gru4rec_016_c3_long.log
gru4rec,0.0775,0.0768,0.0768,0.1063,0.1063,0.1054,0.1553,0.1527,0.1527,0.1803,0.1803,0.1803,Y,,Y,Y,7,7/10,success,P0_FULL_pair01_C3,gru4rec,C3 long,drop=0.20 lr=0.00296 wd=0.0001,P0/gru4rec_016_c3_long.log
gru4rec,0.0775,0.0768,0.0765,0.1063,0.1063,0.1040,0.1553,0.1534,0.1534,0.1803,0.1803,0.1792,,,Y,,8,8/10,success,P0_FULL_pair01_C3,gru4rec,C3 long,drop=0.05 lr=0.0015 wd=1e-05,P0/gru4rec_016_c3_long.log
gru4rec,0.0775,0.0743,0.0743,0.1063,0.0994,0.0994,0.1553,0.1510,0.1510,0.1803,0.1758,0.1758,Y,Y,Y,Y,1,1/10,success,P0_FULL_pair01_C2,gru4rec,C2 std_bs_mid,drop=0.20 lr=0.000988 wd=0,P0/gru4rec_017_c2_std_bs_mid.log
gru4rec,0.0775,0.0748,0.0748,0.1063,0.1042,0.1042,0.1553,0.1510,0.1474,0.1803,0.1767,0.1767,Y,Y,,Y,2,2/10,success,P0_FULL_pair01_C2,gru4rec,C2 std_bs_mid,drop=0.10 lr=0.000939 wd=0.0001,P0/gru4rec_017_c2_std_bs_mid.log
gru4rec,0.0775,0.0773,0.0773,0.1063,0.1046,0.1046,0.1553,0.1549,0.1549,0.1815,0.1815,0.1815,Y,Y,Y,Y,7,7/10,success,P0_FULL_pair01_C2,gru4rec,C2 std_bs_mid,drop=0.15 lr=0.00494 wd=0.0001,P0/gru4rec_017_c2_std_bs_mid.log
gru4rec,0.0775,0.0746,0.0746,0.1063,0.1023,0.1023,0.1553,0.1478,0.1478,0.1815,0.1773,0.1773,Y,Y,Y,Y,1,1/10,success,P0_FULL_pair01_C4,gru4rec,C4 wide,drop=0.25 lr=0.000406 wd=0,P0/gru4rec_019_c4_wide.log
gru4rec,0.0775,0.0752,0.0752,0.1063,0.1062,0.1062,0.1553,0.1478,0.1469,0.1815,0.1782,0.1782,Y,Y,,Y,2,2/10,success,P0_FULL_pair01_C4,gru4rec,C4 wide,drop=0.15 lr=0.000386 wd=0.0001,P0/gru4rec_019_c4_wide.log
gru4rec,0.0775,0.0762,0.0762,0.1063,0.1062,0.1055,0.1553,0.1499,0.1499,0.1815,0.1798,0.1798,Y,,Y,Y,7,7/10,success,P0_FULL_pair01_C4,gru4rec,C4 wide,drop=0.20 lr=0.00198 wd=0.0001,P0/gru4rec_019_c4_wide.log
gru4rec,0.0775,0.0762,0.0760,0.1063,0.1062,0.1045,0.1553,0.1535,0.1535,0.1820,0.1820,0.1820,,,Y,Y,8,8/10,success,P0_FULL_pair01_C4,gru4rec,C4 wide,drop=0.10 lr=0.00098 wd=1e-05,P0/gru4rec_019_c4_wide.log
gru4rec,0.0775,0.0765,0.0765,0.1063,0.1062,0.1034,0.1553,0.1535,0.1519,0.1820,0.1820,0.1780,Y,,,,9,9/10,success,P0_FULL_pair01_C4,gru4rec,C4 wide,drop=0.20 lr=0.000766 wd=0,P0/gru4rec_019_c4_wide.log
patt,0.0771,0.0771,0.0771,0.1019,0.1019,0.1019,0.1591,0.1591,0.1591,0.1797,0.1797,0.1797,Y,Y,Y,Y,1,1/10,success,P0_FULL_pair03_C1,patt,C1 hi_bs_short,drop=0.15 lr=0.00104 wd=0,P0/patt_035_c1_hi_bs_short.log
patt,0.0775,0.0775,0.0775,0.1036,0.1036,0.1036,0.1591,0.1591,0.1575,0.1797,0.1797,0.1791,Y,Y,,,2,2/10,success,P0_FULL_pair03_C1,patt,C1 hi_bs_short,drop=0.05 lr=0.000989 wd=0.0001,P0/patt_035_c1_hi_bs_short.log
patt,0.0776,0.0776,0.0776,0.1047,0.1047,0.1047,0.1591,0.1591,0.1579,0.1800,0.1800,0.1800,Y,Y,,Y,7,7/10,success,P0_FULL_pair03_C1,patt,C1 hi_bs_short,drop=0.10 lr=0.00494 wd=0.0001,P0/patt_035_c1_hi_bs_short.log
patt,0.0776,0.0743,0.0743,0.1047,0.0981,0.0981,0.1591,0.1562,0.1562,0.1800,0.1767,0.1767,Y,Y,Y,Y,1,1/10,success,P0_FULL_pair03_C2,patt,C2 std_bs_mid,drop=0.20 lr=0.000633 wd=0,P0/patt_037_c2_std_bs_mid.log
patt,0.0776,0.0750,0.0750,0.1047,0.1026,0.1026,0.1591,0.1562,0.1519,0.1800,0.1767,0.1763,Y,Y,,,2,2/10,success,P0_FULL_pair03_C2,patt,C2 std_bs_mid,drop=0.10 lr=0.000603 wd=0.0001,P0/patt_037_c2_std_bs_mid.log
patt,0.0776,0.0757,0.0757,0.1047,0.1042,0.1042,0.1591,0.1562,0.1536,0.1800,0.1795,0.1795,Y,Y,,Y,7,7/10,success,P0_FULL_pair03_C2,patt,C2 std_bs_mid,drop=0.15 lr=0.00296 wd=0.0001,P0/patt_037_c2_std_bs_mid.log
sasrec,0.0782,0.0782,0.0782,0.1087,0.1087,0.1087,0.1592,0.1592,0.1592,0.1837,0.1837,0.1837,Y,Y,Y,Y,1,1/10,success,P0_A_pair01_C1,sasrec,C1 hi_bs_short,drop=0.15 lr=0.00151 wd=0,P0/sasrec_002_a_c1_hi_bs_short.log
sasrec,0.0782,0.0782,0.0779,0.1087,0.1087,0.1078,0.1593,0.1593,0.1593,0.1840,0.1840,0.1840,,,Y,Y,9,9/10,success,P0_A_pair01_C1,sasrec,C1 hi_bs_short,drop=0.10 lr=0.00294 wd=0,P0/sasrec_002_a_c1_hi_bs_short.log
sasrec,0.0782,0.0782,0.0782,0.1087,0.1087,0.1087,0.1593,0.1592,0.1592,0.1840,0.1837,0.1837,Y,Y,Y,Y,1,1/10,success,P0_FULL_pair01_C1,sasrec,C1 hi_bs_short,drop=0.15 lr=0.00151 wd=0,P0/sasrec_012_c1_hi_bs_short.log
sasrec,0.0782,0.0782,0.0779,0.1087,0.1087,0.1078,0.1593,0.1593,0.1593,0.1840,0.1840,0.1840,,,Y,Y,9,9/10,success,P0_FULL_pair01_C1,sasrec,C1 hi_bs_short,drop=0.10 lr=0.00294 wd=0,P0/sasrec_012_c1_hi_bs_short.log
sasrec,0.0783,0.0783,0.0783,0.1088,0.1088,0.1088,0.1593,0.1593,0.1593,0.1840,0.1837,0.1837,Y,Y,Y,Y,1,1/10,success,P0_FULL_pair01_C2,sasrec,C2 std_bs_mid,drop=0.20 lr=0.000988 wd=0,P0/sasrec_013_c2_std_bs_mid.log
sasrec,0.0783,0.0783,0.0780,0.1089,0.1089,0.1089,0.1593,0.1593,0.1581,0.1840,0.1837,0.1831,,Y,,,2,2/10,success,P0_FULL_pair01_C2,sasrec,C2 std_bs_mid,drop=0.10 lr=0.000939 wd=0.0001,P0/sasrec_013_c2_std_bs_mid.log
sasrec,0.0783,0.0783,0.0779,0.1089,0.1089,0.1076,0.1593,0.1593,0.1579,0.1842,0.1842,0.1842,,,,Y,4,4/10,success,P0_FULL_pair01_C2,sasrec,C2 std_bs_mid,drop=0.10 lr=0.000173 wd=5e-05,P0/sasrec_013_c2_std_bs_mid.log
sasrec,0.0783,0.0783,0.0780,0.1089,0.1089,0.1079,0.1594,0.1594,0.1594,0.1842,0.1842,0.1840,,,Y,,9,9/10,success,P0_FULL_pair01_C2,sasrec,C2 std_bs_mid,drop=0.15 lr=0.00188 wd=0,P0/sasrec_013_c2_std_bs_mid.log
sasrec,0.0784,0.0784,0.0784,0.1090,0.1090,0.1090,0.1597,0.1597,0.1597,0.1860,0.1860,0.1860,Y,Y,Y,Y,1,1/10,success,P0_FULL_pair01_C3,sasrec,C3 long,drop=0.25 lr=0.000633 wd=0,P0/sasrec_015_c3_long.log
sasrec,0.0785,0.0785,0.0785,0.1099,0.1099,0.1099,0.1597,0.1597,0.1597,0.1860,0.1859,0.1859,Y,Y,Y,Y,1,1/10,success,P0_FULL_pair01_C4,sasrec,C4 wide,drop=0.25 lr=0.000406 wd=0,P0/sasrec_018_c4_wide.log
sigma,0.0675,0.0675,0.0675,0.0749,0.0749,0.0749,0.1506,0.1506,0.1506,0.1568,0.1568,0.1568,Y,Y,Y,Y,1,1/10,success,P0_FULL_pair04_C2,sigma,C2 std_bs_mid,drop=0.20 lr=0.000406 wd=0,P0/sigma_026_c2_std_bs_mid.log
sigma,0.0763,0.0763,0.0763,0.1013,0.1013,0.1013,0.1568,0.1568,0.1568,0.1771,0.1771,0.1771,Y,Y,Y,Y,7,7/10,success,P0_FULL_pair04_C2,sigma,C2 std_bs_mid,drop=0.15 lr=0.00198 wd=0.0001,P0/sigma_026_c2_std_bs_mid.log
sigma,0.0763,0.0709,0.0709,0.1013,0.0839,0.0839,0.1568,0.1530,0.1530,0.1771,0.1638,0.1638,Y,Y,Y,Y,1,1/10,success,P0_FULL_pair04_C1,sigma,C1 hi_bs_short,drop=0.15 lr=0.000633 wd=0,P0/sigma_027_c1_hi_bs_short.log
sigma,0.0786,0.0786,0.0786,0.1056,0.1056,0.1056,0.1581,0.1581,0.1581,0.1815,0.1815,0.1815,Y,Y,Y,Y,7,7/10,success,P0_FULL_pair04_C1,sigma,C1 hi_bs_short,drop=0.10 lr=0.00296 wd=0.0001,P0/sigma_027_c1_hi_bs_short.log
sigma,0.0786,0.0721,0.0721,0.1056,0.0873,0.0873,0.1581,0.1539,0.1539,0.1815,0.1664,0.1664,Y,Y,Y,Y,1,1/10,success,P0_FULL_pair04_C3,sigma,C3 long,drop=0.25 lr=0.000253 wd=0,P0/sigma_030_c3_long.log
sigma,0.0796,0.0796,0.0796,0.1095,0.1095,0.1095,0.1581,0.1580,0.1580,0.1833,0.1833,0.1833,Y,Y,Y,Y,7,7/10,success,P0_FULL_pair04_C3,sigma,C3 long,drop=0.20 lr=0.00119 wd=0.0001,P0/sigma_030_c3_long.log
sigma,0.0796,0.0679,0.0679,0.1095,0.0755,0.0755,0.1581,0.1507,0.1507,0.1833,0.1575,0.1575,Y,Y,Y,Y,1,1/10,success,P0_FULL_pair04_C4,sigma,C4 wide,drop=0.25 lr=0.000151 wd=0,P0/sigma_040_c4_wide.log
sigma,0.0796,0.0682,0.0682,0.1095,0.0759,0.0759,0.1581,0.1507,0.1507,0.1833,0.1575,0.1568,Y,Y,,,2,2/10,success,P0_FULL_pair04_C4,sigma,C4 wide,drop=0.15 lr=0.000144 wd=0.0001,P0/sigma_040_c4_wide.log
sigma,0.0796,0.0682,0.0664,0.1095,0.0759,0.0673,0.1581,0.1516,0.1516,0.1833,0.1575,0.1523,,,Y,,3,3/10,success,P0_FULL_pair04_C4,sigma,C4 wide,drop=0.10 lr=1.38e-05 wd=0,P0/sigma_040_c4_wide.log
sigma,0.0796,0.0786,0.0786,0.1095,0.1074,0.1074,0.1581,0.1580,0.1580,0.1833,0.1825,0.1825,Y,Y,Y,Y,7,7/10,success,P0_FULL_pair04_C4,sigma,C4 wide,drop=0.20 lr=0.00079 wd=0.0001,P0/sigma_040_c4_wide.log
srgnn,0.0595,0.0595,0.0595,0.0930,0.0930,0.0930,0.1236,0.1236,0.1236,0.1638,0.1638,0.1638,Y,Y,Y,Y,1,1/10,success,P0_FULL_pair04_C1,srgnn,C1 hi_bs_short,drop=0.15 lr=0.00104 wd=0,P0/srgnn_028_c1_hi_bs_short.log
srgnn,0.0612,0.0612,0.0612,0.0961,0.0961,0.0961,0.1270,0.1270,0.1270,0.1662,0.1662,0.1662,Y,Y,Y,Y,8,8/10,success,P0_FULL_pair04_C1,srgnn,C1 hi_bs_short,drop=0.00 lr=0.00248 wd=1e-05,P0/srgnn_028_c1_hi_bs_short.log
srgnn,0.0616,0.0616,0.0616,0.0961,0.0961,0.0961,0.1274,0.1274,0.1274,0.1662,0.1662,0.1657,Y,,Y,,9,9/10,success,P0_FULL_pair04_C1,srgnn,C1 hi_bs_short,drop=0.10 lr=0.00194 wd=0,P0/srgnn_028_c1_hi_bs_short.log
srgnn,0.0616,0.0581,0.0581,0.0961,0.0917,0.0917,0.1274,0.1211,0.1211,0.1662,0.1628,0.1628,Y,Y,Y,Y,1,1/10,success,P0_FULL_pair04_C3,srgnn,C3 long,drop=0.25 lr=0.000406 wd=0,P0/srgnn_029_c3_long.log
srgnn,0.0647,0.0647,0.0647,0.0981,0.0981,0.0981,0.1298,0.1298,0.1298,0.1662,0.1653,0.1653,Y,Y,Y,Y,7,7/10,success,P0_FULL_pair04_C3,srgnn,C3 long,drop=0.20 lr=0.00198 wd=0.0001,P0/srgnn_029_c3_long.log
srgnn,0.0653,0.0653,0.0653,0.0981,0.0981,0.0975,0.1358,0.1358,0.1358,0.1718,0.1718,0.1718,Y,,Y,Y,8,8/10,success,P0_FULL_pair04_C3,srgnn,C3 long,drop=0.05 lr=0.00098 wd=1e-05,P0/srgnn_029_c3_long.log
