model,best_mrr20_group,best_mrr20_run,best_mrr20_trial,best_hr10_group,best_hr10_run,best_hr10_trial,test_mrr20_group,test_mrr20_run,test_mrr20_trial,test_hr10_group,test_hr10_run,test_hr10_trial,hit_best_mrr20,hit_best_hr10,hit_test_mrr20,hit_test_hr10,trial_idx,trials_progress,status,run_phase,group_key,experiment_note,trial_knobs,log_rel_path
unknown,0.0765,0.0753,0.0753,0.1037,0.0996,0.0985,0.1556,0.1551,0.1551,0.1784,0.1760,0.1760,Y,,Y,Y,5,5/5,success,P2_MORE_SEARCH_M00_BSAREC_C03,unknown,C03 g2_20260318_103736_26495,lr=0.00282 num_heads=4 num_layers=3,P2_MORE_SEARCH/bsarec_C03_g2_20260318_103736_26495.log
unknown,0.0765,0.0735,0.0735,0.1037,0.0944,0.0944,0.1556,0.1535,0.1535,0.1784,0.1730,0.1730,Y,Y,Y,Y,1,1/5,success,P2_MORE_SEARCH_M00_BSAREC_C03,unknown,C03 g2_20260319_033644_31714,lr=0.000949,P2_MORE_SEARCH/bsarec_C03_g2_20260319_033644_31714.log
unknown,0.0765,0.0750,0.0750,0.1037,0.0977,0.0977,0.1556,0.1544,0.1544,0.1784,0.1751,0.1751,Y,Y,Y,Y,2,2/5,success,P2_MORE_SEARCH_M00_BSAREC_C03,unknown,C03 g2_20260319_033644_31714,lr=0.00147,P2_MORE_SEARCH/bsarec_C03_g2_20260319_033644_31714.log
unknown,0.0765,0.0750,0.0743,0.1037,0.0977,0.0962,0.1556,0.1546,0.1546,0.1784,0.1754,0.1754,,,Y,Y,3,3/5,success,P2_MORE_SEARCH_M00_BSAREC_C03,unknown,C03 g2_20260319_033644_31714,lr=0.00127,P2_MORE_SEARCH/bsarec_C03_g2_20260319_033644_31714.log
unknown,0.0765,0.0761,0.0761,0.1037,0.1016,0.1016,0.1566,0.1566,0.1566,0.1784,0.1782,0.1782,Y,Y,Y,Y,4,4/5,success,P2_MORE_SEARCH_M00_BSAREC_C03,unknown,C03 g2_20260319_033644_31714,lr=0.00235,P2_MORE_SEARCH/bsarec_C03_g2_20260319_033644_31714.log
unknown,0.0765,0.0742,0.0742,0.1037,0.0988,0.0988,0.1566,0.1551,0.1551,0.1784,0.1765,0.1765,Y,Y,Y,Y,1,1/5,success,P2_MORE_SEARCH_M00_BSAREC_C04,unknown,C04 g3_20260318_103736_27351,lr=0.00285 num_heads=8 num_layers=3,P2_MORE_SEARCH/bsarec_C04_g3_20260318_103736_27351.log
unknown,0.0768,0.0768,0.0768,0.1037,0.1003,0.1003,0.1567,0.1567,0.1567,0.1784,0.1772,0.1772,Y,Y,Y,Y,1,1/5,success,P2_MORE_SEARCH_M00_BSAREC_C04,unknown,C04 g3_20260319_033644_24819,lr=0.00336,P2_MORE_SEARCH/bsarec_C04_g3_20260319_033644_24819.log
unknown,0.0768,0.0711,0.0711,0.1037,0.1003,0.1003,0.1567,0.1420,0.1420,0.1784,0.1714,0.1714,Y,Y,Y,Y,1,1/5,success,P2_MORE_SEARCH_M00_BSAREC_C05,unknown,C05 g0_20260318_105929_30462,lr=0.00251 num_heads=8 num_layers=2,P2_MORE_SEARCH/bsarec_C05_g0_20260318_105929_30462.log
unknown,0.0768,0.0723,0.0723,0.1037,0.1003,0.1002,0.1567,0.1421,0.1421,0.1784,0.1714,0.1701,Y,,Y,,4,4/5,success,P2_MORE_SEARCH_M00_BSAREC_C05,unknown,C05 g0_20260318_105929_30462,lr=0.00181 num_heads=2 num_layers=2,P2_MORE_SEARCH/bsarec_C05_g0_20260318_105929_30462.log
unknown,0.0768,0.0753,0.0753,0.1037,0.1023,0.1023,0.1567,0.1493,0.1493,0.1784,0.1749,0.1749,Y,Y,Y,Y,5,5/5,success,P2_MORE_SEARCH_M00_BSAREC_C05,unknown,C05 g0_20260318_105929_30462,lr=0.00154 num_heads=8 num_layers=1,P2_MORE_SEARCH/bsarec_C05_g0_20260318_105929_30462.log
unknown,0.0770,0.0770,0.0770,0.1040,0.1040,0.1040,0.1567,0.1567,0.1567,0.1790,0.1790,0.1790,Y,Y,Y,Y,1,1/5,success,P2_MORE_SEARCH_M00_BSAREC_C05,unknown,C05 g0_20260319_034848_23792,lr=0.00385,P2_MORE_SEARCH/bsarec_C05_g0_20260319_034848_23792.log
unknown,0.0770,0.0770,0.0767,0.1049,0.1049,0.1049,0.1567,0.1567,0.1520,0.1790,0.1790,0.1788,,Y,,,3,3/5,success,P2_MORE_SEARCH_M00_BSAREC_C05,unknown,C05 g0_20260319_034848_23792,lr=0.00591,P2_MORE_SEARCH/bsarec_C05_g0_20260319_034848_23792.log
unknown,0.0770,0.0749,0.0749,0.1049,0.0969,0.0969,0.1567,0.1552,0.1552,0.1790,0.1740,0.1740,Y,Y,Y,Y,1,1/5,success,P2_MORE_SEARCH_M00_BSAREC_C06,unknown,C06 g1_20260318_111025_6638,lr=0.00171 num_heads=8 num_layers=3,P2_MORE_SEARCH/bsarec_C06_g1_20260318_111025_6638.log
unknown,0.0770,0.0749,0.0745,0.1049,0.0980,0.0980,0.1567,0.1552,0.1533,0.1790,0.1740,0.1733,,Y,,,2,2/5,success,P2_MORE_SEARCH_M00_BSAREC_C06,unknown,C06 g1_20260318_111025_6638,lr=0.00168 num_heads=8 num_layers=3,P2_MORE_SEARCH/bsarec_C06_g1_20260318_111025_6638.log
unknown,0.0770,0.0759,0.0759,0.1049,0.1040,0.1040,0.1567,0.1552,0.1534,0.1790,0.1780,0.1780,Y,Y,,Y,3,3/5,success,P2_MORE_SEARCH_M00_BSAREC_C06,unknown,C06 g1_20260318_111025_6638,lr=0.00194 num_heads=2 num_layers=1,P2_MORE_SEARCH/bsarec_C06_g1_20260318_111025_6638.log
unknown,0.0770,0.0756,0.0756,0.1049,0.0983,0.0983,0.1569,0.1569,0.1569,0.1790,0.1761,0.1761,Y,Y,Y,Y,1,1/5,success,P2_MORE_SEARCH_M00_BSAREC_C06,unknown,C06 g1_20260319_035539_29764,lr=0.00205,P2_MORE_SEARCH/bsarec_C06_g1_20260319_035539_29764.log
unknown,0.0770,0.0759,0.0759,0.1049,0.0983,0.0975,0.1569,0.1569,0.1567,0.1790,0.1761,0.1758,Y,,,,2,2/5,success,P2_MORE_SEARCH_M00_BSAREC_C06,unknown,C06 g1_20260319_035539_29764,lr=0.00206,P2_MORE_SEARCH/bsarec_C06_g1_20260319_035539_29764.log
unknown,0.0770,0.0749,0.0749,0.1049,0.1014,0.1014,0.1569,0.1484,0.1484,0.1790,0.1761,0.1761,Y,Y,Y,Y,1,1/5,success,P2_MORE_SEARCH_M00_BSAREC_C07,unknown,C07 g2_20260318_110451_2556,lr=0.00285 num_heads=2 num_layers=1,P2_MORE_SEARCH/bsarec_C07_g2_20260318_110451_2556.log
unknown,0.0770,0.0676,0.0676,0.1049,0.0756,0.0756,0.1569,0.1504,0.1504,0.1790,0.1575,0.1575,Y,Y,Y,Y,1,1/5,success,P2_MORE_SEARCH_M00_BSAREC_C07,unknown,C07 g2_20260319_034709_13402,lr=0.000518,P2_MORE_SEARCH/bsarec_C07_g2_20260319_034709_13402.log
unknown,0.0770,0.0718,0.0718,0.1049,0.0916,0.0916,0.1569,0.1527,0.1527,0.1790,0.1698,0.1698,Y,Y,Y,Y,2,2/5,success,P2_MORE_SEARCH_M00_BSAREC_C07,unknown,C07 g2_20260319_034709_13402,lr=0.00194,P2_MORE_SEARCH/bsarec_C07_g2_20260319_034709_13402.log
unknown,0.0770,0.0698,0.0698,0.1049,0.0939,0.0939,0.1569,0.1320,0.1320,0.1790,0.1554,0.1554,Y,Y,Y,Y,1,1/5,success,P2_MORE_SEARCH_M00_BSAREC_C08,unknown,C08 g3_20260318_103612_22904,lr=0.00256,P2_MORE_SEARCH/bsarec_C08_g3_20260318_103612_22904.log
unknown,0.0770,0.0726,0.0726,0.1049,0.0998,0.0998,0.1569,0.1398,0.1398,0.1790,0.1685,0.1685,Y,Y,Y,Y,3,3/5,success,P2_MORE_SEARCH_M00_BSAREC_C08,unknown,C08 g3_20260318_103612_22904,lr=0.00335,P2_MORE_SEARCH/bsarec_C08_g3_20260318_103612_22904.log
unknown,0.0770,0.0731,0.0731,0.1049,0.0998,0.0994,0.1569,0.1422,0.1422,0.1790,0.1705,0.1705,Y,,Y,Y,5,5/5,success,P2_MORE_SEARCH_M00_BSAREC_C08,unknown,C08 g3_20260318_103612_22904,lr=0.00301,P2_MORE_SEARCH/bsarec_C08_g3_20260318_103612_22904.log
unknown,0.0770,0.0677,0.0677,0.1049,0.0900,0.0900,0.1569,0.1385,0.1385,0.1790,0.1618,0.1618,Y,Y,Y,Y,1,1/5,success,P2_MORE_SEARCH_M00_BSAREC_C08,unknown,C08 g3_20260318_111106_18626,lr=0.00189 num_heads=8 num_layers=2,P2_MORE_SEARCH/bsarec_C08_g3_20260318_111106_18626.log
unknown,0.0770,0.0743,0.0743,0.1049,0.1009,0.1009,0.1569,0.1458,0.1458,0.1790,0.1748,0.1748,Y,Y,Y,Y,2,2/5,success,P2_MORE_SEARCH_M00_BSAREC_C08,unknown,C08 g3_20260318_111106_18626,lr=0.00281 num_heads=4 num_layers=1,P2_MORE_SEARCH/bsarec_C08_g3_20260318_111106_18626.log
unknown,0.0770,0.0743,0.0647,0.1049,0.1009,0.0673,0.1569,0.1482,0.1482,0.1790,0.1748,0.1518,,,Y,,5,5/5,success,P2_MORE_SEARCH_M00_BSAREC_C08,unknown,C08 g3_20260318_111106_18626,lr=0.00152 num_heads=8 num_layers=2,P2_MORE_SEARCH/bsarec_C08_g3_20260318_111106_18626.log
unknown,0.0770,0.0734,0.0734,0.1049,0.0951,0.0951,0.1569,0.1536,0.1536,0.1790,0.1729,0.1729,Y,Y,Y,Y,1,1/5,success,P2_MORE_SEARCH_M00_BSAREC_C08,unknown,C08 g3_20260319_035308_7472,lr=0.00251,P2_MORE_SEARCH/bsarec_C08_g3_20260319_035308_7472.log
unknown,0.0770,0.0767,0.0767,0.1049,0.1031,0.1031,0.1569,0.1549,0.1549,0.1794,0.1794,0.1794,Y,Y,Y,Y,5,5/5,success,P2_MORE_SEARCH_M00_BSAREC_C08,unknown,C08 g3_20260319_035308_7472,lr=0.00345,P2_MORE_SEARCH/bsarec_C08_g3_20260319_035308_7472.log
unknown,0.0770,0.0743,0.0743,0.1049,0.0973,0.0973,0.1569,0.1539,0.1539,0.1794,0.1738,0.1738,Y,Y,Y,Y,1,1/5,success,P2_MORE_SEARCH_M00_BSAREC_C09,unknown,C09 g0_20260318_103709_27281,lr=0.000384,P2_MORE_SEARCH/bsarec_C09_g0_20260318_103709_27281.log
unknown,0.0770,0.0769,0.0769,0.1049,0.1026,0.1026,0.1569,0.1560,0.1560,0.1794,0.1784,0.1784,Y,Y,Y,Y,2,2/5,success,P2_MORE_SEARCH_M00_BSAREC_C09,unknown,C09 g0_20260318_103709_27281,lr=0.00135,P2_MORE_SEARCH/bsarec_C09_g0_20260318_103709_27281.log
unknown,0.0770,0.0769,0.0760,0.1049,0.1026,0.1014,0.1569,0.1560,0.1550,0.1794,0.1785,0.1785,,,,Y,3,3/5,success,P2_MORE_SEARCH_M00_BSAREC_C09,unknown,C09 g0_20260318_103709_27281,lr=0.000438,P2_MORE_SEARCH/bsarec_C09_g0_20260318_103709_27281.log
unknown,0.0770,0.0769,0.0769,0.1049,0.1035,0.1035,0.1569,0.1563,0.1563,0.1794,0.1791,0.1791,,Y,Y,Y,4,4/5,success,P2_MORE_SEARCH_M00_BSAREC_C09,unknown,C09 g0_20260318_103709_27281,lr=0.0017,P2_MORE_SEARCH/bsarec_C09_g0_20260318_103709_27281.log
unknown,0.0771,0.0771,0.0771,0.1049,0.1036,0.1036,0.1569,0.1562,0.1562,0.1801,0.1801,0.1801,Y,Y,Y,Y,1,1/5,success,P2_MORE_SEARCH_M00_BSAREC_C09,unknown,C09 g0_20260318_111920_12256,lr=0.00142 num_heads=2 num_layers=3,P2_MORE_SEARCH/bsarec_C09_g0_20260318_111920_12256.log
unknown,0.0772,0.0772,0.0772,0.1049,0.1042,0.1042,0.1569,0.1565,0.1565,0.1804,0.1804,0.1804,Y,Y,Y,Y,3,3/5,success,P2_MORE_SEARCH_M00_BSAREC_C09,unknown,C09 g0_20260318_111920_12256,lr=0.00176 num_heads=2 num_layers=3,P2_MORE_SEARCH/bsarec_C09_g0_20260318_111920_12256.log
unknown,0.0772,0.0676,0.0676,0.1049,0.0770,0.0770,0.1569,0.1502,0.1502,0.1804,0.1576,0.1576,Y,Y,Y,Y,1,1/5,success,P2_MORE_SEARCH_M00_BSAREC_C09,unknown,C09 g0_20260319_040052_29921,lr=0.000404,P2_MORE_SEARCH/bsarec_C09_g0_20260319_040052_29921.log
unknown,0.0772,0.0735,0.0735,0.1049,0.0976,0.0976,0.1569,0.1527,0.1527,0.1804,0.1751,0.1751,Y,Y,Y,Y,2,2/5,success,P2_MORE_SEARCH_M00_BSAREC_C09,unknown,C09 g0_20260319_040052_29921,lr=0.00317,P2_MORE_SEARCH/bsarec_C09_g0_20260319_040052_29921.log
unknown,0.0772,0.0735,0.0734,0.1060,0.1060,0.1060,0.1569,0.1527,0.1439,0.1804,0.1782,0.1782,,Y,,Y,4,4/5,success,P2_MORE_SEARCH_M00_BSAREC_C09,unknown,C09 g0_20260319_040052_29921,lr=0.00459,P2_MORE_SEARCH/bsarec_C09_g0_20260319_040052_29921.log
unknown,0.0772,0.0716,0.0716,0.1060,0.0886,0.0886,0.1569,0.1528,0.1528,0.1804,0.1688,0.1688,Y,Y,Y,Y,1,1/5,success,P2_MORE_SEARCH_M00_BSAREC_C10,unknown,C10 g1_20260318_114029_3294,lr=0.000674 num_heads=8 num_layers=2,P2_MORE_SEARCH/bsarec_C10_g1_20260318_114029_3294.log
unknown,0.0772,0.0739,0.0739,0.1060,0.1002,0.1002,0.1569,0.1529,0.1529,0.1804,0.1776,0.1776,Y,Y,Y,Y,2,2/5,success,P2_MORE_SEARCH_M00_BSAREC_C10,unknown,C10 g1_20260318_114029_3294,lr=0.00148 num_heads=2 num_layers=2,P2_MORE_SEARCH/bsarec_C10_g1_20260318_114029_3294.log
unknown,0.0772,0.0739,0.0727,0.1060,0.1002,0.0926,0.1569,0.1537,0.1537,0.1804,0.1776,0.1713,,,Y,,3,3/5,success,P2_MORE_SEARCH_M00_BSAREC_C10,unknown,C10 g1_20260318_114029_3294,lr=0.00128 num_heads=4 num_layers=3,P2_MORE_SEARCH/bsarec_C10_g1_20260318_114029_3294.log
unknown,0.0772,0.0752,0.0752,0.1060,0.1011,0.1011,0.1569,0.1548,0.1548,0.1804,0.1776,0.1775,Y,Y,Y,,4,4/5,success,P2_MORE_SEARCH_M00_BSAREC_C10,unknown,C10 g1_20260318_114029_3294,lr=0.000917 num_heads=8 num_layers=1,P2_MORE_SEARCH/bsarec_C10_g1_20260318_114029_3294.log
unknown,0.0772,0.0715,0.0715,0.1060,0.0887,0.0887,0.1569,0.1525,0.1525,0.1804,0.1668,0.1668,Y,Y,Y,Y,1,1/5,success,P2_MORE_SEARCH_M00_BSAREC_C10,unknown,C10 g1_20260319_041012_8125,lr=0.00203,P2_MORE_SEARCH/bsarec_C10_g1_20260319_041012_8125.log
unknown,0.0772,0.0726,0.0726,0.1060,0.0953,0.0953,0.1569,0.1525,0.1517,0.1804,0.1735,0.1735,Y,Y,,Y,4,4/5,success,P2_MORE_SEARCH_M00_BSAREC_C10,unknown,C10 g1_20260319_041012_8125,lr=0.00257,P2_MORE_SEARCH/bsarec_C10_g1_20260319_041012_8125.log
unknown,0.0772,0.0712,0.0712,0.1060,0.0906,0.0906,0.1569,0.1450,0.1450,0.1804,0.1674,0.1674,Y,Y,Y,Y,1,1/5,success,P2_MORE_SEARCH_M00_BSAREC_C11,unknown,C11 g2_20260318_113625_6282,lr=0.000961 num_heads=4 num_layers=3,P2_MORE_SEARCH/bsarec_C11_g2_20260318_113625_6282.log
unknown,0.0772,0.0732,0.0732,0.1060,0.0959,0.0959,0.1569,0.1450,0.1445,0.1804,0.1682,0.1682,Y,Y,,Y,2,2/5,success,P2_MORE_SEARCH_M00_BSAREC_C11,unknown,C11 g2_20260318_113625_6282,lr=0.00148 num_heads=2 num_layers=3,P2_MORE_SEARCH/bsarec_C11_g2_20260318_113625_6282.log
unknown,0.0772,0.0732,0.0729,0.1060,0.0959,0.0945,0.1569,0.1452,0.1452,0.1804,0.1682,0.1665,,,Y,,3,3/5,success,P2_MORE_SEARCH_M00_BSAREC_C11,unknown,C11 g2_20260318_113625_6282,lr=0.00103 num_heads=8 num_layers=2,P2_MORE_SEARCH/bsarec_C11_g2_20260318_113625_6282.log
unknown,0.0772,0.0748,0.0748,0.1060,0.0971,0.0971,0.1569,0.1533,0.1533,0.1804,0.1726,0.1726,Y,Y,Y,Y,4,4/5,success,P2_MORE_SEARCH_M00_BSAREC_C11,unknown,C11 g2_20260318_113625_6282,lr=0.000479 num_heads=8 num_layers=1,P2_MORE_SEARCH/bsarec_C11_g2_20260318_113625_6282.log
unknown,0.0772,0.0729,0.0729,0.1060,0.0933,0.0933,0.1569,0.1543,0.1543,0.1804,0.1727,0.1727,Y,Y,Y,Y,1,1/5,success,P2_MORE_SEARCH_M00_BSAREC_C11,unknown,C11 g2_20260319_035954_26719,lr=0.00161,P2_MORE_SEARCH/bsarec_C11_g2_20260319_035954_26719.log
unknown,0.0772,0.0753,0.0753,0.1060,0.1020,0.1020,0.1569,0.1543,0.1537,0.1804,0.1768,0.1768,Y,Y,,Y,3,3/5,success,P2_MORE_SEARCH_M00_BSAREC_C11,unknown,C11 g2_20260319_035954_26719,lr=0.0037,P2_MORE_SEARCH/bsarec_C11_g2_20260319_035954_26719.log
unknown,0.0772,0.0708,0.0708,0.1060,0.0869,0.0869,0.1569,0.1532,0.1532,0.1804,0.1669,0.1669,Y,Y,Y,Y,1,1/5,success,P2_MORE_SEARCH_M00_BSAREC_C12,unknown,C12 g3_20260318_113235_24682,lr=0.00124,P2_MORE_SEARCH/bsarec_C12_g3_20260318_113235_24682.log
unknown,0.0772,0.0717,0.0717,0.1060,0.0878,0.0878,0.1569,0.1532,0.1531,0.1804,0.1669,0.1667,Y,Y,,,3,3/5,success,P2_MORE_SEARCH_M00_BSAREC_C12,unknown,C12 g3_20260318_113235_24682,lr=0.00133,P2_MORE_SEARCH/bsarec_C12_g3_20260318_113235_24682.log
unknown,0.0772,0.0682,0.0682,0.1060,0.0790,0.0790,0.1569,0.1501,0.1501,0.1804,0.1599,0.1599,Y,Y,Y,Y,1,1/5,success,P2_MORE_SEARCH_M00_BSAREC_C12,unknown,C12 g3_20260318_114007_23674,lr=0.000358 num_heads=8 num_layers=3,P2_MORE_SEARCH/bsarec_C12_g3_20260318_114007_23674.log
unknown,0.0772,0.0745,0.0745,0.1060,0.0983,0.0983,0.1569,0.1538,0.1538,0.1804,0.1750,0.1750,Y,Y,Y,Y,2,2/5,success,P2_MORE_SEARCH_M00_BSAREC_C12,unknown,C12 g3_20260318_114007_23674,lr=0.00108 num_heads=4 num_layers=1,P2_MORE_SEARCH/bsarec_C12_g3_20260318_114007_23674.log
unknown,0.0772,0.0751,0.0751,0.1060,0.0983,0.0979,0.1569,0.1546,0.1546,0.1804,0.1760,0.1760,Y,,Y,Y,3,3/5,success,P2_MORE_SEARCH_M00_BSAREC_C12,unknown,C12 g3_20260318_114007_23674,lr=0.0012 num_heads=8 num_layers=1,P2_MORE_SEARCH/bsarec_C12_g3_20260318_114007_23674.log
unknown,0.0772,0.0765,0.0765,0.1060,0.0998,0.0998,0.1569,0.1566,0.1566,0.1804,0.1778,0.1778,Y,Y,Y,Y,1,1/5,success,P2_MORE_SEARCH_M00_BSAREC_C12,unknown,C12 g3_20260319_040907_4129,lr=0.00274,P2_MORE_SEARCH/bsarec_C12_g3_20260319_040907_4129.log
unknown,0.0772,0.0767,0.0767,0.1060,0.1024,0.1024,0.1569,0.1568,0.1568,0.1804,0.1797,0.1797,Y,Y,Y,Y,3,3/5,success,P2_MORE_SEARCH_M00_BSAREC_C12,unknown,C12 g3_20260319_040907_4129,lr=0.00307,P2_MORE_SEARCH/bsarec_C12_g3_20260319_040907_4129.log
unknown,0.0772,0.0666,0.0666,0.1060,0.0700,0.0700,0.1569,0.1508,0.1508,0.1804,0.1551,0.1551,Y,Y,Y,Y,1,1/5,success,P2_MORE_SEARCH_M00_BSAREC_C13,unknown,C13 g0_20260318_110147_14542,lr=0.000279,P2_MORE_SEARCH/bsarec_C13_g0_20260318_110147_14542.log
unknown,0.0772,0.0666,0.0666,0.1060,0.0700,0.0691,0.1569,0.1512,0.1512,0.1804,0.1551,0.1540,,,Y,,2,2/5,success,P2_MORE_SEARCH_M00_BSAREC_C13,unknown,C13 g0_20260318_110147_14542,lr=8.3e-05,P2_MORE_SEARCH/bsarec_C13_g0_20260318_110147_14542.log
unknown,0.0772,0.0666,0.0665,0.1060,0.0700,0.0685,0.1569,0.1514,0.1514,0.1804,0.1551,0.1534,,,Y,,3,3/5,success,P2_MORE_SEARCH_M00_BSAREC_C13,unknown,C13 g0_20260318_110147_14542,lr=6.2e-05,P2_MORE_SEARCH/bsarec_C13_g0_20260318_110147_14542.log
unknown,0.0772,0.0659,0.0659,0.1060,0.0698,0.0698,0.1569,0.1499,0.1499,0.1804,0.1531,0.1531,Y,Y,Y,Y,1,1/5,success,P2_MORE_SEARCH_M00_BSAREC_C13,unknown,C13 g0_20260318_114622_11979,lr=4.41e-05 num_heads=8 num_layers=3,P2_MORE_SEARCH/bsarec_C13_g0_20260318_114622_11979.log
unknown,0.0772,0.0660,0.0660,0.1060,0.0703,0.0703,0.1569,0.1499,0.1499,0.1804,0.1547,0.1547,Y,Y,,Y,2,2/5,success,P2_MORE_SEARCH_M00_BSAREC_C13,unknown,C13 g0_20260318_114622_11979,lr=0.000279 num_heads=4 num_layers=2,P2_MORE_SEARCH/bsarec_C13_g0_20260318_114622_11979.log
unknown,0.0772,0.0666,0.0666,0.1060,0.0705,0.0705,0.1569,0.1508,0.1508,0.1804,0.1548,0.1548,Y,Y,Y,Y,3,3/5,success,P2_MORE_SEARCH_M00_BSAREC_C13,unknown,C13 g0_20260318_114622_11979,lr=0.000189 num_heads=4 num_layers=1,P2_MORE_SEARCH/bsarec_C13_g0_20260318_114622_11979.log
unknown,0.0772,0.0735,0.0735,0.1060,0.0925,0.0925,0.1569,0.1554,0.1554,0.1804,0.1716,0.1716,Y,Y,Y,Y,5,5/5,success,P2_MORE_SEARCH_M00_BSAREC_C13,unknown,C13 g0_20260318_114622_11979,lr=0.00028 num_heads=4 num_layers=3,P2_MORE_SEARCH/bsarec_C13_g0_20260318_114622_11979.log
unknown,0.0772,0.0709,0.0709,0.1060,0.0902,0.0902,0.1569,0.1517,0.1517,0.1804,0.1691,0.1691,Y,Y,Y,Y,1,1/5,success,P2_MORE_SEARCH_M00_BSAREC_C13,unknown,C13 g0_20260319_041821_10311,lr=0.00227,P2_MORE_SEARCH/bsarec_C13_g0_20260319_041821_10311.log
unknown,0.0772,0.0709,0.0695,0.1060,0.0902,0.0830,0.1569,0.1520,0.1520,0.1804,0.1691,0.1648,,,Y,,5,5/5,success,P2_MORE_SEARCH_M00_BSAREC_C13,unknown,C13 g0_20260319_041821_10311,lr=0.00138,P2_MORE_SEARCH/bsarec_C13_g0_20260319_041821_10311.log
unknown,0.0772,0.0771,0.0771,0.1060,0.1057,0.1057,0.1569,0.1554,0.1554,0.1804,0.1801,0.1801,Y,Y,Y,Y,1,1/5,success,P2_MORE_SEARCH_M00_BSAREC_C14,unknown,C14 g1_20260318_110414_13089,lr=0.00248,P2_MORE_SEARCH/bsarec_C14_g1_20260318_110414_13089.log
