model,best_mrr20_group,best_mrr20_run,best_mrr20_trial,best_hr10_group,best_hr10_run,best_hr10_trial,test_mrr20_group,test_mrr20_run,test_mrr20_trial,test_hr10_group,test_hr10_run,test_hr10_trial,hit_best_mrr20,hit_best_hr10,hit_test_mrr20,hit_test_hr10,trial_idx,trials_progress,status,run_phase,group_key,experiment_note,trial_knobs,log_rel_path
unknown,0.0789,0.0770,0.0752,0.1097,0.1025,0.1012,0.1574,0.1566,0.1556,0.1839,0.1796,0.1796,,,,Y,32,32/40,success,P1_FIXREG_W1_D00_BSAREC_C3,unknown,C3 g2_20260314_180140_29594,lr=0.00382,P1_FIXREG/bsarec_C3_g2_20260314_180140_29594.log
unknown,0.0789,0.0775,0.0775,0.1097,0.1050,0.1050,0.1574,0.1571,0.1571,0.1839,0.1796,0.1794,Y,Y,Y,,35,35/40,success,P1_FIXREG_W1_D00_BSAREC_C3,unknown,C3 g2_20260314_180140_29594,lr=0.00341,P1_FIXREG/bsarec_C3_g2_20260314_180140_29594.log
unknown,0.0789,0.0488,0.0488,0.1097,0.0819,0.0819,0.1574,0.1089,0.1089,0.1839,0.1443,0.1443,Y,Y,Y,Y,1,1/40,success,P1_FIXREG_W1_D00_BSAREC_C4,unknown,C4 g3_20260314_180140_12918,lr=0.00905,P1_FIXREG/bsarec_C4_g3_20260314_180140_12918.log
unknown,0.0789,0.0717,0.0717,0.1097,0.0928,0.0928,0.1574,0.1507,0.1507,0.1839,0.1708,0.1708,Y,Y,Y,Y,5,5/40,success,P1_FIXREG_W1_D00_BSAREC_C4,unknown,C4 g3_20260314_180140_12918,lr=0.00194,P1_FIXREG/bsarec_C4_g3_20260314_180140_12918.log
unknown,0.0789,0.0717,0.0713,0.1097,0.0928,0.0901,0.1574,0.1511,0.1511,0.1839,0.1708,0.1694,,,Y,,6,6/40,success,P1_FIXREG_W1_D00_BSAREC_C4,unknown,C4 g3_20260314_180140_12918,lr=0.00172,P1_FIXREG/bsarec_C4_g3_20260314_180140_12918.log
unknown,0.0789,0.0733,0.0733,0.1097,0.0987,0.0987,0.1574,0.1511,0.1497,0.1839,0.1742,0.1742,Y,Y,,Y,18,18/40,success,P1_FIXREG_W1_D00_BSAREC_C4,unknown,C4 g3_20260314_180140_12918,lr=0.00369,P1_FIXREG/bsarec_C4_g3_20260314_180140_12918.log
unknown,0.0789,0.0733,0.0730,0.1097,0.0987,0.0981,0.1574,0.1511,0.1505,0.1839,0.1745,0.1745,,,,Y,22,22/40,success,P1_FIXREG_W1_D00_BSAREC_C4,unknown,C4 g3_20260314_180140_12918,lr=0.00366,P1_FIXREG/bsarec_C4_g3_20260314_180140_12918.log
unknown,0.0789,0.0733,0.0729,0.1097,0.0987,0.0964,0.1574,0.1512,0.1512,0.1839,0.1749,0.1749,,,Y,Y,23,23/40,success,P1_FIXREG_W1_D00_BSAREC_C4,unknown,C4 g3_20260314_180140_12918,lr=0.00348,P1_FIXREG/bsarec_C4_g3_20260314_180140_12918.log
unknown,0.0789,0.0733,0.0730,0.1097,0.0987,0.0970,0.1574,0.1512,0.1508,0.1839,0.1758,0.1758,,,,Y,24,24/40,success,P1_FIXREG_W1_D00_BSAREC_C4,unknown,C4 g3_20260314_180140_12918,lr=0.00377,P1_FIXREG/bsarec_C4_g3_20260314_180140_12918.log
unknown,0.0789,0.0733,0.0710,0.1097,0.0987,0.0879,0.1574,0.1517,0.1517,0.1839,0.1758,0.1673,,,Y,,32,32/40,success,P1_FIXREG_W1_D00_BSAREC_C4,unknown,C4 g3_20260314_180140_12918,lr=0.00143,P1_FIXREG/bsarec_C4_g3_20260314_180140_12918.log
unknown,0.0789,0.0737,0.0737,0.1097,0.1077,0.1077,0.1574,0.1517,0.1454,0.1839,0.1792,0.1792,Y,Y,,Y,33,33/40,success,P1_FIXREG_W1_D00_BSAREC_C4,unknown,C4 g3_20260314_180140_12918,lr=0.00513,P1_FIXREG/bsarec_C4_g3_20260314_180140_12918.log
unknown,0.0789,0.0742,0.0742,0.1097,0.1077,0.1027,0.1574,0.1517,0.1486,0.1839,0.1792,0.1755,Y,,,,39,39/40,success,P1_FIXREG_W1_D00_BSAREC_C4,unknown,C4 g3_20260314_180140_12918,lr=0.00469,P1_FIXREG/bsarec_C4_g3_20260314_180140_12918.log
unknown,0.0789,0.0722,0.0722,0.1097,0.0892,0.0892,0.1574,0.1538,0.1538,0.1839,0.1675,0.1675,Y,Y,Y,Y,1,1/40,success,P1_FIXREG_W2_D00_BSAREC_C5,unknown,C5 g0_20260316_020539_25836,lr=0.000575,P1_FIXREG/bsarec_C5_g0_20260316_020539_25836.log
unknown,0.0789,0.0761,0.0761,0.1097,0.0995,0.0995,0.1574,0.1571,0.1571,0.1839,0.1772,0.1772,Y,Y,Y,Y,2,2/40,success,P1_FIXREG_W2_D00_BSAREC_C5,unknown,C5 g0_20260316_020539_25836,lr=0.00224,P1_FIXREG/bsarec_C5_g0_20260316_020539_25836.log
unknown,0.0789,0.0778,0.0778,0.1097,0.1071,0.1071,0.1574,0.1571,0.1543,0.1839,0.1809,0.1809,Y,Y,,Y,3,3/40,success,P1_FIXREG_W2_D00_BSAREC_C5,unknown,C5 g0_20260316_020539_25836,lr=0.00509,P1_FIXREG/bsarec_C5_g0_20260316_020539_25836.log
unknown,0.0789,0.0778,0.0766,0.1097,0.1071,0.1015,0.1581,0.1581,0.1581,0.1839,0.1809,0.1800,,,Y,,7,7/40,success,P1_FIXREG_W2_D00_BSAREC_C5,unknown,C5 g0_20260316_020539_25836,lr=0.00286,P1_FIXREG/bsarec_C5_g0_20260316_020539_25836.log
unknown,0.0789,0.0779,0.0779,0.1097,0.1071,0.1058,0.1581,0.1581,0.1581,0.1839,0.1809,0.1806,Y,,,,13,13/40,success,P1_FIXREG_W2_D00_BSAREC_C5,unknown,C5 g0_20260316_020539_25836,lr=0.00456,P1_FIXREG/bsarec_C5_g0_20260316_020539_25836.log
unknown,0.0789,0.0779,0.0765,0.1097,0.1071,0.1014,0.1582,0.1582,0.1582,0.1839,0.1809,0.1808,,,Y,,15,15/40,success,P1_FIXREG_W2_D00_BSAREC_C5,unknown,C5 g0_20260316_020539_25836,lr=0.0029,P1_FIXREG/bsarec_C5_g0_20260316_020539_25836.log
unknown,0.0789,0.0781,0.0781,0.1097,0.1086,0.1086,0.1582,0.1582,0.1544,0.1839,0.1809,0.1796,Y,Y,,,23,23/40,success,P1_FIXREG_W2_D00_BSAREC_C5,unknown,C5 g0_20260316_020539_25836,lr=0.00487,P1_FIXREG/bsarec_C5_g0_20260316_020539_25836.log
unknown,0.0789,0.0781,0.0773,0.1097,0.1086,0.1050,0.1585,0.1585,0.1585,0.1839,0.1819,0.1819,,,Y,Y,40,40/40,success,P1_FIXREG_W2_D00_BSAREC_C5,unknown,C5 g0_20260316_020539_25836,lr=0.00436,P1_FIXREG/bsarec_C5_g0_20260316_020539_25836.log
unknown,0.0789,0.0768,0.0768,0.1097,0.1023,0.1023,0.1585,0.1568,0.1568,0.1839,0.1784,0.1784,Y,Y,Y,Y,1,1/20,success,P1_FIXREG_W2_D00_BSAREC_C6,unknown,C6 g1_20260316_183100_6907,lr=0.0016,P1_FIXREG/bsarec_C6_g1_20260316_183100_6907.log
unknown,0.0789,0.0769,0.0769,0.1097,0.1023,0.1019,0.1585,0.1568,0.1562,0.1839,0.1786,0.1786,Y,,,Y,2,2/20,success,P1_FIXREG_W2_D00_BSAREC_C6,unknown,C6 g1_20260316_183100_6907,lr=0.00253,P1_FIXREG/bsarec_C6_g1_20260316_183100_6907.log
unknown,0.0789,0.0771,0.0771,0.1097,0.1043,0.1043,0.1585,0.1568,0.1568,0.1839,0.1789,0.1789,Y,Y,,Y,3,3/20,success,P1_FIXREG_W2_D00_BSAREC_C6,unknown,C6 g1_20260316_183100_6907,lr=0.00357,P1_FIXREG/bsarec_C6_g1_20260316_183100_6907.log
unknown,0.0789,0.0771,0.0770,0.1097,0.1043,0.1036,0.1585,0.1568,0.1564,0.1839,0.1797,0.1797,,,,Y,5,5/20,success,P1_FIXREG_W2_D00_BSAREC_C6,unknown,C6 g1_20260316_183100_6907,lr=0.00513,P1_FIXREG/bsarec_C6_g1_20260316_183100_6907.log
unknown,0.0789,0.0771,0.0769,0.1097,0.1050,0.1050,0.1585,0.1568,0.1557,0.1839,0.1810,0.1810,,Y,,Y,8,8/20,success,P1_FIXREG_W2_D00_BSAREC_C6,unknown,C6 g1_20260316_183100_6907,lr=0.0091,P1_FIXREG/bsarec_C6_g1_20260316_183100_6907.log
unknown,0.0789,0.0771,0.0770,0.1097,0.1059,0.1059,0.1585,0.1568,0.1558,0.1839,0.1810,0.1808,,Y,,,15,15/20,success,P1_FIXREG_W2_D00_BSAREC_C6,unknown,C6 g1_20260316_183100_6907,lr=0.00828,P1_FIXREG/bsarec_C6_g1_20260316_183100_6907.log
unknown,0.0789,0.0772,0.0772,0.1097,0.1059,0.1036,0.1585,0.1568,0.1566,0.1839,0.1810,0.1788,Y,,,,16,16/20,success,P1_FIXREG_W2_D00_BSAREC_C6,unknown,C6 g1_20260316_183100_6907,lr=0.00303,P1_FIXREG/bsarec_C6_g1_20260316_183100_6907.log
unknown,0.0789,0.0774,0.0774,0.1097,0.1059,0.1046,0.1585,0.1568,0.1563,0.1839,0.1810,0.1783,Y,,,,20,20/20,success,P1_FIXREG_W2_D00_BSAREC_C6,unknown,C6 g1_20260316_183100_6907,lr=0.00449,P1_FIXREG/bsarec_C6_g1_20260316_183100_6907.log
unknown,0.0789,0.0756,0.0756,0.1097,0.1002,0.1002,0.1585,0.1545,0.1545,0.1839,0.1766,0.1766,Y,Y,Y,Y,1,1/20,success,P1_FIXREG_W2_D00_BSAREC_C7,unknown,C7 g2_20260316_230926_6084,lr=0.00224,P1_FIXREG/bsarec_C7_g2_20260316_230926_6084.log
unknown,0.0789,0.0756,0.0753,0.1097,0.1005,0.1005,0.1585,0.1545,0.1541,0.1839,0.1766,0.1764,,Y,,,3,3/20,success,P1_FIXREG_W2_D00_BSAREC_C7,unknown,C7 g2_20260316_230926_6084,lr=0.00161,P1_FIXREG/bsarec_C7_g2_20260316_230926_6084.log
unknown,0.0789,0.0756,0.0751,0.1097,0.1012,0.1012,0.1585,0.1545,0.1536,0.1839,0.1766,0.1765,,Y,,,4,4/20,success,P1_FIXREG_W2_D00_BSAREC_C7,unknown,C7 g2_20260316_230926_6084,lr=0.00148,P1_FIXREG/bsarec_C7_g2_20260316_230926_6084.log
unknown,0.0789,0.0756,0.0748,0.1097,0.1018,0.1018,0.1585,0.1545,0.1527,0.1839,0.1769,0.1769,,Y,,Y,6,6/20,success,P1_FIXREG_W2_D00_BSAREC_C7,unknown,C7 g2_20260316_230926_6084,lr=0.00321,P1_FIXREG/bsarec_C7_g2_20260316_230926_6084.log
unknown,0.0789,0.0763,0.0763,0.1097,0.1029,0.1029,0.1585,0.1557,0.1557,0.1839,0.1796,0.1796,Y,Y,Y,Y,8,8/20,success,P1_FIXREG_W2_D00_BSAREC_C7,unknown,C7 g2_20260316_230926_6084,lr=0.0046,P1_FIXREG/bsarec_C7_g2_20260316_230926_6084.log
unknown,0.0789,0.0763,0.0762,0.1097,0.1039,0.1039,0.1585,0.1557,0.1550,0.1839,0.1808,0.1808,,Y,,Y,9,9/20,success,P1_FIXREG_W2_D00_BSAREC_C7,unknown,C7 g2_20260316_230926_6084,lr=0.00509,P1_FIXREG/bsarec_C7_g2_20260316_230926_6084.log
unknown,0.0789,0.0681,0.0681,0.1097,0.0807,0.0807,0.1585,0.1506,0.1506,0.1839,0.1602,0.1602,Y,Y,Y,Y,1,1/20,success,P1_FIXREG_W2_D00_BSAREC_C8,unknown,C8 g3_20260317_114941_10542,lr=0.000557,P1_FIXREG/bsarec_C8_g3_20260317_114941_10542.log
unknown,0.0789,0.0721,0.0721,0.1097,0.0901,0.0901,0.1585,0.1527,0.1527,0.1839,0.1676,0.1676,Y,Y,Y,Y,2,2/20,success,P1_FIXREG_W2_D00_BSAREC_C8,unknown,C8 g3_20260317_114941_10542,lr=0.00182,P1_FIXREG/bsarec_C8_g3_20260317_114941_10542.log
unknown,0.0789,0.0740,0.0740,0.1097,0.1000,0.1000,0.1585,0.1528,0.1528,0.1839,0.1747,0.1747,Y,Y,Y,Y,8,8/20,success,P1_FIXREG_W2_D00_BSAREC_C8,unknown,C8 g3_20260317_114941_10542,lr=0.00291,P1_FIXREG/bsarec_C8_g3_20260317_114941_10542.log
unknown,0.0789,0.0764,0.0764,0.1097,0.1032,0.1032,0.1585,0.1555,0.1555,0.1839,0.1791,0.1791,Y,Y,Y,Y,18,18/20,success,P1_FIXREG_W2_D00_BSAREC_C8,unknown,C8 g3_20260317_114941_10542,lr=0.00365,P1_FIXREG/bsarec_C8_g3_20260317_114941_10542.log
unknown,0.0789,0.0705,0.0705,0.1097,0.0872,0.0872,0.1585,0.1504,0.1504,0.1839,0.1653,0.1653,Y,Y,Y,Y,1,1/30,success,P1_FIXREG_W1_D00_FAME_C1,unknown,C1 g0_20260314_191343_16913,lr=0.00032,P1_FIXREG/fame_C1_g0_20260314_191343_16913.log
unknown,0.0789,0.0753,0.0753,0.1097,0.1019,0.1019,0.1585,0.1538,0.1538,0.1839,0.1782,0.1782,Y,Y,Y,Y,2,2/30,success,P1_FIXREG_W1_D00_FAME_C1,unknown,C1 g0_20260314_191343_16913,lr=0.00383,P1_FIXREG/fame_C1_g0_20260314_191343_16913.log
unknown,0.0789,0.0755,0.0755,0.1097,0.1026,0.1026,0.1585,0.1538,0.1534,0.1839,0.1782,0.1781,Y,Y,,,3,3/30,success,P1_FIXREG_W1_D00_FAME_C1,unknown,C1 g0_20260314_191343_16913,lr=0.00279,P1_FIXREG/fame_C1_g0_20260314_191343_16913.log
unknown,0.0789,0.0755,0.0754,0.1097,0.1026,0.1023,0.1585,0.1538,0.1534,0.1839,0.1783,0.1783,,,,Y,4,4/30,success,P1_FIXREG_W1_D00_FAME_C1,unknown,C1 g0_20260314_191343_16913,lr=0.00278,P1_FIXREG/fame_C1_g0_20260314_191343_16913.log
unknown,0.0789,0.0755,0.0753,0.1097,0.1026,0.1019,0.1585,0.1538,0.1533,0.1839,0.1784,0.1784,,,,Y,5,5/30,success,P1_FIXREG_W1_D00_FAME_C1,unknown,C1 g0_20260314_191343_16913,lr=0.00265,P1_FIXREG/fame_C1_g0_20260314_191343_16913.log
unknown,0.0789,0.0755,0.0754,0.1097,0.1026,0.1026,0.1585,0.1538,0.1532,0.1839,0.1787,0.1787,,,,Y,14,14/30,success,P1_FIXREG_W1_D00_FAME_C1,unknown,C1 g0_20260314_191343_16913,lr=0.00315,P1_FIXREG/fame_C1_g0_20260314_191343_16913.log
unknown,0.0789,0.0755,0.0754,0.1097,0.1026,0.1013,0.1585,0.1542,0.1542,0.1839,0.1787,0.1786,,,Y,,15,15/30,success,P1_FIXREG_W1_D00_FAME_C1,unknown,C1 g0_20260314_191343_16913,lr=0.00182,P1_FIXREG/fame_C1_g0_20260314_191343_16913.log
unknown,0.0789,0.0757,0.0757,0.1097,0.1026,0.1019,0.1585,0.1542,0.1536,0.1839,0.1787,0.1786,Y,,,,16,16/30,success,P1_FIXREG_W1_D00_FAME_C1,unknown,C1 g0_20260314_191343_16913,lr=0.000802,P1_FIXREG/fame_C1_g0_20260314_191343_16913.log
unknown,0.0789,0.0757,0.0753,0.1097,0.1026,0.1025,0.1585,0.1542,0.1532,0.1839,0.1793,0.1793,,,,Y,18,18/30,success,P1_FIXREG_W1_D00_FAME_C1,unknown,C1 g0_20260314_191343_16913,lr=0.00131,P1_FIXREG/fame_C1_g0_20260314_191343_16913.log
unknown,0.0789,0.0759,0.0759,0.1097,0.1026,0.1023,0.1585,0.1542,0.1537,0.1839,0.1793,0.1774,Y,,,,21,21/30,success,P1_FIXREG_W1_D00_FAME_C1,unknown,C1 g0_20260314_191343_16913,lr=0.000745,P1_FIXREG/fame_C1_g0_20260314_191343_16913.log
unknown,0.0789,0.0745,0.0745,0.1097,0.1024,0.1024,0.1585,0.1520,0.1520,0.1839,0.1788,0.1788,Y,Y,Y,Y,1,1/30,success,P1_FIXREG_W1_D00_FAME_C2,unknown,C2 g1_20260314_192907_9862,lr=0.00542,P1_FIXREG/fame_C2_g1_20260314_192907_9862.log
unknown,0.0789,0.0746,0.0746,0.1097,0.1024,0.0958,0.1585,0.1552,0.1552,0.1839,0.1788,0.1737,Y,,Y,,2,2/30,success,P1_FIXREG_W1_D00_FAME_C2,unknown,C2 g1_20260314_192907_9862,lr=0.000319,P1_FIXREG/fame_C2_g1_20260314_192907_9862.log
unknown,0.0789,0.0754,0.0754,0.1097,0.1034,0.1034,0.1585,0.1552,0.1537,0.1839,0.1795,0.1795,Y,Y,,Y,3,3/30,success,P1_FIXREG_W1_D00_FAME_C2,unknown,C2 g1_20260314_192907_9862,lr=0.00552,P1_FIXREG/fame_C2_g1_20260314_192907_9862.log
unknown,0.0789,0.0769,0.0769,0.1097,0.1034,0.1015,0.1585,0.1553,0.1553,0.1839,0.1795,0.1770,Y,,Y,,5,5/30,success,P1_FIXREG_W1_D00_FAME_C2,unknown,C2 g1_20260314_192907_9862,lr=0.00145,P1_FIXREG/fame_C2_g1_20260314_192907_9862.log
unknown,0.0789,0.0769,0.0768,0.1097,0.1034,0.1022,0.1585,0.1569,0.1569,0.1839,0.1795,0.1794,,,Y,,7,7/30,success,P1_FIXREG_W1_D00_FAME_C2,unknown,C2 g1_20260314_192907_9862,lr=0.00168,P1_FIXREG/fame_C2_g1_20260314_192907_9862.log
unknown,0.0789,0.0772,0.0772,0.1097,0.1034,0.1031,0.1585,0.1569,0.1561,0.1839,0.1795,0.1791,Y,,,,10,10/30,success,P1_FIXREG_W1_D00_FAME_C2,unknown,C2 g1_20260314_192907_9862,lr=0.00183,P1_FIXREG/fame_C2_g1_20260314_192907_9862.log
unknown,0.0789,0.0772,0.0769,0.1097,0.1045,0.1045,0.1585,0.1569,0.1558,0.1839,0.1795,0.1788,,Y,,,11,11/30,success,P1_FIXREG_W1_D00_FAME_C2,unknown,C2 g1_20260314_192907_9862,lr=0.00177,P1_FIXREG/fame_C2_g1_20260314_192907_9862.log
unknown,0.0789,0.0772,0.0761,0.1097,0.1045,0.1028,0.1585,0.1569,0.1542,0.1839,0.1803,0.1803,,,,Y,12,12/30,success,P1_FIXREG_W1_D00_FAME_C2,unknown,C2 g1_20260314_192907_9862,lr=0.00428,P1_FIXREG/fame_C2_g1_20260314_192907_9862.log
unknown,0.0789,0.0757,0.0757,0.1097,0.1035,0.1035,0.1585,0.1542,0.1542,0.1839,0.1805,0.1805,Y,Y,Y,Y,1,1/30,success,P1_FIXREG_W1_D00_FAME_C3,unknown,C3 g2_20260314_202135_11343,lr=0.00569,P1_FIXREG/fame_C3_g2_20260314_202135_11343.log
unknown,0.0789,0.0759,0.0759,0.1097,0.1035,0.1018,0.1585,0.1542,0.1542,0.1839,0.1805,0.1762,Y,,,,3,3/30,success,P1_FIXREG_W1_D00_FAME_C3,unknown,C3 g2_20260314_202135_11343,lr=0.00185,P1_FIXREG/fame_C3_g2_20260314_202135_11343.log
unknown,0.0789,0.0765,0.0765,0.1097,0.1035,0.1024,0.1585,0.1547,0.1547,0.1839,0.1805,0.1775,Y,,Y,,4,4/30,success,P1_FIXREG_W1_D00_FAME_C3,unknown,C3 g2_20260314_202135_11343,lr=0.00162,P1_FIXREG/fame_C3_g2_20260314_202135_11343.log
unknown,0.0789,0.0765,0.0760,0.1097,0.1038,0.1038,0.1585,0.1556,0.1556,0.1839,0.1810,0.1810,,Y,Y,Y,5,5/30,success,P1_FIXREG_W1_D00_FAME_C3,unknown,C3 g2_20260314_202135_11343,lr=0.00557,P1_FIXREG/fame_C3_g2_20260314_202135_11343.log
unknown,0.0789,0.0766,0.0766,0.1097,0.1038,0.1022,0.1585,0.1556,0.1550,0.1839,0.1810,0.1758,Y,,,,6,6/30,success,P1_FIXREG_W1_D00_FAME_C3,unknown,C3 g2_20260314_202135_11343,lr=0.00127,P1_FIXREG/fame_C3_g2_20260314_202135_11343.log
