model,best_mrr20_group,best_mrr20_run,best_mrr20_trial,best_hr10_group,best_hr10_run,best_hr10_trial,test_mrr20_group,test_mrr20_run,test_mrr20_trial,test_hr10_group,test_hr10_run,test_hr10_trial,hit_best_mrr20,hit_best_hr10,hit_test_mrr20,hit_test_hr10,trial_idx,trials_progress,status,run_phase,group_key,experiment_note,trial_knobs,log_rel_path
FeaturedMoE_N,0.0162,0.0162,0.0162,0.0526,0.0526,0.0526,0.0149,0.0149,0.0149,0.0464,0.0464,0.0464,Y,Y,Y,Y,1,1/10,success,P0_Q01,FeaturedMoE_N,plain L7,lr=0.000881,KU01/FMoE/20260312_025437_573_hparam_P0_Q01.log
FeaturedMoE_N,0.0176,0.0176,0.0176,0.0538,0.0538,0.0538,0.0163,0.0163,0.0163,0.0495,0.0495,0.0495,Y,Y,Y,Y,2,2/10,success,P0_Q01,FeaturedMoE_N,plain L7,lr=0.000469,KU01/FMoE/20260312_025437_573_hparam_P0_Q01.log
FeaturedMoE_N,0.0176,0.0176,0.0175,0.0538,0.0538,0.0536,0.0165,0.0165,0.0165,0.0495,0.0495,0.0486,,,Y,,3,3/10,success,P0_Q01,FeaturedMoE_N,plain L7,lr=0.000411,KU01/FMoE/20260312_025437_573_hparam_P0_Q01.log
FeaturedMoE_N,0.0178,0.0178,0.0178,0.0538,0.0538,0.0533,0.0165,0.0165,0.0163,0.0495,0.0495,0.0485,Y,,,,5,5/10,success,P0_Q01,FeaturedMoE_N,plain L7,lr=0.000435,KU01/FMoE/20260312_025437_573_hparam_P0_Q01.log
FeaturedMoE_N,0.0178,0.0178,0.0177,0.0563,0.0563,0.0563,0.0165,0.0165,0.0163,0.0501,0.0501,0.0501,,Y,,Y,9,9/10,success,P0_Q01,FeaturedMoE_N,plain L7,lr=0.00041,KU01/FMoE/20260312_025437_573_hparam_P0_Q01.log
FeaturedMoE_N,0.0178,0.0162,0.0162,0.0563,0.0526,0.0526,0.0165,0.0149,0.0149,0.0501,0.0464,0.0464,Y,Y,Y,Y,1,1/10,success,P0_Q01,FeaturedMoE_N,plain L7,lr=0.000881,KU01/FMoE/20260312_054754_328_hparam_P0_Q01.log
FeaturedMoE_N,0.0178,0.0176,0.0176,0.0563,0.0538,0.0538,0.0165,0.0163,0.0163,0.0501,0.0495,0.0495,Y,Y,Y,Y,2,2/10,success,P0_Q01,FeaturedMoE_N,plain L7,lr=0.000469,KU01/FMoE/20260312_054754_328_hparam_P0_Q01.log
FeaturedMoE_N,0.0178,0.0176,0.0175,0.0563,0.0538,0.0536,0.0165,0.0165,0.0165,0.0501,0.0495,0.0486,,,Y,,3,3/10,success,P0_Q01,FeaturedMoE_N,plain L7,lr=0.000411,KU01/FMoE/20260312_054754_328_hparam_P0_Q01.log
FeaturedMoE_N,0.0178,0.0178,0.0178,0.0563,0.0538,0.0533,0.0165,0.0165,0.0163,0.0501,0.0495,0.0485,Y,,,,5,5/10,success,P0_Q01,FeaturedMoE_N,plain L7,lr=0.000435,KU01/FMoE/20260312_054754_328_hparam_P0_Q01.log
FeaturedMoE_N,0.0178,0.0178,0.0177,0.0563,0.0563,0.0563,0.0165,0.0165,0.0163,0.0501,0.0501,0.0501,,Y,,Y,9,9/10,success,P0_Q01,FeaturedMoE_N,plain L7,lr=0.00041,KU01/FMoE/20260312_054754_328_hparam_P0_Q01.log
FeaturedMoE_N,0.0178,0.0157,0.0157,0.0563,0.0500,0.0500,0.0165,0.0136,0.0136,0.0501,0.0439,0.0439,Y,Y,Y,Y,1,1/10,success,P0_Q03,FeaturedMoE_N,bias L7,lr=0.000986,KU01/FMoE/20260312_025437_596_hparam_P0_Q03.log
FeaturedMoE_N,0.0178,0.0170,0.0170,0.0563,0.0522,0.0522,0.0165,0.0151,0.0151,0.0501,0.0461,0.0461,Y,Y,Y,Y,2,2/10,success,P0_Q03,FeaturedMoE_N,bias L7,lr=0.000682,KU01/FMoE/20260312_025437_596_hparam_P0_Q03.log
FeaturedMoE_N,0.0178,0.0176,0.0176,0.0563,0.0533,0.0533,0.0167,0.0167,0.0167,0.0501,0.0487,0.0487,Y,Y,Y,Y,3,3/10,success,P0_Q03,FeaturedMoE_N,bias L7,lr=0.000396,KU01/FMoE/20260312_025437_596_hparam_P0_Q03.log
FeaturedMoE_N,0.0178,0.0176,0.0174,0.0563,0.0544,0.0544,0.0167,0.0167,0.0163,0.0501,0.0489,0.0489,,Y,,Y,5,5/10,success,P0_Q03,FeaturedMoE_N,bias L7,lr=0.000481,KU01/FMoE/20260312_025437_596_hparam_P0_Q03.log
FeaturedMoE_N,0.0178,0.0157,0.0157,0.0563,0.0500,0.0500,0.0167,0.0136,0.0136,0.0501,0.0439,0.0439,Y,Y,Y,Y,1,1/10,success,P0_Q03,FeaturedMoE_N,bias L7,lr=0.000986,KU01/FMoE/20260312_054754_342_hparam_P0_Q03.log
FeaturedMoE_N,0.0178,0.0170,0.0170,0.0563,0.0522,0.0522,0.0167,0.0151,0.0151,0.0501,0.0461,0.0461,Y,Y,Y,Y,2,2/10,success,P0_Q03,FeaturedMoE_N,bias L7,lr=0.000682,KU01/FMoE/20260312_054754_342_hparam_P0_Q03.log
FeaturedMoE_N,0.0178,0.0176,0.0176,0.0563,0.0533,0.0533,0.0167,0.0167,0.0167,0.0501,0.0487,0.0487,Y,Y,Y,Y,3,3/10,success,P0_Q03,FeaturedMoE_N,bias L7,lr=0.000396,KU01/FMoE/20260312_054754_342_hparam_P0_Q03.log
FeaturedMoE_N,0.0178,0.0176,0.0174,0.0563,0.0544,0.0544,0.0167,0.0167,0.0163,0.0501,0.0489,0.0489,,Y,,Y,5,5/10,success,P0_Q03,FeaturedMoE_N,bias L7,lr=0.000481,KU01/FMoE/20260312_054754_342_hparam_P0_Q03.log
FeaturedMoE_N,0.0178,0.0148,0.0148,0.0563,0.0405,0.0405,0.0167,0.0129,0.0129,0.0501,0.0358,0.0358,Y,Y,Y,Y,1,1/10,success,P0_Q04,FeaturedMoE_N,plain L16,lr=0.00887,KU01/FMoE/20260312_025437_618_hparam_P0_Q04.log
