early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,8,0.2076,ok,0.3369,0.2073,1
True,4,0.2353,ok,0.2361,0.2356,2
True,5,0.2353,ok,0.2361,0.2356,3
True,9,0.2091,ok,0.3443,0.2107,4
True,5,0.2353,ok,0.2359,0.2356,5
True,7,0.2075,ok,0.342,0.2068,6
True,4,0.1467,ok,0.1876,0.1497,7
True,10,0.2208,ok,0.3682,0.2214,8
True,10,0.2196,ok,0.3628,0.22,9
False,16,0.2136,ok,0.3507,0.2139,10
True,5,0.2353,ok,0.2359,0.2356,11
False,16,0.2205,ok,0.3583,0.2218,12
True,5,0.2353,ok,0.236,0.2356,13
True,11,0.2197,ok,0.3612,0.2196,14
True,8,0.2103,ok,0.3395,0.2092,15
True,5,0.2353,ok,0.2361,0.2356,16
True,4,0.1779,ok,0.2113,0.1822,17
True,4,0.2352,ok,0.2363,0.2356,18
True,8,0.2092,ok,0.3372,0.2091,19
True,4,0.2301,ok,0.2366,0.2316,20
True,4,0.2352,ok,0.236,0.2356,21
False,16,0.1973,ok,0.3309,0.1992,22
True,4,0.2353,ok,0.236,0.2356,23
True,4,0.2353,ok,0.2361,0.2356,24
False,16,0.1858,ok,0.3201,0.1884,25
True,4,0.2284,ok,0.2363,0.2301,26
False,16,0.2164,ok,0.3534,0.2173,27
True,4,0.2352,ok,0.2358,0.2356,28
True,4,0.2321,ok,0.2371,0.2332,29
True,4,0.1709,ok,0.2079,0.1749,30
True,4,0.2352,ok,0.2359,0.2356,31
True,4,0.2345,ok,0.2369,0.2351,32
True,6,0.2353,ok,0.2361,0.2356,33
True,6,0.2353,ok,0.2361,0.2356,34
True,6,0.2353,ok,0.2361,0.2356,35
True,4,0.1056,ok,0.1409,0.1069,36
True,4,0.2031,ok,0.2224,0.207,37
False,16,0.2208,ok,0.3582,0.2225,38
True,9,0.2166,ok,0.3568,0.2177,39
False,16,0.2035,ok,0.3382,0.2044,40
True,4,0.2352,ok,0.2359,0.2356,41
True,4,0.2173,ok,0.2319,0.2196,42
True,5,0.2353,ok,0.236,0.2356,43
True,4,0.2351,ok,0.2365,0.2355,44
True,4,0.125,ok,0.1652,0.1276,45
True,4,0.2353,ok,0.2359,0.2356,46
True,5,0.2353,ok,0.236,0.2356,47
False,16,0.2158,ok,0.3533,0.2165,48
False,16,0.2215,ok,0.3597,0.2223,49
True,4,0.2352,ok,0.2362,0.2356,50
