global_best_valid_mrr20,run_best_valid_mrr20,run_phase,exp_brief,stage,trigger,dataset,seed_id,gpu_id,status,test_mrr20,n_completed,interrupted,special_ok,diag_ok,result_path,timestamp_utc,phase_id,axis_id,axis_desc,architecture_id,architecture_key,architecture_name,setting_id,setting_key,setting_desc,setting_group,setting_detail,hparam_id,run_id
0.289600,0.289600,P14_FAD_RETAIL_ROCKET_H3_S2,A1_MAIN_ATTN_MICRO_BEFORE,final,trial_new_best,retail_rocket,2,1,running,0.291200,,,,,,2026-03-28T19:55:07.972379Z,P14,FAD,final_all_datasets,A1,FINAL_MAIN,A1_MAIN_ATTN_MICRO_BEFORE,FINAL_MAIN_H3_S2,FINAL_MAIN_ATTN_MICRO_BEFORE,FINAL_MAIN_ATTN_MICRO_BEFORE_H3_S2,final_main,B4 + C0-N4 + family_dropout + attn_micro_before + session_fixed,H3,FAD_RETAIL_ROCKET_H3_S2
0.290100,0.290100,P14_FAD_RETAIL_ROCKET_H3_S4,A1_MAIN_ATTN_MICRO_BEFORE,final,trial_new_best,retail_rocket,4,3,running,0.291700,,,,,,2026-03-28T20:26:28.021279Z,P14,FAD,final_all_datasets,A1,FINAL_MAIN,A1_MAIN_ATTN_MICRO_BEFORE,FINAL_MAIN_H3_S4,FINAL_MAIN_ATTN_MICRO_BEFORE,FINAL_MAIN_ATTN_MICRO_BEFORE_H3_S4,final_main,B4 + C0-N4 + family_dropout + attn_micro_before + session_fixed,H3,FAD_RETAIL_ROCKET_H3_S4
0.290100,0.286400,P14_FAD_RETAIL_ROCKET_H1_S3,A1_MAIN_ATTN_MICRO_BEFORE,final,run_complete,retail_rocket,3,2,run_complete_no_result,0.285700,20,False,False,False,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/retail_rocket_FeaturedMoE_N3_p14_fad_retail_rocket_h1_s3_20260328_144334_490212_pid369568.json,2026-03-28T20:56:05.083797Z,P14,FAD,final_all_datasets,A1,FINAL_MAIN,A1_MAIN_ATTN_MICRO_BEFORE,FINAL_MAIN_H1_S3,FINAL_MAIN_ATTN_MICRO_BEFORE,FINAL_MAIN_ATTN_MICRO_BEFORE_H1_S3,final_main,B4 + C0-N4 + family_dropout + attn_micro_before + session_fixed,H1,FAD_RETAIL_ROCKET_H1_S3
0.291000,0.291000,P14_FAD_RETAIL_ROCKET_H3_S4,A1_MAIN_ATTN_MICRO_BEFORE,final,trial_new_best,retail_rocket,4,3,running,0.292400,,,,,,2026-03-28T21:38:01.797638Z,P14,FAD,final_all_datasets,A1,FINAL_MAIN,A1_MAIN_ATTN_MICRO_BEFORE,FINAL_MAIN_H3_S4,FINAL_MAIN_ATTN_MICRO_BEFORE,FINAL_MAIN_ATTN_MICRO_BEFORE_H3_S4,final_main,B4 + C0-N4 + family_dropout + attn_micro_before + session_fixed,H3,FAD_RETAIL_ROCKET_H3_S4
0.291000,0.290500,P14_FAD_RETAIL_ROCKET_H3_S1,A1_MAIN_ATTN_MICRO_BEFORE,final,run_complete,retail_rocket,1,0,run_complete_no_result,0.292100,20,False,False,False,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/retail_rocket_FeaturedMoE_N3_p14_fad_retail_rocket_h3_s1_20260328_185428_586851_pid374083.json,2026-03-28T22:43:24.154458Z,P14,FAD,final_all_datasets,A1,FINAL_MAIN,A1_MAIN_ATTN_MICRO_BEFORE,FINAL_MAIN_H3_S1,FINAL_MAIN_ATTN_MICRO_BEFORE,FINAL_MAIN_ATTN_MICRO_BEFORE_H3_S1,final_main,B4 + C0-N4 + family_dropout + attn_micro_before + session_fixed,H3,FAD_RETAIL_ROCKET_H3_S1
0.291000,0.291000,P14_FAD_RETAIL_ROCKET_H3_S4,A1_MAIN_ATTN_MICRO_BEFORE,final,run_complete,retail_rocket,4,3,run_complete_no_result,0.292400,20,False,False,False,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/retail_rocket_FeaturedMoE_N3_p14_fad_retail_rocket_h3_s4_20260328_192047_219422_pid374235.json,2026-03-28T22:43:42.074268Z,P14,FAD,final_all_datasets,A1,FINAL_MAIN,A1_MAIN_ATTN_MICRO_BEFORE,FINAL_MAIN_H3_S4,FINAL_MAIN_ATTN_MICRO_BEFORE,FINAL_MAIN_ATTN_MICRO_BEFORE_H3_S4,final_main,B4 + C0-N4 + family_dropout + attn_micro_before + session_fixed,H3,FAD_RETAIL_ROCKET_H3_S4
0.291000,0.289600,P14_FAD_RETAIL_ROCKET_H3_S2,A1_MAIN_ATTN_MICRO_BEFORE,final,run_complete,retail_rocket,2,1,run_complete_no_result,0.291200,20,False,False,False,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/retail_rocket_FeaturedMoE_N3_p14_fad_retail_rocket_h3_s2_20260328_192907_470728_pid374279.json,2026-03-28T23:06:15.534743Z,P14,FAD,final_all_datasets,A1,FINAL_MAIN,A1_MAIN_ATTN_MICRO_BEFORE,FINAL_MAIN_H3_S2,FINAL_MAIN_ATTN_MICRO_BEFORE,FINAL_MAIN_ATTN_MICRO_BEFORE_H3_S2,final_main,B4 + C0-N4 + family_dropout + attn_micro_before + session_fixed,H3,FAD_RETAIL_ROCKET_H3_S2
0.291000,0.289700,P14_FAD_RETAIL_ROCKET_H3_S3,A1_MAIN_ATTN_MICRO_BEFORE,final,run_complete,retail_rocket,3,2,run_complete_no_result,0.291100,20,False,False,False,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/retail_rocket_FeaturedMoE_N3_p14_fad_retail_rocket_h3_s3_20260328_205612_406999_pid374607.json,2026-03-29T01:03:27.990852Z,P14,FAD,final_all_datasets,A1,FINAL_MAIN,A1_MAIN_ATTN_MICRO_BEFORE,FINAL_MAIN_H3_S3,FINAL_MAIN_ATTN_MICRO_BEFORE,FINAL_MAIN_ATTN_MICRO_BEFORE_H3_S3,final_main,B4 + C0-N4 + family_dropout + attn_micro_before + session_fixed,H3,FAD_RETAIL_ROCKET_H3_S3
0.291000,0.288800,P14_FAD_RETAIL_ROCKET_H6_S1,A1_MAIN_ATTN_MICRO_BEFORE,final,run_complete,retail_rocket,1,0,run_complete_no_result,0.287700,20,False,False,False,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/retail_rocket_FeaturedMoE_N3_p14_fad_retail_rocket_h6_s1_20260328_224349_417595_pid374793.json,2026-03-29T02:36:09.155986Z,P14,FAD,final_all_datasets,A1,FINAL_MAIN,A1_MAIN_ATTN_MICRO_BEFORE,FINAL_MAIN_H6_S1,FINAL_MAIN_ATTN_MICRO_BEFORE,FINAL_MAIN_ATTN_MICRO_BEFORE_H6_S1,final_main,B4 + C0-N4 + family_dropout + attn_micro_before + session_fixed,H6,FAD_RETAIL_ROCKET_H6_S1
0.291000,0.288500,P14_FAD_RETAIL_ROCKET_H6_S2,A1_MAIN_ATTN_MICRO_BEFORE,final,run_complete,retail_rocket,2,1,run_complete_no_result,0.287600,20,False,False,False,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/retail_rocket_FeaturedMoE_N3_p14_fad_retail_rocket_h6_s2_20260328_230622_831917_pid374849.json,2026-03-29T03:40:35.891827Z,P14,FAD,final_all_datasets,A1,FINAL_MAIN,A1_MAIN_ATTN_MICRO_BEFORE,FINAL_MAIN_H6_S2,FINAL_MAIN_ATTN_MICRO_BEFORE,FINAL_MAIN_ATTN_MICRO_BEFORE_H6_S2,final_main,B4 + C0-N4 + family_dropout + attn_micro_before + session_fixed,H6,FAD_RETAIL_ROCKET_H6_S2
0.291000,0.287600,P14_FAD_RETAIL_ROCKET_H6_S4,A1_MAIN_ATTN_MICRO_BEFORE,final,run_complete,retail_rocket,4,3,run_complete_no_result,0.289600,20,False,False,False,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/retail_rocket_FeaturedMoE_N3_p14_fad_retail_rocket_h6_s4_20260328_224349_309032_pid374794.json,2026-03-29T04:19:42.993830Z,P14,FAD,final_all_datasets,A1,FINAL_MAIN,A1_MAIN_ATTN_MICRO_BEFORE,FINAL_MAIN_H6_S4,FINAL_MAIN_ATTN_MICRO_BEFORE,FINAL_MAIN_ATTN_MICRO_BEFORE_H6_S4,final_main,B4 + C0-N4 + family_dropout + attn_micro_before + session_fixed,H6,FAD_RETAIL_ROCKET_H6_S4
0.291000,0.288800,P14_FAD_RETAIL_ROCKET_H6_S3,A1_MAIN_ATTN_MICRO_BEFORE,final,run_complete,retail_rocket,3,2,run_complete_no_result,0.287800,20,False,False,False,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/retail_rocket_FeaturedMoE_N3_p14_fad_retail_rocket_h6_s3_20260329_010334_942666_pid374966.json,2026-03-29T04:59:05.028730Z,P14,FAD,final_all_datasets,A1,FINAL_MAIN,A1_MAIN_ATTN_MICRO_BEFORE,FINAL_MAIN_H6_S3,FINAL_MAIN_ATTN_MICRO_BEFORE,FINAL_MAIN_ATTN_MICRO_BEFORE_H6_S3,final_main,B4 + C0-N4 + family_dropout + attn_micro_before + session_fixed,H6,FAD_RETAIL_ROCKET_H6_S3
0.292000,0.292000,P14_FAD_A2_RETAIL_ROCKET_H2_S2,A2_INTRA_FEATURE_NN_STRICT_ZLOSS,final,trial_new_best,retail_rocket,2,1,running,0.291100,,,,,,2026-04-02T07:23:19.729291Z,P14,FAD,final_all_datasets,A2,A2_INTRA_NN_ZLOSS,A2_INTRA_FEATURE_NN_STRICT_ZLOSS,A2_INTRA_NN_ZLOSS_H2_S2,A2_INTRA_NN_ZLOSS,A2_INTRA_NN_ZLOSS_H2_S2,final_variant,"A1 + strict intra-feature NN consistency(top1, sim>=threshold) + z-loss only",H2,FAD_A2_RETAIL_ROCKET_H2_S2
0.292800,0.292800,P14_FAD_A2_RETAIL_ROCKET_H2_S1,A2_INTRA_FEATURE_NN_STRICT_ZLOSS,final,trial_new_best,retail_rocket,1,2,running,0.292600,,,,,,2026-04-02T07:36:56.616745Z,P14,FAD,final_all_datasets,A2,A2_INTRA_NN_ZLOSS,A2_INTRA_FEATURE_NN_STRICT_ZLOSS,A2_INTRA_NN_ZLOSS_H2_S1,A2_INTRA_NN_ZLOSS,A2_INTRA_NN_ZLOSS_H2_S1,final_variant,"A1 + strict intra-feature NN consistency(top1, sim>=threshold) + z-loss only",H2,FAD_A2_RETAIL_ROCKET_H2_S1
0.293800,0.293800,P14_FAD_A2_RETAIL_ROCKET_H2_S2,A2_INTRA_FEATURE_NN_STRICT_ZLOSS,final,trial_new_best,retail_rocket,2,1,running,0.293000,,,,,,2026-04-02T07:50:06.461504Z,P14,FAD,final_all_datasets,A2,A2_INTRA_NN_ZLOSS,A2_INTRA_FEATURE_NN_STRICT_ZLOSS,A2_INTRA_NN_ZLOSS_H2_S2,A2_INTRA_NN_ZLOSS,A2_INTRA_NN_ZLOSS_H2_S2,final_variant,"A1 + strict intra-feature NN consistency(top1, sim>=threshold) + z-loss only",H2,FAD_A2_RETAIL_ROCKET_H2_S2
0.295400,0.295400,P14_FAD_A2_RETAIL_ROCKET_H2_S2,A2_INTRA_FEATURE_NN_STRICT_ZLOSS,final,trial_new_best,retail_rocket,2,1,running,0.294700,,,,,,2026-04-02T09:01:29.085773Z,P14,FAD,final_all_datasets,A2,A2_INTRA_NN_ZLOSS,A2_INTRA_FEATURE_NN_STRICT_ZLOSS,A2_INTRA_NN_ZLOSS_H2_S2,A2_INTRA_NN_ZLOSS,A2_INTRA_NN_ZLOSS_H2_S2,final_variant,"A1 + strict intra-feature NN consistency(top1, sim>=threshold) + z-loss only",H2,FAD_A2_RETAIL_ROCKET_H2_S2
0.297700,0.297700,P14_FAD_A2_RETAIL_ROCKET_H2_S1,A2_INTRA_FEATURE_NN_STRICT_ZLOSS,final,trial_new_best,retail_rocket,1,2,running,0.298700,,,,,,2026-04-02T09:09:59.658682Z,P14,FAD,final_all_datasets,A2,A2_INTRA_NN_ZLOSS,A2_INTRA_FEATURE_NN_STRICT_ZLOSS,A2_INTRA_NN_ZLOSS_H2_S1,A2_INTRA_NN_ZLOSS,A2_INTRA_NN_ZLOSS_H2_S1,final_variant,"A1 + strict intra-feature NN consistency(top1, sim>=threshold) + z-loss only",H2,FAD_A2_RETAIL_ROCKET_H2_S1
0.299700,0.299700,P14_FAD_A2_RETAIL_ROCKET_H2_S1,A2_INTRA_FEATURE_NN_STRICT_ZLOSS,final,trial_new_best,retail_rocket,1,2,running,0.298400,,,,,,2026-04-02T09:30:58.013478Z,P14,FAD,final_all_datasets,A2,A2_INTRA_NN_ZLOSS,A2_INTRA_FEATURE_NN_STRICT_ZLOSS,A2_INTRA_NN_ZLOSS_H2_S1,A2_INTRA_NN_ZLOSS,A2_INTRA_NN_ZLOSS_H2_S1,final_variant,"A1 + strict intra-feature NN consistency(top1, sim>=threshold) + z-loss only",H2,FAD_A2_RETAIL_ROCKET_H2_S1
0.299700,0.295400,P14_FAD_A2_RETAIL_ROCKET_H2_S2,A2_INTRA_FEATURE_NN_STRICT_ZLOSS,final,run_complete,retail_rocket,2,1,run_complete_no_result,0.294700,20,False,False,False,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/retail_rocket_FeaturedMoE_N3_p14_fad_a2_retail_rocket_h2_s2_20260402_065513_230402_pid26491.json,2026-04-02T10:16:18.684935Z,P14,FAD,final_all_datasets,A2,A2_INTRA_NN_ZLOSS,A2_INTRA_FEATURE_NN_STRICT_ZLOSS,A2_INTRA_NN_ZLOSS_H2_S2,A2_INTRA_NN_ZLOSS,A2_INTRA_NN_ZLOSS_H2_S2,final_variant,"A1 + strict intra-feature NN consistency(top1, sim>=threshold) + z-loss only",H2,FAD_A2_RETAIL_ROCKET_H2_S2
0.299700,0.283100,P14_FAD_A2_RETAIL_ROCKET_H1_S1,A2_INTRA_FEATURE_NN_STRICT_ZLOSS,final,run_complete,retail_rocket,1,3,run_complete_no_result,0.283400,20,False,False,False,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/retail_rocket_FeaturedMoE_N3_p14_fad_a2_retail_rocket_h1_s1_20260402_055600_631330_pid20293.json,2026-04-02T10:27:04.210866Z,P14,FAD,final_all_datasets,A2,A2_INTRA_NN_ZLOSS,A2_INTRA_FEATURE_NN_STRICT_ZLOSS,A2_INTRA_NN_ZLOSS_H1_S1,A2_INTRA_NN_ZLOSS,A2_INTRA_NN_ZLOSS_H1_S1,final_variant,"A1 + strict intra-feature NN consistency(top1, sim>=threshold) + z-loss only",H1,FAD_A2_RETAIL_ROCKET_H1_S1
0.299700,0.299700,P14_FAD_A2_RETAIL_ROCKET_H2_S1,A2_INTRA_FEATURE_NN_STRICT_ZLOSS,final,run_complete,retail_rocket,1,2,run_complete_no_result,0.298400,20,False,False,False,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/retail_rocket_FeaturedMoE_N3_p14_fad_a2_retail_rocket_h2_s1_20260402_064354_454440_pid25464.json,2026-04-02T10:47:23.344860Z,P14,FAD,final_all_datasets,A2,A2_INTRA_NN_ZLOSS,A2_INTRA_FEATURE_NN_STRICT_ZLOSS,A2_INTRA_NN_ZLOSS_H2_S1,A2_INTRA_NN_ZLOSS,A2_INTRA_NN_ZLOSS_H2_S1,final_variant,"A1 + strict intra-feature NN consistency(top1, sim>=threshold) + z-loss only",H2,FAD_A2_RETAIL_ROCKET_H2_S1
0.299700,0.282800,P14_FAD_A2_RETAIL_ROCKET_H1_S2,A2_INTRA_FEATURE_NN_STRICT_ZLOSS,final,run_complete,retail_rocket,2,0,run_complete_no_result,0.283500,20,False,False,False,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/retail_rocket_FeaturedMoE_N3_p14_fad_a2_retail_rocket_h1_s2_20260402_064254_686713_pid25305.json,2026-04-02T11:44:38.896863Z,P14,FAD,final_all_datasets,A2,A2_INTRA_NN_ZLOSS,A2_INTRA_FEATURE_NN_STRICT_ZLOSS,A2_INTRA_NN_ZLOSS_H1_S2,A2_INTRA_NN_ZLOSS,A2_INTRA_NN_ZLOSS_H1_S2,final_variant,"A1 + strict intra-feature NN consistency(top1, sim>=threshold) + z-loss only",H1,FAD_A2_RETAIL_ROCKET_H1_S2
0.299700,0.287200,P14_FAD_A2_RETAIL_ROCKET_H3_S2,A2_INTRA_FEATURE_NN_STRICT_ZLOSS,final,run_complete,retail_rocket,2,3,run_complete_no_result,0.289100,20,False,False,False,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/retail_rocket_FeaturedMoE_N3_p14_fad_a2_retail_rocket_h3_s2_20260402_102711_806511_pid39410.json,2026-04-02T14:13:45.455134Z,P14,FAD,final_all_datasets,A2,A2_INTRA_NN_ZLOSS,A2_INTRA_FEATURE_NN_STRICT_ZLOSS,A2_INTRA_NN_ZLOSS_H3_S2,A2_INTRA_NN_ZLOSS,A2_INTRA_NN_ZLOSS_H3_S2,final_variant,"A1 + strict intra-feature NN consistency(top1, sim>=threshold) + z-loss only",H3,FAD_A2_RETAIL_ROCKET_H3_S2
0.299700,0.287100,P14_FAD_A2_RETAIL_ROCKET_H3_S1,A2_INTRA_FEATURE_NN_STRICT_ZLOSS,final,run_complete,retail_rocket,1,1,run_complete_no_result,0.289000,20,False,False,False,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/retail_rocket_FeaturedMoE_N3_p14_fad_a2_retail_rocket_h3_s1_20260402_101625_745834_pid39382.json,2026-04-02T14:14:36.491275Z,P14,FAD,final_all_datasets,A2,A2_INTRA_NN_ZLOSS,A2_INTRA_FEATURE_NN_STRICT_ZLOSS,A2_INTRA_NN_ZLOSS_H3_S1,A2_INTRA_NN_ZLOSS,A2_INTRA_NN_ZLOSS_H3_S1,final_variant,"A1 + strict intra-feature NN consistency(top1, sim>=threshold) + z-loss only",H3,FAD_A2_RETAIL_ROCKET_H3_S1
0.299700,0.285800,P14_FAD_A2_RETAIL_ROCKET_H6_S1,A2_INTRA_FEATURE_NN_STRICT_ZLOSS,final,run_complete,retail_rocket,1,2,run_complete_no_result,0.287600,20,False,False,False,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/retail_rocket_FeaturedMoE_N3_p14_fad_a2_retail_rocket_h6_s1_20260402_104730_558987_pid39442.json,2026-04-02T15:15:46.452929Z,P14,FAD,final_all_datasets,A2,A2_INTRA_NN_ZLOSS,A2_INTRA_FEATURE_NN_STRICT_ZLOSS,A2_INTRA_NN_ZLOSS_H6_S1,A2_INTRA_NN_ZLOSS,A2_INTRA_NN_ZLOSS_H6_S1,final_variant,"A1 + strict intra-feature NN consistency(top1, sim>=threshold) + z-loss only",H6,FAD_A2_RETAIL_ROCKET_H6_S1
0.299700,0.286200,P14_FAD_A2_RETAIL_ROCKET_H6_S2,A2_INTRA_FEATURE_NN_STRICT_ZLOSS,final,run_complete,retail_rocket,2,0,run_complete_no_result,0.289300,20,False,False,False,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/retail_rocket_FeaturedMoE_N3_p14_fad_a2_retail_rocket_h6_s2_20260402_114446_328660_pid39517.json,2026-04-02T15:21:49.781753Z,P14,FAD,final_all_datasets,A2,A2_INTRA_NN_ZLOSS,A2_INTRA_FEATURE_NN_STRICT_ZLOSS,A2_INTRA_NN_ZLOSS_H6_S2,A2_INTRA_NN_ZLOSS,A2_INTRA_NN_ZLOSS_H6_S2,final_variant,"A1 + strict intra-feature NN consistency(top1, sim>=threshold) + z-loss only",H6,FAD_A2_RETAIL_ROCKET_H6_S2
0.299700,0.283300,P14_FAD_A6_RETAIL_ROCKET_H1_S1,A6_NO_BIAS,final,run_complete,retail_rocket,1,1,run_complete_no_result,0.284000,20,False,False,False,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/retail_rocket_FeaturedMoE_N3_p14_fad_a6_retail_rocket_h1_s1_20260408_164814_229369_pid410129.json,2026-04-08T21:21:49.515948Z,P14,FAD,final_all_datasets,A6,A6_NO_BIAS,A6_NO_BIAS,A6_NO_BIAS_H1_S1,A6_NO_BIAS,A6_NO_BIAS_H1_S1,final_variant,"A1 + no_bias (bias_mode=none, rule/group bias off)",H1,FAD_A6_RETAIL_ROCKET_H1_S1
0.299700,0.283200,P14_FAD_A6_RETAIL_ROCKET_H1_S2,A6_NO_BIAS,final,run_complete,retail_rocket,2,2,run_complete_no_result,0.283900,20,False,False,False,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/retail_rocket_FeaturedMoE_N3_p14_fad_a6_retail_rocket_h1_s2_20260408_200008_286721_pid410203.json,2026-04-09T01:05:11.955262Z,P14,FAD,final_all_datasets,A6,A6_NO_BIAS,A6_NO_BIAS,A6_NO_BIAS_H1_S2,A6_NO_BIAS,A6_NO_BIAS_H1_S2,final_variant,"A1 + no_bias (bias_mode=none, rule/group bias off)",H1,FAD_A6_RETAIL_ROCKET_H1_S2
