early_stopped,epochs_run,macro_1.alpha_effective,macro_1.alpha_value,macro_1.condition_norm,macro_1.cv_usage,macro_1.dead_expert_frac,macro_1.entropy_mean,macro_1.expert_similarity_max,macro_1.expert_similarity_mean,macro_1.factored_group_entropy_mean,macro_1.group_cv_usage,macro_1.group_entropy_mean,macro_1.group_n_eff,macro_1.group_top1_max_frac,macro_1.moe_delta_norm,macro_1.n_eff,macro_1.residual_delta_norm,macro_1.route_consistency_feature_group_knn_focus_js,macro_1.route_consistency_feature_group_knn_focus_score,macro_1.route_consistency_feature_group_knn_mean_js,macro_1.route_consistency_feature_group_knn_mean_score,macro_1.route_consistency_feature_group_knn_tempo_js,macro_1.route_consistency_feature_group_knn_tempo_score,macro_1.route_consistency_group_knn_js,macro_1.route_consistency_group_knn_score,macro_1.route_consistency_intra_group_knn_mean_js,macro_1.route_consistency_intra_group_knn_mean_score,macro_1.route_consistency_knn_js,macro_1.route_consistency_knn_score,macro_1.route_jitter_adjacent,macro_1.route_jitter_session,macro_1.shared_delta_norm,macro_1.stage_delta_norm,macro_1.top1_max_frac,mrr@20,status,test_hr@10,test_mrr@20,trial
True,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1067,ok,0.1915,0.1045,1
True,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0946,ok,0.1926,0.0984,2
True,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1141,ok,0.2028,0.1074,3
True,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0968,ok,0.1929,0.1012,4
True,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0618,ok,0.1243,0.059,5
True,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.112,ok,0.1989,0.1055,6
True,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0986,ok,0.1986,0.1029,7
True,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1029,ok,0.202,0.1049,8
True,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1133,ok,0.2081,0.1134,9
True,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1045,ok,0.1865,0.1025,10
True,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0419,ok,0.0849,0.0425,11
True,56,1.0,1.0,0.0,0.07291103961533545,0.0,1.7733423189672066,0.19852182269096375,0.09022368490695953,0.0,0.046835447560099296,0.6786497588066697,1.9956224621622267,0.5671544290567023,4.352000246386334,5.968272195527144,4.352000246386334,0.0,1.0,0.0,1.0,0.0,1.0,0.0005877196553815523,0.9994124530179856,0.00013474442564078294,0.999865266426681,0.0007135675081912227,0.9992866870205585,0.0,0.0,8.112774310118265,4.352000246386334,0.5584008361640972,0.1163,ok,0.2063,0.1099,12
True,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1138,ok,0.2097,0.1129,13
True,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.115,ok,0.2076,0.1082,14
True,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0988,ok,0.1963,0.1023,15
True,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1069,ok,0.185,0.1014,16
True,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0526,ok,0.0998,0.0481,17
True,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1143,ok,0.2091,0.1138,18
True,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1005,ok,0.1763,0.0969,19
True,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0478,ok,0.0885,0.0477,20
