early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,11,0.2873,ok,0.386,0.2841,1
True,33,0.3,ok,0.3856,0.3003,2
True,23,0.2981,ok,0.3849,0.2977,3
True,14,0.3021,ok,0.3765,0.2909,4
False,35,0.285,ok,0.3867,0.2849,5
False,35,0.3044,ok,0.3976,0.3044,6
True,10,0.2936,ok,0.3882,0.287,7
False,35,0.3111,ok,0.3943,0.3081,8
False,35,0.3044,ok,0.3976,0.3044,9
True,17,0.2998,ok,0.3914,0.2972,10
True,33,0.2997,ok,0.3896,0.2994,11
True,11,0.2939,ok,0.3863,0.2916,12
True,15,0.3042,ok,0.3725,0.2932,13
True,10,0.2891,ok,0.3842,0.2857,14
False,35,0.2986,ok,0.3929,0.2954,15
True,33,0.299,ok,0.3853,0.2997,16
True,33,0.3066,ok,0.3932,0.3054,17
True,14,0.2926,ok,0.3729,0.2856,18
