early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,23,0.0805,ok,0.188,0.1615,1
True,14,0.0799,ok,0.1868,0.1605,2
True,23,0.0806,ok,0.1879,0.1611,3
True,51,0.0804,ok,0.1875,0.161,4
True,22,0.0805,ok,0.188,0.1613,5
True,15,0.0803,ok,0.1868,0.1605,6
True,53,0.0804,ok,0.1877,0.161,7
True,51,0.0802,ok,0.1867,0.1609,8
True,19,0.0804,ok,0.1863,0.1614,9
True,54,0.0804,ok,0.1877,0.1611,10
True,15,0.0802,ok,0.1868,0.1608,11
True,17,0.0803,ok,0.1864,0.1612,12
True,51,0.0804,ok,0.1874,0.1611,13
True,14,0.0795,ok,0.1866,0.1608,14
True,16,0.0797,ok,0.186,0.1608,15
True,44,0.0804,ok,0.1879,0.1612,16
True,23,0.0805,ok,0.1882,0.1614,17
True,41,0.0803,ok,0.1877,0.1612,18
True,14,0.0799,ok,0.1865,0.1604,19
True,51,0.0802,ok,0.1867,0.1609,20
