early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,4,0.0049,ok,0.0088,0.0011,1
True,7,0.0018,ok,0.0,0.0,2
True,4,0.005,ok,0.0088,0.0011,3
True,4,0.0044,ok,0.0088,0.001,4
True,4,0.0022,ok,0.0,0.0,5
True,4,0.0022,ok,0.0,0.0,6
True,4,0.0049,ok,0.0088,0.0011,7
True,4,0.0006,ok,0.0,0.0,8
True,4,0.0041,ok,0.0,0.0007,9
True,4,0.0022,ok,0.0,0.0,10
True,4,0.0022,ok,0.0,0.0,11
True,4,0.0044,ok,0.0088,0.001,12
True,7,0.0053,ok,0.0088,0.001,13
True,4,0.0022,ok,0.0,0.0,14
True,4,0.0051,ok,0.0088,0.0011,15
True,4,0.0039,ok,0.0,0.0008,16
True,4,0.0022,ok,0.0,0.0,17
True,4,0.0044,ok,0.0088,0.001,18
True,4,0.0022,ok,0.0,0.0,19
True,4,0.0022,ok,0.0,0.0,20
True,4,0.0054,ok,0.0088,0.0013,21
True,4,0.0054,ok,0.0088,0.0013,22
True,4,0.0054,ok,0.0088,0.0013,23
True,4,0.0054,ok,0.0088,0.0013,24
True,4,0.0051,ok,0.0088,0.0011,25
True,4,0.0054,ok,0.0088,0.0013,26
True,4,0.0051,ok,0.0088,0.0013,27
True,4,0.0048,ok,0.0088,0.0011,28
True,4,0.0051,ok,0.0088,0.0013,29
True,4,0.005,ok,0.0088,0.0011,30
True,4,0.0054,ok,0.0088,0.0013,31
True,4,0.0039,ok,0.0,0.0008,32
True,4,0.0048,ok,0.0088,0.0011,33
True,4,0.0022,ok,0.0,0.0,34
True,4,0.0054,ok,0.0088,0.0013,35
True,4,0.0044,ok,0.0088,0.001,36
True,4,0.0042,ok,0.0,0.0008,37
True,4,0.0051,ok,0.0088,0.0011,38
True,4,0.0049,ok,0.0088,0.0011,39
True,4,0.005,ok,0.0088,0.0011,40
True,4,0.003,ok,0.0,0.0005,41
True,4,0.0054,ok,0.0088,0.0013,42
True,4,0.0022,ok,0.0,0.0,43
True,4,0.0013,ok,0.0,0.0,44
True,4,0.004,ok,0.0,0.0008,45
True,4,0.0051,ok,0.0088,0.0011,46
True,5,0.0049,ok,0.0088,0.0011,47
True,4,0.0,ok,0.0,0.0,48
True,4,0.0047,ok,0.0088,0.001,49
True,4,0.0054,ok,0.0088,0.0013,50
