early_stopped,epochs_run,macro_1.alpha_effective,macro_1.alpha_value,macro_1.condition_norm,macro_1.cv_usage,macro_1.dead_expert_frac,macro_1.entropy_mean,macro_1.expert_similarity_max,macro_1.expert_similarity_mean,macro_1.factored_group_entropy_mean,macro_1.group_cv_usage,macro_1.group_entropy_mean,macro_1.group_n_eff,macro_1.group_top1_max_frac,macro_1.moe_delta_norm,macro_1.n_eff,macro_1.residual_delta_norm,macro_1.route_consistency_feature_group_knn_focus_js,macro_1.route_consistency_feature_group_knn_focus_score,macro_1.route_consistency_feature_group_knn_mean_js,macro_1.route_consistency_feature_group_knn_mean_score,macro_1.route_consistency_feature_group_knn_memory_js,macro_1.route_consistency_feature_group_knn_memory_score,macro_1.route_consistency_feature_group_knn_tempo_js,macro_1.route_consistency_feature_group_knn_tempo_score,macro_1.route_consistency_group_knn_js,macro_1.route_consistency_group_knn_score,macro_1.route_consistency_intra_group_knn_mean_js,macro_1.route_consistency_intra_group_knn_mean_score,macro_1.route_consistency_knn_js,macro_1.route_consistency_knn_score,macro_1.route_jitter_adjacent,macro_1.route_jitter_session,macro_1.shared_delta_norm,macro_1.stage_delta_norm,macro_1.top1_max_frac,mrr@20,status,test_hr@10,test_mrr@20,trial
True,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1689,ok,0.1748,0.1682,1
True,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1626,ok,0.1718,0.1644,2
True,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1692,ok,0.1748,0.1682,3
True,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1686,ok,0.1746,0.168,4
True,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1677,ok,0.1746,0.1671,5
True,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1677,ok,0.1746,0.1671,6
True,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0698,ok,0.1288,0.0681,7
True,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.169,ok,0.1757,0.1685,8
True,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0487,ok,0.0551,0.0457,9
True,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1688,ok,0.1746,0.1678,10
True,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.044,ok,0.0496,0.0438,11
True,17,1.0,1.0,0.0,0.3531373563920158,0.0,2.1076067844542106,0.37184441089630127,0.20193423330783844,0.0,0.2765466045735986,1.0511498599548141,2.786865968954178,0.938596762712389,4.566530593093093,8.002091477580619,4.566530593093093,0.0,1.0,0.005542862739670601,0.9944805412396646,0.009448439639479679,0.9905960566159969,0.0071801485795321245,0.9928455671029971,0.0009195210339428784,0.9990809015959741,0.0016278777600679875,0.9983744975956238,0.002574890713661771,0.9974284214739816,0.0,0.0,7.217302245427246,4.566530593093093,0.4812293027142459,0.1693,ok,0.1748,0.1682,12
True,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0483,ok,0.0608,0.0485,13
True,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1606,ok,0.1729,0.1618,14
True,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1656,ok,0.1748,0.1646,15
True,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1691,ok,0.1757,0.1679,16
True,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0288,ok,0.0376,0.0287,17
True,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0384,ok,0.0502,0.037,18
True,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1688,ok,0.1762,0.1677,19
True,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.169,ok,0.1751,0.1681,20
