early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,25,0.3487,ok,0.5429,0.3479,1
True,18,0.3569,ok,0.5487,0.3547,2
,,0.0,fail,,,3
False,35,0.3525,ok,0.5391,0.3462,4
False,35,0.3664,ok,0.5557,0.365,5
True,31,0.3505,ok,0.5424,0.3464,6
True,33,0.3631,ok,0.5503,0.3604,7
False,35,0.3468,ok,0.5456,0.3426,8
,,0.0,fail,,,9
False,35,0.3233,ok,0.52,0.3151,10
True,12,0.3655,ok,0.5597,0.3638,11
,,0.0,fail,,,12
,,0.0,fail,,,13
,,0.0,fail,,,14
False,35,0.3343,ok,0.5218,0.3306,15
True,24,0.364,ok,0.5607,0.3606,16
False,35,0.3069,ok,0.4858,0.2951,17
,,0.0,fail,,,18
True,20,0.3687,ok,0.5626,0.3653,19
False,35,0.353,ok,0.5425,0.3474,20
True,23,0.3697,ok,0.5592,0.3666,21
,,0.0,fail,,,22
,,0.0,fail,,,23
True,23,0.3659,ok,0.5575,0.3636,24
