early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,7,0.002,ok,0.0029,0.0007,1
True,6,0.0024,ok,0.0,0.0,2
True,7,0.0031,ok,0.0,0.0,3
True,15,0.0015,ok,0.0,0.0002,4
False,40,0.023,ok,0.0401,0.0207,5
True,7,0.002,ok,0.0029,0.0007,6
True,20,0.0088,ok,0.0,0.0,7
True,23,0.0035,ok,0.0,0.0002,8
True,20,0.0088,ok,0.0,0.0,9
True,7,0.002,ok,0.0029,0.0007,10
True,8,0.0031,ok,0.0,0.0,11
True,8,0.002,ok,0.0029,0.0007,12
True,6,0.0024,ok,0.0,0.0,13
True,37,0.0076,ok,0.0086,0.0071,14
