early_stopped,epochs_run,macro_1.alpha_effective,macro_1.alpha_value,macro_1.condition_norm,macro_1.cv_usage,macro_1.dead_expert_frac,macro_1.entropy_mean,macro_1.expert_similarity_max,macro_1.expert_similarity_mean,macro_1.factored_group_entropy_mean,macro_1.group_cv_usage,macro_1.group_entropy_mean,macro_1.group_n_eff,macro_1.group_top1_max_frac,macro_1.moe_delta_norm,macro_1.n_eff,macro_1.residual_delta_norm,macro_1.route_jitter_adjacent,macro_1.route_jitter_session,macro_1.shared_delta_norm,macro_1.stage_delta_norm,macro_1.top1_max_frac,micro_1.alpha_effective,micro_1.alpha_value,micro_1.condition_norm,micro_1.cv_usage,micro_1.dead_expert_frac,micro_1.entropy_mean,micro_1.expert_similarity_max,micro_1.expert_similarity_mean,micro_1.factored_group_entropy_mean,micro_1.group_cv_usage,micro_1.group_entropy_mean,micro_1.group_n_eff,micro_1.group_top1_max_frac,micro_1.moe_delta_norm,micro_1.n_eff,micro_1.residual_delta_norm,micro_1.route_jitter_adjacent,micro_1.route_jitter_session,micro_1.shared_delta_norm,micro_1.stage_delta_norm,micro_1.top1_max_frac,mid_1.alpha_effective,mid_1.alpha_value,mid_1.condition_norm,mid_1.cv_usage,mid_1.dead_expert_frac,mid_1.entropy_mean,mid_1.expert_similarity_max,mid_1.expert_similarity_mean,mid_1.factored_group_entropy_mean,mid_1.group_cv_usage,mid_1.group_entropy_mean,mid_1.group_n_eff,mid_1.group_top1_max_frac,mid_1.moe_delta_norm,mid_1.n_eff,mid_1.residual_delta_norm,mid_1.route_jitter_adjacent,mid_1.route_jitter_session,mid_1.shared_delta_norm,mid_1.stage_delta_norm,mid_1.top1_max_frac,mrr@20,status,test_hr@10,test_mrr@20,trial
True,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0809,ok,0.1877,0.1615,1
True,19,1.0,1.0,4.810095928814409,0.45363175592611765,0.0,1.6980001722023101,0.6005558967590332,0.25141292810440063,0.0,0.13634328454734324,1.1160731402569988,3.926999064198598,0.3319685793358346,2.918718696024076,9.952050207467648,2.918718696024076,0.0,0.0,6.7344626387716895,2.918718696024076,0.25696527931592267,1.0,1.0,5.980777545850693,0.3343057607321214,0.0,1.7180663732585404,0.5846031308174133,0.20614951848983765,0.0,0.19399282413466765,1.1182626807460059,3.8549268418889153,0.46148373369846096,3.4926107371710353,10.79369310185126,3.4926107371710353,0.40363529684997984,0.26341296901953604,6.640721147190285,3.4926107371710353,0.2640463389914692,1.0,1.0,7.045844121651021,0.5168373415664027,0.0,1.52351102944261,0.5596322417259216,0.2167089283466339,0.0,0.2682448452570324,0.8833524871697743,3.7314992128744295,0.36588830942776535,4.029799530945098,9.47028701833952,4.029799530945098,0.0,0.0,6.246607190829202,4.029799530945098,0.25538574436144057,0.081,ok,0.1885,0.1618,2
True,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0807,ok,0.1879,0.1611,3
True,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0807,ok,0.1892,0.1621,4
True,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0809,ok,0.1889,0.1621,5
