early_stopped,epochs_run,macro_1.alpha_effective,macro_1.alpha_value,macro_1.condition_norm,macro_1.cv_usage,macro_1.dead_expert_frac,macro_1.entropy_mean,macro_1.expert_similarity_max,macro_1.expert_similarity_mean,macro_1.factored_group_entropy_mean,macro_1.group_cv_usage,macro_1.group_entropy_mean,macro_1.group_n_eff,macro_1.group_top1_max_frac,macro_1.moe_delta_norm,macro_1.n_eff,macro_1.residual_delta_norm,macro_1.route_consistency_feature_group_knn_exposure_js,macro_1.route_consistency_feature_group_knn_exposure_score,macro_1.route_consistency_feature_group_knn_focus_js,macro_1.route_consistency_feature_group_knn_focus_score,macro_1.route_consistency_feature_group_knn_mean_js,macro_1.route_consistency_feature_group_knn_mean_score,macro_1.route_consistency_feature_group_knn_memory_js,macro_1.route_consistency_feature_group_knn_memory_score,macro_1.route_consistency_feature_group_knn_tempo_js,macro_1.route_consistency_feature_group_knn_tempo_score,macro_1.route_consistency_group_knn_js,macro_1.route_consistency_group_knn_score,macro_1.route_consistency_intra_group_knn_mean_js,macro_1.route_consistency_intra_group_knn_mean_score,macro_1.route_consistency_knn_js,macro_1.route_consistency_knn_score,macro_1.route_jitter_adjacent,macro_1.route_jitter_session,macro_1.shared_delta_norm,macro_1.stage_delta_norm,macro_1.top1_max_frac,mrr@20,status,test_hr@10,test_mrr@20,trial
True,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2388,ok,0.2651,0.2078,1
True,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2562,ok,0.2792,0.2228,2
True,73,1.0,1.0,0.0,0.27273748747296667,0.0,2.239443426943427,0.4141751229763031,0.16363435983657837,0.0,0.17607334224316132,1.2385350395218817,3.8797216219372457,0.46338067390698967,5.446990433165028,11.169171034925013,5.446990433165028,0.059465767695426684,0.9422677890370817,0.047555376550095084,0.9535576669366157,0.061439232340905696,0.9404530342044852,0.0739888503707979,0.9286820482440478,0.0647469347473031,0.937304632600196,0.014977858860442653,0.9851337513454645,0.00986210234837427,0.9901988462506778,0.025199496806253944,0.9751153602226524,0.0,0.0,8.112048232792985,5.446990433165028,0.4201743675427886,0.2583,ok,0.2768,0.2244,3
True,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.256,ok,0.2734,0.2224,4
True,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2407,ok,0.2588,0.2072,5
True,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2558,ok,0.2739,0.2225,6
True,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2439,ok,0.2606,0.2065,7
True,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2543,ok,0.2686,0.2175,8
True,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2421,ok,0.2649,0.2096,9
False,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2427,ok,0.2861,0.2158,10
True,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2579,ok,0.2747,0.2228,11
True,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2524,ok,0.2723,0.2203,12
False,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.246,ok,0.2851,0.2182,13
True,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2561,ok,0.2792,0.2232,14
True,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2554,ok,0.2755,0.2232,15
True,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2491,ok,0.2726,0.2121,16
False,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2425,ok,0.2861,0.2156,17
True,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2581,ok,0.2768,0.224,18
True,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2502,ok,0.2734,0.2127,19
True,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2573,ok,0.2752,0.2217,20
