early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
,,0.0,fail,,,1
True,6,0.1654,ok,0.1705,0.165,2
,,0.0,fail,,,3
True,14,0.1721,ok,0.1768,0.1695,4
True,6,0.171,ok,0.1759,0.1691,5
,,0.0,fail,,,6
,,0.0,fail,,,7
,,0.0,fail,,,8
,,0.0,fail,,,9
,,0.0,fail,,,10
,,0.0,fail,,,11
,,0.0,fail,,,12
True,18,0.171,ok,0.1792,0.1704,13
,,0.0,fail,,,14
,,0.0,fail,,,15
True,6,0.1649,ok,0.171,0.1647,16
True,6,0.1688,ok,0.1727,0.1671,17
,,0.0,fail,,,18
True,6,0.1604,ok,0.1732,0.1597,19
True,6,0.1569,ok,0.1724,0.1565,20
