early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,48,0.0801,ok,0.1874,0.1614,1
True,15,0.0797,ok,0.1858,0.1605,2
True,34,0.08,ok,0.1882,0.1614,3
True,17,0.0801,ok,0.1889,0.1617,4
True,15,0.08,ok,0.1857,0.1607,5
True,16,0.0797,ok,0.1842,0.1604,6
True,23,0.0801,ok,0.1871,0.1611,7
True,44,0.08,ok,0.1882,0.1612,8
True,15,0.0801,ok,0.1858,0.1608,9
True,17,0.0799,ok,0.1885,0.1615,10
True,22,0.0801,ok,0.1883,0.1613,11
True,17,0.0803,ok,0.1887,0.162,12
True,23,0.0801,ok,0.1885,0.1614,13
True,14,0.08,ok,0.1858,0.1607,14
True,17,0.08,ok,0.1886,0.1616,15
True,34,0.0801,ok,0.1886,0.1614,16
True,17,0.0798,ok,0.1881,0.1612,17
True,22,0.0801,ok,0.1889,0.1616,18
True,31,0.0801,ok,0.1891,0.1616,19
True,29,0.0801,ok,0.1888,0.1614,20
