stage,dataset,model,family,job_id,parent_job_id,run_phase,runtime_seed,gpu_id,status,valid_score,test_score,best_valid_mrr20,test_mrr20,result_path,log_path,elapsed_sec,error,timestamp_utc
stage3,foursquare,bsarec,baseline,ADD_STAGE3_FOURSQUARE_BSAREC_C1_SEED1,ADD_STAGE2_FOURSQUARE_BSAREC,ADD_STAGE3_FOURSQUARE_BSAREC_C1_SEED1,930012,resume,ok,0.22709524887998178,0.18755098473545695,0.1845,0.1448,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_addtuning/foursquare_BSARec_add_stage3_foursquare_bsarec_c1_seed1_20260419_082005_110747_pid1756422.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_addtuning/stage3/foursquare/bsarec/baseline/ADD_STAGE3_FOURSQUARE_BSAREC_C1_SEED1.log,0.0,,2026-04-19T10:37:46.182149Z
stage3,beauty,duorec,baseline,ADD_STAGE3_BEAUTY_DUOREC_C1_SEED1,ADD_STAGE2_BEAUTY_DUOREC,ADD_STAGE3_BEAUTY_DUOREC_C1_SEED1,930007,resume,ok,0.09625001160934109,0.08284444444444444,0.0616,0.0554,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_addtuning/beauty_DuoRec_add_stage3_beauty_duorec_c1_seed1_20260419_081935_726673_pid1756156.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_addtuning/stage3/beauty/duorec/baseline/ADD_STAGE3_BEAUTY_DUOREC_C1_SEED1.log,0.0,,2026-04-19T10:37:46.169461Z
stage3,foursquare,difsr,baseline,ADD_STAGE3_FOURSQUARE_DIFSR_C1_SEED1,ADD_STAGE2_FOURSQUARE_DIFSR,ADD_STAGE3_FOURSQUARE_DIFSR_C1_SEED1,930014,resume,ok,0.22761460070629103,0.18752222222222223,0.1845,0.1467,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_addtuning/foursquare_DIFSR_add_stage3_foursquare_difsr_c1_seed1_20260419_082009_192320_pid1756445.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_addtuning/stage3/foursquare/difsr/baseline/ADD_STAGE3_FOURSQUARE_DIFSR_C1_SEED1.log,0.0,,2026-04-19T10:37:46.187226Z
stage3,foursquare,difsr,baseline,ADD_STAGE3_FOURSQUARE_DIFSR_C2_SEED1,ADD_STAGE2_FOURSQUARE_DIFSR,ADD_STAGE3_FOURSQUARE_DIFSR_C2_SEED1,930015,resume,ok,0.22845555555555552,0.19044444444444444,0.1858,0.1506,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_addtuning/foursquare_DIFSR_add_stage3_foursquare_difsr_c2_seed1_20260419_082016_554011_pid1756529.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_addtuning/stage3/foursquare/difsr/baseline/ADD_STAGE3_FOURSQUARE_DIFSR_C2_SEED1.log,0.0,,2026-04-19T10:37:46.189675Z
stage3,beauty,duorec,baseline,ADD_STAGE3_BEAUTY_DUOREC_C2_SEED1,ADD_STAGE2_BEAUTY_DUOREC,ADD_STAGE3_BEAUTY_DUOREC_C2_SEED1,930008,resume,ok,0.09675555555555555,0.08910765933434472,0.0629,0.0579,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_addtuning/beauty_DuoRec_add_stage3_beauty_duorec_c2_seed1_20260419_081935_617887_pid1756155.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_addtuning/stage3/beauty/duorec/baseline/ADD_STAGE3_BEAUTY_DUOREC_C2_SEED1.log,0.0,,2026-04-19T10:37:46.172245Z
stage3,foursquare,fdsa,baseline,ADD_STAGE3_FOURSQUARE_FDSA_C1_SEED1,ADD_STAGE2_FOURSQUARE_FDSA,ADD_STAGE3_FOURSQUARE_FDSA_C1_SEED1,930019,resume,ok,0.25911111111111107,0.21538888888888888,0.2051,0.1667,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_addtuning/foursquare_FDSA_add_stage3_foursquare_fdsa_c1_seed1_20260419_082147_629641_pid1756800.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_addtuning/stage3/foursquare/fdsa/baseline/ADD_STAGE3_FOURSQUARE_FDSA_C1_SEED1.log,0.0,,2026-04-19T10:37:46.199864Z
stage3,foursquare,fame,baseline,ADD_STAGE3_FOURSQUARE_FAME_C1_SEED1,ADD_STAGE2_FOURSQUARE_FAME,ADD_STAGE3_FOURSQUARE_FAME_C1_SEED1,930016,resume,ok,0.20458154711102258,0.16611111111111113,0.1674,0.1315,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_addtuning/foursquare_FAME_add_stage3_foursquare_fame_c1_seed1_20260419_082034_378515_pid1756585.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_addtuning/stage3/foursquare/fame/baseline/ADD_STAGE3_FOURSQUARE_FAME_C1_SEED1.log,0.0,,2026-04-19T10:37:46.192155Z
stage3,foursquare,fdsa,baseline,ADD_STAGE3_FOURSQUARE_FDSA_C2_SEED1,ADD_STAGE2_FOURSQUARE_FDSA,ADD_STAGE3_FOURSQUARE_FDSA_C2_SEED1,930020,resume,ok,0.2592666666666667,0.214756855723607,0.208,0.1662,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_addtuning/foursquare_FDSA_add_stage3_foursquare_fdsa_c2_seed1_20260419_082149_287134_pid1756808.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_addtuning/stage3/foursquare/fdsa/baseline/ADD_STAGE3_FOURSQUARE_FDSA_C2_SEED1.log,0.0,,2026-04-19T10:37:46.202417Z
stage3,KuaiRecLargeStrictPosV2_0.2,bsarec,baseline,ADD_STAGE3_KUAIRECLARGESTRICTPOSV2_0_2_BSAREC_C2_SEED1,ADD_STAGE2_KUAIRECLARGESTRICTPOSV2_0_2_BSAREC,ADD_STAGE3_KUAIRECLARGESTRICTPOSV2_0_2_BSAREC_C2_SEED1,930025,0,ok,0.016766666666666666,0.33447777777777776,0.014,0.3324,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_addtuning/KuaiRecLargeStrictPosV2_0.2_BSARec_add_stage3_kuaireclargestrictposv2_0_2_bsarec_c2_seed1_20260419_082251_078451_pid1757048.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_addtuning/stage3/kuaireclargestrictposv2_0_2/bsarec/baseline/ADD_STAGE3_KUAIRECLARGESTRICTPOSV2_0_2_BSAREC_C2_SEED1.log,30.618308305740356,,2026-04-19T08:23:18.227408Z
stage3,foursquare,fearec,baseline,ADD_STAGE3_FOURSQUARE_FEAREC_C2_SEED1,ADD_STAGE2_FOURSQUARE_FEAREC,ADD_STAGE3_FOURSQUARE_FEAREC_C2_SEED1,930022,resume,ok,0.24275555555555556,0.20921111111111113,0.1819,0.1557,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_addtuning/foursquare_FEARec_add_stage3_foursquare_fearec_c2_seed1_20260419_082227_094976_pid1756967.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_addtuning/stage3/foursquare/fearec/baseline/ADD_STAGE3_FOURSQUARE_FEAREC_C2_SEED1.log,0.0,,2026-04-19T10:37:46.207505Z
stage3,KuaiRecLargeStrictPosV2_0.2,difsr,baseline,ADD_STAGE3_KUAIRECLARGESTRICTPOSV2_0_2_DIFSR_C1_SEED1,ADD_STAGE2_KUAIRECLARGESTRICTPOSV2_0_2_DIFSR,ADD_STAGE3_KUAIRECLARGESTRICTPOSV2_0_2_DIFSR_C1_SEED1,930024,resume,ok,0.01481653159818902,0.3074555555555556,0.0131,0.3024,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_addtuning/KuaiRecLargeStrictPosV2_0.2_DIFSR_add_stage3_kuaireclargestrictposv2_0_2_difsr_c1_seed1_20260419_082252_869897_pid1757065.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_addtuning/stage3/kuaireclargestrictposv2_0_2/difsr/baseline/ADD_STAGE3_KUAIRECLARGESTRICTPOSV2_0_2_DIFSR_C1_SEED1.log,0.0,,2026-04-19T10:37:46.212534Z
stage3,KuaiRecLargeStrictPosV2_0.2,difsr,baseline,ADD_STAGE3_KUAIRECLARGESTRICTPOSV2_0_2_DIFSR_C2_SEED1,ADD_STAGE2_KUAIRECLARGESTRICTPOSV2_0_2_DIFSR,ADD_STAGE3_KUAIRECLARGESTRICTPOSV2_0_2_DIFSR_C2_SEED1,930025,resume,ok,0.016744444444444444,0.2832936261396652,0.0143,0.2791,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_addtuning/KuaiRecLargeStrictPosV2_0.2_DIFSR_add_stage3_kuaireclargestrictposv2_0_2_difsr_c2_seed1_20260419_082321_575306_pid1757174.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_addtuning/stage3/kuaireclargestrictposv2_0_2/difsr/baseline/ADD_STAGE3_KUAIRECLARGESTRICTPOSV2_0_2_DIFSR_C2_SEED1.log,0.0,,2026-04-19T10:37:46.215061Z
stage3,KuaiRecLargeStrictPosV2_0.2,bsarec,baseline,ADD_STAGE3_KUAIRECLARGESTRICTPOSV2_0_2_BSAREC_C1_SEED1,ADD_STAGE2_KUAIRECLARGESTRICTPOSV2_0_2_BSAREC,ADD_STAGE3_KUAIRECLARGESTRICTPOSV2_0_2_BSAREC_C1_SEED1,930023,resume,ok,0.02022222222222222,0.329457328844752,0.0153,0.3192,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_addtuning/KuaiRecLargeStrictPosV2_0.2_BSARec_add_stage3_kuaireclargestrictposv2_0_2_bsarec_c1_seed1_20260419_082234_903693_pid1757014.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_addtuning/stage3/kuaireclargestrictposv2_0_2/bsarec/baseline/ADD_STAGE3_KUAIRECLARGESTRICTPOSV2_0_2_BSAREC_C1_SEED1.log,0.0,,2026-04-19T10:37:46.209998Z
stage3,KuaiRecLargeStrictPosV2_0.2,fame,baseline,ADD_STAGE3_KUAIRECLARGESTRICTPOSV2_0_2_FAME_C1_SEED1,ADD_STAGE2_KUAIRECLARGESTRICTPOSV2_0_2_FAME,ADD_STAGE3_KUAIRECLARGESTRICTPOSV2_0_2_FAME_C1_SEED1,930026,resume,ok,0.013588888888888888,0.33309426717807794,0.0122,0.332,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_addtuning/KuaiRecLargeStrictPosV2_0.2_FAME_add_stage3_kuaireclargestrictposv2_0_2_fame_c1_seed1_20260419_082344_125377_pid1757222.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_addtuning/stage3/kuaireclargestrictposv2_0_2/fame/baseline/ADD_STAGE3_KUAIRECLARGESTRICTPOSV2_0_2_FAME_C1_SEED1.log,0.0,,2026-04-19T10:37:46.217584Z
stage3,foursquare,fame,baseline,ADD_STAGE3_FOURSQUARE_FAME_C2_SEED1,ADD_STAGE2_FOURSQUARE_FAME,ADD_STAGE3_FOURSQUARE_FAME_C2_SEED1,930017,resume,ok,0.20076666666666665,0.1632082961595313,0.1631,0.1294,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_addtuning/foursquare_FAME_add_stage3_foursquare_fame_c2_seed1_20260419_082115_117635_pid1756679.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_addtuning/stage3/foursquare/fame/baseline/ADD_STAGE3_FOURSQUARE_FAME_C2_SEED1.log,0.0,,2026-04-19T10:37:46.194648Z
stage3,KuaiRecLargeStrictPosV2_0.2,fdsa,baseline,ADD_STAGE3_KUAIRECLARGESTRICTPOSV2_0_2_FDSA_C1_SEED1,ADD_STAGE2_KUAIRECLARGESTRICTPOSV2_0_2_FDSA,ADD_STAGE3_KUAIRECLARGESTRICTPOSV2_0_2_FDSA_C1_SEED1,930028,resume,ok,0.024644444444444445,0.3218129420896564,0.0182,0.3064,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_addtuning/KuaiRecLargeStrictPosV2_0.2_FDSA_add_stage3_kuaireclargestrictposv2_0_2_fdsa_c1_seed1_20260419_082411_583142_pid1757337.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_addtuning/stage3/kuaireclargestrictposv2_0_2/fdsa/baseline/ADD_STAGE3_KUAIRECLARGESTRICTPOSV2_0_2_FDSA_C1_SEED1.log,0.0,,2026-04-19T10:37:46.222688Z
stage3,KuaiRecLargeStrictPosV2_0.2,fdsa,baseline,ADD_STAGE3_KUAIRECLARGESTRICTPOSV2_0_2_FDSA_C2_SEED1,ADD_STAGE2_KUAIRECLARGESTRICTPOSV2_0_2_FDSA,ADD_STAGE3_KUAIRECLARGESTRICTPOSV2_0_2_FDSA_C2_SEED1,930029,resume,ok,0.02238888888888889,0.31332833261128396,0.0166,0.2968,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_addtuning/KuaiRecLargeStrictPosV2_0.2_FDSA_add_stage3_kuaireclargestrictposv2_0_2_fdsa_c2_seed1_20260419_082424_157489_pid1757430.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_addtuning/stage3/kuaireclargestrictposv2_0_2/fdsa/baseline/ADD_STAGE3_KUAIRECLARGESTRICTPOSV2_0_2_FDSA_C2_SEED1.log,0.0,,2026-04-19T10:37:46.225245Z
stage3,foursquare,fearec,baseline,ADD_STAGE3_FOURSQUARE_FEAREC_C1_SEED1,ADD_STAGE2_FOURSQUARE_FEAREC,ADD_STAGE3_FOURSQUARE_FEAREC_C1_SEED1,930021,resume,ok,0.24875555555555554,0.2126222222222222,0.1886,0.1593,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_addtuning/foursquare_FEARec_add_stage3_foursquare_fearec_c1_seed1_20260419_082200_437044_pid1756859.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_addtuning/stage3/foursquare/fearec/baseline/ADD_STAGE3_FOURSQUARE_FEAREC_C1_SEED1.log,0.0,,2026-04-19T10:37:46.204957Z
stage3,KuaiRecLargeStrictPosV2_0.2,fame,baseline,ADD_STAGE3_KUAIRECLARGESTRICTPOSV2_0_2_FAME_C2_SEED1,ADD_STAGE2_KUAIRECLARGESTRICTPOSV2_0_2_FAME,ADD_STAGE3_KUAIRECLARGESTRICTPOSV2_0_2_FAME_C2_SEED1,930029,3,ok,0.02146666666666667,0.30488962117808294,0.0157,0.2906,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_addtuning/KuaiRecLargeStrictPosV2_0.2_FAME_add_stage3_kuaireclargestrictposv2_0_2_fame_c2_seed1_20260419_082348_553977_pid1757249.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_addtuning/stage3/kuaireclargestrictposv2_0_2/fame/baseline/ADD_STAGE3_KUAIRECLARGESTRICTPOSV2_0_2_FAME_C2_SEED1.log,181.10004019737244,,2026-04-19T08:26:46.155822Z
stage3,KuaiRecLargeStrictPosV2_0.2,fearec,baseline,ADD_STAGE3_KUAIRECLARGESTRICTPOSV2_0_2_FEAREC_C1_SEED1,ADD_STAGE2_KUAIRECLARGESTRICTPOSV2_0_2_FEAREC,ADD_STAGE3_KUAIRECLARGESTRICTPOSV2_0_2_FEAREC_C1_SEED1,930030,resume,ok,0.025644444444444445,0.3327777777777778,0.0191,0.3224,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_addtuning/KuaiRecLargeStrictPosV2_0.2_FEARec_add_stage3_kuaireclargestrictposv2_0_2_fearec_c1_seed1_20260419_082506_161529_pid1757478.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_addtuning/stage3/kuaireclargestrictposv2_0_2/fearec/baseline/ADD_STAGE3_KUAIRECLARGESTRICTPOSV2_0_2_FEAREC_C1_SEED1.log,0.0,,2026-04-19T10:37:46.227814Z
stage3,foursquare,duorec,baseline,ADD_STAGE3_FOURSQUARE_DUOREC_C2_SEED1,ADD_STAGE2_FOURSQUARE_DUOREC,ADD_STAGE3_FOURSQUARE_DUOREC_C2_SEED1,930019,5,ok,0.2503222222222222,0.21681111111111112,0.1861,0.1573,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_addtuning/foursquare_DuoRec_add_stage3_foursquare_duorec_c2_seed1_20260419_082145_266405_pid1756775.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_addtuning/stage3/foursquare/duorec/baseline/ADD_STAGE3_FOURSQUARE_DUOREC_C2_SEED1.log,334.19615936279297,,2026-04-19T08:27:15.962121Z
stage3,lastfm0.03,bsarec,baseline,ADD_STAGE3_LASTFM0_03_BSAREC_C1_SEED1,ADD_STAGE2_LASTFM0_03_BSAREC,ADD_STAGE3_LASTFM0_03_BSAREC_C1_SEED1,930031,resume,ok,0.3131777777777778,0.30822254609405864,0.2937,0.2879,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_addtuning/lastfm0.03_BSARec_add_stage3_lastfm0_03_bsarec_c1_seed1_20260419_082516_925002_pid1757556.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_addtuning/stage3/lastfm0_03/bsarec/baseline/ADD_STAGE3_LASTFM0_03_BSAREC_C1_SEED1.log,0.0,,2026-04-19T10:37:46.230372Z
stage3,KuaiRecLargeStrictPosV2_0.2,duorec,baseline,ADD_STAGE3_KUAIRECLARGESTRICTPOSV2_0_2_DUOREC_C1_SEED1,ADD_STAGE2_KUAIRECLARGESTRICTPOSV2_0_2_DUOREC,ADD_STAGE3_KUAIRECLARGESTRICTPOSV2_0_2_DUOREC_C1_SEED1,930027,resume,ok,0.02405707564603795,0.3281490106881406,0.0178,0.3155,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_addtuning/KuaiRecLargeStrictPosV2_0.2_DuoRec_add_stage3_kuaireclargestrictposv2_0_2_duorec_c1_seed1_20260419_082400_773651_pid1757289.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_addtuning/stage3/kuaireclargestrictposv2_0_2/duorec/baseline/ADD_STAGE3_KUAIRECLARGESTRICTPOSV2_0_2_DUOREC_C1_SEED1.log,0.0,,2026-04-19T10:37:46.220115Z
stage3,lastfm0.03,difsr,baseline,ADD_STAGE3_LASTFM0_03_DIFSR_C1_SEED1,ADD_STAGE2_LASTFM0_03_DIFSR,ADD_STAGE3_LASTFM0_03_DIFSR_C1_SEED1,930033,resume,ok,0.3291652148195814,0.3269888888888889,0.3095,0.3039,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_addtuning/lastfm0.03_DIFSR_add_stage3_lastfm0_03_difsr_c1_seed1_20260419_082535_082134_pid1757649.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_addtuning/stage3/lastfm0_03/difsr/baseline/ADD_STAGE3_LASTFM0_03_DIFSR_C1_SEED1.log,0.0,,2026-04-19T10:37:46.235766Z
stage3,foursquare,duorec,baseline,ADD_STAGE3_FOURSQUARE_DUOREC_C1_SEED1,ADD_STAGE2_FOURSQUARE_DUOREC,ADD_STAGE3_FOURSQUARE_DUOREC_C1_SEED1,930018,resume,ok,0.25597241125449915,0.221635600818315,0.1985,0.168,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_addtuning/foursquare_DuoRec_add_stage3_foursquare_duorec_c1_seed1_20260419_082133_650104_pid1756727.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_addtuning/stage3/foursquare/duorec/baseline/ADD_STAGE3_FOURSQUARE_DUOREC_C1_SEED1.log,0.0,,2026-04-19T10:37:46.197170Z
stage3,lastfm0.03,fdsa,baseline,ADD_STAGE3_LASTFM0_03_FDSA_C1_SEED1,ADD_STAGE2_LASTFM0_03_FDSA,ADD_STAGE3_LASTFM0_03_FDSA_C1_SEED1,930037,resume,ok,0.3359032947765593,0.3375111111111111,0.3127,0.312,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_addtuning/lastfm0.03_FDSA_add_stage3_lastfm0_03_fdsa_c1_seed1_20260419_082847_968822_pid1758083.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_addtuning/stage3/lastfm0_03/fdsa/baseline/ADD_STAGE3_LASTFM0_03_FDSA_C1_SEED1.log,0.0,,2026-04-19T10:37:46.245988Z
