early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,29,0.2485,ok,0.2832,0.2324,1
True,29,0.2451,ok,0.285,0.2352,2
True,20,0.2416,ok,0.2854,0.232,3
True,17,0.2521,ok,0.2988,0.2475,4
True,24,0.2298,ok,0.2585,0.2123,5
True,29,0.2593,ok,0.305,0.2483,6
True,17,0.2515,ok,0.2977,0.2421,7
True,42,0.2622,ok,0.293,0.244,8
True,29,0.2645,ok,0.301,0.2404,9
True,19,0.2437,ok,0.2781,0.2294,10
True,39,0.2417,ok,0.2578,0.2176,11
True,18,0.2289,ok,0.268,0.2169,12
True,25,0.2567,ok,0.2977,0.2401,13
True,21,0.2273,ok,0.2669,0.2065,14
True,49,0.2601,ok,0.2927,0.2419,15
True,24,0.219,ok,0.26,0.2038,16
True,19,0.2387,ok,0.2752,0.2232,17
True,22,0.2427,ok,0.2785,0.2306,18
True,27,0.2497,ok,0.2778,0.2273,19
True,19,0.2349,ok,0.272,0.2219,20
True,29,0.2603,ok,0.2999,0.2446,21
True,34,0.2622,ok,0.2952,0.2362,22
True,29,0.2633,ok,0.3007,0.2425,23
True,29,0.2584,ok,0.3017,0.2407,24
