early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,16,0.0475,ok,0.0521,0.0467,1
True,19,0.1429,ok,0.1702,0.142,2
True,44,0.0466,ok,0.051,0.0456,3
True,13,0.118,ok,0.1612,0.1212,4
True,12,0.095,ok,0.1375,0.0963,5
True,12,0.0609,ok,0.0966,0.0606,6
True,13,0.0491,ok,0.0551,0.0484,7
True,12,0.0991,ok,0.1424,0.1004,8
True,17,0.0475,ok,0.0518,0.0466,9
True,15,0.1475,ok,0.1699,0.1482,10
True,12,0.1048,ok,0.1503,0.1075,11
True,14,0.1437,ok,0.1721,0.15,12
True,12,0.0504,ok,0.0638,0.0489,13
True,20,0.1521,ok,0.1688,0.1522,14
True,12,0.106,ok,0.1511,0.1083,15
True,15,0.1456,ok,0.1672,0.1458,16
True,12,0.0517,ok,0.0736,0.0514,17
True,20,0.152,ok,0.1691,0.1516,18
True,15,0.1449,ok,0.1702,0.1459,19
True,12,0.056,ok,0.09,0.0545,20
