avg_epoch_time_sec,early_stopped,epochs_run,mrr@20,status,test_hr@10,test_inference_time_sec,test_mrr@20,trial
25.62139104803403,True,24,0.0887,ok,0.1496,0.18947482109069824,0.0582,1
21.898362145974087,True,52,0.0905,ok,0.1329,0.16881060600280762,0.0584,2
21.98862674713135,True,25,0.088,ok,0.1478,0.1838245391845703,0.0594,3
23.239923305511475,True,25,0.0827,ok,0.1478,0.15718722343444824,0.059,4
24.303617628609263,True,41,0.0831,ok,0.138,0.1961674690246582,0.0588,5
24.332571392059325,True,25,0.0848,ok,0.1385,0.2758769989013672,0.058,6
23.441726054464066,True,28,0.0871,ok,0.1362,0.14985013008117676,0.0547,7
22.061868118203204,True,46,0.0853,ok,0.1496,0.15123748779296875,0.0586,8
23.761272764205934,True,25,0.0869,ok,0.1529,0.16306591033935547,0.0582,9
23.37161883601436,True,27,0.0839,ok,0.151,0.18926167488098145,0.0605,10
