cv_usage,entropy_mean,family_top_expert_mean_share,n_eff,route_consistency_feature_group_knn_exposure_js,route_consistency_feature_group_knn_exposure_score,route_consistency_feature_group_knn_focus_js,route_consistency_feature_group_knn_focus_score,route_consistency_feature_group_knn_mean_score,route_consistency_feature_group_knn_memory_js,route_consistency_feature_group_knn_memory_score,route_consistency_feature_group_knn_tempo_js,route_consistency_feature_group_knn_tempo_score,route_consistency_group_knn_js,route_consistency_group_knn_score,route_consistency_intra_group_knn_mean_js,route_consistency_intra_group_knn_mean_score,route_consistency_knn_js,route_consistency_knn_score,route_jitter_adjacent,stage,top1_max_frac
0.0786680439810779,2.350212275353941,0.10097608715295792,11.92619354366334,0.006552798078694013,0.9934686246840823,0.01286915453744899,0.9872132989505839,0.9886947438409438,0.013900175004573533,0.9861959863591172,0.012172722513430117,0.9879010653699919,0.0020216200511532618,0.9979804220463155,0.004532887408655534,0.9954773723143484,0.006511058166594038,0.9935100928425832,0.668972851397768,macro@1,0.23984544720303735
