early_stopped,epochs_run,macro_1.alpha_effective,macro_1.alpha_value,macro_1.condition_norm,macro_1.cv_usage,macro_1.dead_expert_frac,macro_1.entropy_mean,macro_1.expert_similarity_max,macro_1.expert_similarity_mean,macro_1.factored_group_entropy_mean,macro_1.group_cv_usage,macro_1.group_entropy_mean,macro_1.group_n_eff,macro_1.group_top1_max_frac,macro_1.moe_delta_norm,macro_1.n_eff,macro_1.residual_delta_norm,macro_1.route_consistency_feature_group_knn_focus_js,macro_1.route_consistency_feature_group_knn_focus_score,macro_1.route_consistency_feature_group_knn_mean_js,macro_1.route_consistency_feature_group_knn_mean_score,macro_1.route_consistency_feature_group_knn_memory_js,macro_1.route_consistency_feature_group_knn_memory_score,macro_1.route_consistency_feature_group_knn_tempo_js,macro_1.route_consistency_feature_group_knn_tempo_score,macro_1.route_consistency_group_knn_js,macro_1.route_consistency_group_knn_score,macro_1.route_consistency_intra_group_knn_mean_js,macro_1.route_consistency_intra_group_knn_mean_score,macro_1.route_consistency_knn_js,macro_1.route_consistency_knn_score,macro_1.route_jitter_adjacent,macro_1.route_jitter_session,macro_1.shared_delta_norm,macro_1.stage_delta_norm,macro_1.top1_max_frac,mrr@20,status,test_hr@10,test_mrr@20,trial
True,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0602,ok,0.0805,0.0559,1
True,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1149,ok,0.1568,0.1134,2
True,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.148,ok,0.1686,0.1444,3
True,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1622,ok,0.1738,0.1645,4
True,19,1.0,1.0,0.0,0.26971765592904645,0.0,2.1419031057534585,0.42419907450675964,0.2833864986896515,0.0,0.1789034158773635,1.074335534918449,2.906958764583555,0.7300919191606574,4.487138274638275,8.38967139084879,4.487138274638275,0.0,1.0,0.0029602751999602585,0.9970463274116383,0.0047871888806642225,0.9952242514450782,0.004093636719216553,0.9959147307898365,0.0006967016559072833,0.9993035409843388,0.0007359929852657491,0.9992647407373353,0.001299264747979958,0.9987015789310357,0.0,0.0,6.1189474986349985,4.487138274638275,0.5291696326328494,0.1635,ok,0.1746,0.1648,5
True,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0504,ok,0.0627,0.0496,6
True,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0609,ok,0.0846,0.0571,7
True,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1618,ok,0.1743,0.1636,8
True,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1321,ok,0.1664,0.1303,9
True,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1626,ok,0.1759,0.1653,10
True,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1612,ok,0.1743,0.1633,11
True,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0927,ok,0.1301,0.0904,12
True,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1628,ok,0.174,0.1642,13
True,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0469,ok,0.0565,0.046,14
True,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0594,ok,0.0906,0.0585,15
True,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1611,ok,0.1738,0.1607,16
True,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1441,ok,0.1669,0.1414,17
True,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1612,ok,0.1748,0.1646,18
True,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1186,ok,0.1593,0.1175,19
True,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0872,ok,0.1307,0.0841,20
