stage,dataset,model,family,job_id,parent_job_id,run_phase,runtime_seed,gpu_id,status,valid_score,test_score,best_valid_mrr20,test_mrr20,result_path,log_path,elapsed_sec,error,timestamp_utc
stage1,beauty,fearec,baseline,ADD_STAGE1_BEAUTY_FEAREC_ARCHITECTURE,S3_BEAUTY_FEAREC_C2,ADD_STAGE1_BEAUTY_FEAREC_ARCHITECTURE,910023,resume,ok,0.02519868897496058,0.01756726785905989,0.0217,0.0147,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_addtuning/beauty_FEARec_add_stage1_beauty_fearec_architecture_20260418_154612_210925_pid1722364.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_addtuning/stage1/beauty/fearec/baseline/ADD_STAGE1_BEAUTY_FEAREC_ARCHITECTURE.log,0.0,,2026-04-19T12:09:42.472704Z
stage1,beauty,fearec,baseline,ADD_STAGE1_BEAUTY_FEAREC_STRUCTURE,S3_BEAUTY_FEAREC_C2,ADD_STAGE1_BEAUTY_FEAREC_STRUCTURE,910024,resume,ok,0.023955555555555556,0.017144444444444445,0.0189,0.0121,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_addtuning/beauty_FEARec_add_stage1_beauty_fearec_structure_20260418_154639_220491_pid1722495.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_addtuning/stage1/beauty/fearec/baseline/ADD_STAGE1_BEAUTY_FEAREC_STRUCTURE.log,0.0,,2026-04-19T12:09:42.477582Z
stage1,beauty,duorec,baseline,ADD_STAGE1_BEAUTY_DUOREC_STRUCTURE,S3_BEAUTY_DUOREC_C1,ADD_STAGE1_BEAUTY_DUOREC_STRUCTURE,910016,resume,ok,0.11152222222222223,0.08964556163258136,0.0835,0.0559,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_addtuning/beauty_DuoRec_add_stage1_beauty_duorec_structure_20260418_154333_909451_pid1721715.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_addtuning/stage1/beauty/duorec/baseline/ADD_STAGE1_BEAUTY_DUOREC_STRUCTURE.log,0.0,,2026-04-19T12:09:42.440166Z
stage1,beauty,fearec,baseline,ADD_STAGE1_BEAUTY_FEAREC_DROPOUT,S3_BEAUTY_FEAREC_C2,ADD_STAGE1_BEAUTY_FEAREC_DROPOUT,910022,resume,ok,0.01671111111111111,0.007355555555555555,0.0107,0.0038,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_addtuning/beauty_FEARec_add_stage1_beauty_fearec_dropout_20260418_154557_630897_pid1722267.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_addtuning/stage1/beauty/fearec/baseline/ADD_STAGE1_BEAUTY_FEAREC_DROPOUT.log,0.0,,2026-04-19T12:09:42.468045Z
stage1,beauty,fearec,baseline,ADD_STAGE1_BEAUTY_FEAREC_REGULARIZATION,S3_BEAUTY_FEAREC_C2,ADD_STAGE1_BEAUTY_FEAREC_REGULARIZATION,910021,resume,ok,0.026169765113933124,0.019309573958336417,0.0208,0.0154,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_addtuning/beauty_FEARec_add_stage1_beauty_fearec_regularization_20260418_154518_695255_pid1722193.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_addtuning/stage1/beauty/fearec/baseline/ADD_STAGE1_BEAUTY_FEAREC_REGULARIZATION.log,0.0,,2026-04-19T12:09:42.463319Z
stage1,beauty,duorec,baseline,ADD_STAGE1_BEAUTY_DUOREC_DROPOUT,S3_BEAUTY_DUOREC_C1,ADD_STAGE1_BEAUTY_DUOREC_DROPOUT,910014,resume,ok,0.10135555555555556,0.08097777777777777,0.0644,0.0512,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_addtuning/beauty_DuoRec_add_stage1_beauty_duorec_dropout_20260418_154248_561322_pid1721449.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_addtuning/stage1/beauty/duorec/baseline/ADD_STAGE1_BEAUTY_DUOREC_DROPOUT.log,0.0,,2026-04-19T12:09:42.430409Z
stage1,beauty,duorec,baseline,ADD_STAGE1_BEAUTY_DUOREC_ARCHITECTURE,S3_BEAUTY_DUOREC_C1,ADD_STAGE1_BEAUTY_DUOREC_ARCHITECTURE,910015,resume,ok,0.10751938881973426,0.08266666666666667,0.0819,0.0579,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_addtuning/beauty_DuoRec_add_stage1_beauty_duorec_architecture_20260418_154255_205199_pid1721498.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_addtuning/stage1/beauty/duorec/baseline/ADD_STAGE1_BEAUTY_DUOREC_ARCHITECTURE.log,0.0,,2026-04-19T12:09:42.435268Z
stage1,beauty,duorec,baseline,ADD_STAGE1_BEAUTY_DUOREC_REGULARIZATION,S3_BEAUTY_DUOREC_C1,ADD_STAGE1_BEAUTY_DUOREC_REGULARIZATION,910013,resume,ok,0.1135,0.08783333333333333,0.0831,0.0574,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_addtuning/beauty_DuoRec_add_stage1_beauty_duorec_regularization_20260418_154236_528891_pid1721357.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_addtuning/stage1/beauty/duorec/baseline/ADD_STAGE1_BEAUTY_DUOREC_REGULARIZATION.log,0.0,,2026-04-19T12:09:42.425478Z
stage1,foursquare,difsr,baseline,ADD_STAGE1_FOURSQUARE_DIFSR_DROPOUT,ADD_STAGE3_FOURSQUARE_DIFSR_C2,ADD_STAGE1_FOURSQUARE_DIFSR_DROPOUT,910030,resume,ok,0.1486111111111111,0.13605555555555554,0.1218,0.1102,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_addtuning/foursquare_DIFSR_add_stage1_foursquare_difsr_dropout_20260418_155248_960338_pid1723297.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_addtuning/stage1/foursquare/difsr/baseline/ADD_STAGE1_FOURSQUARE_DIFSR_DROPOUT.log,0.0,,2026-04-19T12:09:42.505778Z
stage1,foursquare,bsarec,baseline,ADD_STAGE1_FOURSQUARE_BSAREC_STRUCTURE,ADD_STAGE3_FOURSQUARE_BSAREC_C1,ADD_STAGE1_FOURSQUARE_BSAREC_STRUCTURE,910028,resume,ok,0.1733001816686254,0.14504444444444445,0.1399,0.1135,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_addtuning/foursquare_BSARec_add_stage1_foursquare_bsarec_structure_20260418_155144_582977_pid1723112.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_addtuning/stage1/foursquare/bsarec/baseline/ADD_STAGE1_FOURSQUARE_BSAREC_STRUCTURE.log,0.0,,2026-04-19T12:09:42.496255Z
stage1,foursquare,difsr,baseline,ADD_STAGE1_FOURSQUARE_DIFSR_STRUCTURE,ADD_STAGE3_FOURSQUARE_DIFSR_C2,ADD_STAGE1_FOURSQUARE_DIFSR_STRUCTURE,910032,resume,ok,0.15525178846577142,0.12951023505560744,0.1256,0.1032,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_addtuning/foursquare_DIFSR_add_stage1_foursquare_difsr_structure_20260418_155559_119849_pid1723806.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_addtuning/stage1/foursquare/difsr/baseline/ADD_STAGE1_FOURSQUARE_DIFSR_STRUCTURE.log,0.0,,2026-04-19T12:09:42.515121Z
stage1,foursquare,difsr,baseline,ADD_STAGE1_FOURSQUARE_DIFSR_ARCHITECTURE,ADD_STAGE3_FOURSQUARE_DIFSR_C2,ADD_STAGE1_FOURSQUARE_DIFSR_ARCHITECTURE,910031,resume,ok,0.12015555555555554,0.10294444444444445,0.099,0.083,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_addtuning/foursquare_DIFSR_add_stage1_foursquare_difsr_architecture_20260418_155420_208366_pid1723512.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_addtuning/stage1/foursquare/difsr/baseline/ADD_STAGE1_FOURSQUARE_DIFSR_ARCHITECTURE.log,0.0,,2026-04-19T12:09:42.510443Z
stage1,foursquare,difsr,baseline,ADD_STAGE1_FOURSQUARE_DIFSR_REGULARIZATION,ADD_STAGE3_FOURSQUARE_DIFSR_C2,ADD_STAGE1_FOURSQUARE_DIFSR_REGULARIZATION,910029,resume,ok,0.15025555555555556,0.1295888888888889,0.1219,0.1051,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_addtuning/foursquare_DIFSR_add_stage1_foursquare_difsr_regularization_20260418_155236_077065_pid1723245.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_addtuning/stage1/foursquare/difsr/baseline/ADD_STAGE1_FOURSQUARE_DIFSR_REGULARIZATION.log,0.0,,2026-04-19T12:09:42.500965Z
stage1,foursquare,bsarec,baseline,ADD_STAGE1_FOURSQUARE_BSAREC_ARCHITECTURE,ADD_STAGE3_FOURSQUARE_BSAREC_C1,ADD_STAGE1_FOURSQUARE_BSAREC_ARCHITECTURE,910027,resume,ok,0.1778719742338103,0.14291732979885283,0.1407,0.1092,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_addtuning/foursquare_BSARec_add_stage1_foursquare_bsarec_architecture_20260418_155115_614858_pid1723045.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_addtuning/stage1/foursquare/bsarec/baseline/ADD_STAGE1_FOURSQUARE_BSAREC_ARCHITECTURE.log,0.0,,2026-04-19T12:09:42.491581Z
stage1,foursquare,bsarec,baseline,ADD_STAGE1_FOURSQUARE_BSAREC_DROPOUT,ADD_STAGE3_FOURSQUARE_BSAREC_C1,ADD_STAGE1_FOURSQUARE_BSAREC_DROPOUT,910026,resume,ok,0.17966905882614664,0.14684917600048705,0.1445,0.113,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_addtuning/foursquare_BSARec_add_stage1_foursquare_bsarec_dropout_20260418_155105_714143_pid1722960.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_addtuning/stage1/foursquare/bsarec/baseline/ADD_STAGE1_FOURSQUARE_BSAREC_DROPOUT.log,0.0,,2026-04-19T12:09:42.486994Z
stage1,foursquare,bsarec,baseline,ADD_STAGE1_FOURSQUARE_BSAREC_REGULARIZATION,ADD_STAGE3_FOURSQUARE_BSAREC_C1,ADD_STAGE1_FOURSQUARE_BSAREC_REGULARIZATION,910025,resume,ok,0.18915137335439422,0.15795555555555554,0.152,0.1225,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_addtuning/foursquare_BSARec_add_stage1_foursquare_bsarec_regularization_20260418_155058_068329_pid1722916.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_addtuning/stage1/foursquare/bsarec/baseline/ADD_STAGE1_FOURSQUARE_BSAREC_REGULARIZATION.log,0.0,,2026-04-19T12:09:42.482327Z
stage1,foursquare,fame,baseline,ADD_STAGE1_FOURSQUARE_FAME_DROPOUT,S3_FOURSQUARE_FAME_C1,ADD_STAGE1_FOURSQUARE_FAME_DROPOUT,910034,resume,ok,0.15980150049763928,0.13414444444444446,0.1299,0.108,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_addtuning/foursquare_FAME_add_stage1_foursquare_fame_dropout_20260418_155655_492610_pid1724192.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_addtuning/stage1/foursquare/fame/baseline/ADD_STAGE1_FOURSQUARE_FAME_DROPOUT.log,0.0,,2026-04-19T12:09:42.524597Z
stage1,foursquare,fame,baseline,ADD_STAGE1_FOURSQUARE_FAME_ARCHITECTURE,S3_FOURSQUARE_FAME_C1,ADD_STAGE1_FOURSQUARE_FAME_ARCHITECTURE,910035,resume,ok,0.16302222222222224,0.12723333333333334,0.1343,0.1027,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_addtuning/foursquare_FAME_add_stage1_foursquare_fame_architecture_20260418_155750_881107_pid1724526.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_addtuning/stage1/foursquare/fame/baseline/ADD_STAGE1_FOURSQUARE_FAME_ARCHITECTURE.log,0.0,,2026-04-19T12:09:42.529256Z
stage1,foursquare,fame,baseline,ADD_STAGE1_FOURSQUARE_FAME_STRUCTURE,S3_FOURSQUARE_FAME_C1,ADD_STAGE1_FOURSQUARE_FAME_STRUCTURE,910036,resume,ok,0.16393333333333335,0.1368888888888889,0.1325,0.1078,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_addtuning/foursquare_FAME_add_stage1_foursquare_fame_structure_20260418_155838_439513_pid1724693.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_addtuning/stage1/foursquare/fame/baseline/ADD_STAGE1_FOURSQUARE_FAME_STRUCTURE.log,0.0,,2026-04-19T12:09:42.533866Z
stage1,foursquare,fame,baseline,ADD_STAGE1_FOURSQUARE_FAME_REGULARIZATION,S3_FOURSQUARE_FAME_C1,ADD_STAGE1_FOURSQUARE_FAME_REGULARIZATION,910033,resume,ok,0.17266763085672454,0.14375400616269476,0.1407,0.1144,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_addtuning/foursquare_FAME_add_stage1_foursquare_fame_regularization_20260418_155624_839691_pid1724038.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_addtuning/stage1/foursquare/fame/baseline/ADD_STAGE1_FOURSQUARE_FAME_REGULARIZATION.log,0.0,,2026-04-19T12:09:42.519903Z
stage1,foursquare,duorec,baseline,ADD_STAGE1_FOURSQUARE_DUOREC_REGULARIZATION,ADD_STAGE3_FOURSQUARE_DUOREC_C1,ADD_STAGE1_FOURSQUARE_DUOREC_REGULARIZATION,910037,resume,ok,0.22626666666666667,0.19446666666666668,0.1708,0.142,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_addtuning/foursquare_DuoRec_add_stage1_foursquare_duorec_regularization_20260418_155848_875472_pid1724742.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_addtuning/stage1/foursquare/duorec/baseline/ADD_STAGE1_FOURSQUARE_DUOREC_REGULARIZATION.log,0.0,,2026-04-19T12:09:42.538482Z
stage1,foursquare,duorec,baseline,ADD_STAGE1_FOURSQUARE_DUOREC_DROPOUT,ADD_STAGE3_FOURSQUARE_DUOREC_C1,ADD_STAGE1_FOURSQUARE_DUOREC_DROPOUT,910038,resume,ok,0.2307888888888889,0.19929999999999998,0.1735,0.1466,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_addtuning/foursquare_DuoRec_add_stage1_foursquare_duorec_dropout_20260418_155946_910519_pid1724869.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_addtuning/stage1/foursquare/duorec/baseline/ADD_STAGE1_FOURSQUARE_DUOREC_DROPOUT.log,0.0,,2026-04-19T12:09:42.543085Z
stage1,foursquare,duorec,baseline,ADD_STAGE1_FOURSQUARE_DUOREC_STRUCTURE,ADD_STAGE3_FOURSQUARE_DUOREC_C1,ADD_STAGE1_FOURSQUARE_DUOREC_STRUCTURE,910040,resume,ok,0.22796666666666665,0.19767351030164543,0.1714,0.1463,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_addtuning/foursquare_DuoRec_add_stage1_foursquare_duorec_structure_20260418_160143_065926_pid1725124.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_addtuning/stage1/foursquare/duorec/baseline/ADD_STAGE1_FOURSQUARE_DUOREC_STRUCTURE.log,0.0,,2026-04-19T12:09:42.552276Z
stage1,foursquare,duorec,baseline,ADD_STAGE1_FOURSQUARE_DUOREC_ARCHITECTURE,ADD_STAGE3_FOURSQUARE_DUOREC_C1,ADD_STAGE1_FOURSQUARE_DUOREC_ARCHITECTURE,910039,resume,ok,0.22188888888888889,0.19250555976398787,0.1664,0.1414,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_addtuning/foursquare_DuoRec_add_stage1_foursquare_duorec_architecture_20260418_160040_359391_pid1724997.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_addtuning/stage1/foursquare/duorec/baseline/ADD_STAGE1_FOURSQUARE_DUOREC_ARCHITECTURE.log,0.0,,2026-04-19T12:09:42.547687Z
stage1,foursquare,fearec,baseline,ADD_STAGE1_FOURSQUARE_FEAREC_DROPOUT,S3_FOURSQUARE_FEAREC_C1,ADD_STAGE1_FOURSQUARE_FEAREC_DROPOUT,910046,resume,ok,0.2478111111111111,0.2153,0.1846,0.1589,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_addtuning/foursquare_FEARec_add_stage1_foursquare_fearec_dropout_20260418_161933_256965_pid1726235.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_addtuning/stage1/foursquare/fearec/baseline/ADD_STAGE1_FOURSQUARE_FEAREC_DROPOUT.log,0.0,,2026-04-19T12:09:42.579845Z
