early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,37,0.0792,ok,0.1872,0.1609,1
True,17,0.079,ok,0.1873,0.1606,2
True,19,0.0791,ok,0.188,0.1614,3
True,17,0.0793,ok,0.1888,0.1612,4
True,14,0.0791,ok,0.1864,0.1606,5
True,38,0.0793,ok,0.1867,0.161,6
True,17,0.0792,ok,0.1885,0.1613,7
True,19,0.0792,ok,0.1881,0.1614,8
True,19,0.0791,ok,0.1882,0.1614,9
True,16,0.0791,ok,0.1861,0.1608,10
True,14,0.0791,ok,0.187,0.161,11
True,14,0.0791,ok,0.1864,0.1606,12
True,19,0.0791,ok,0.1878,0.1614,13
True,16,0.0792,ok,0.1876,0.161,14
True,16,0.0791,ok,0.1848,0.1603,15
True,14,0.0791,ok,0.1866,0.1609,16
True,25,0.0794,ok,0.1874,0.1613,17
True,37,0.0791,ok,0.1854,0.16,18
True,17,0.0793,ok,0.189,0.1611,19
True,15,0.0791,ok,0.1882,0.161,20
