early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,11,0.1972,ok,0.297,0.1572,1
True,24,0.2026,ok,0.3042,0.1644,2
True,10,0.1884,ok,0.3058,0.1538,3
True,16,0.2004,ok,0.297,0.1626,4
True,29,0.1972,ok,0.3106,0.1656,5
True,22,0.2005,ok,0.3086,0.161,6
True,15,0.1965,ok,0.2914,0.1585,7
True,8,0.1921,ok,0.3078,0.1589,8
True,24,0.1991,ok,0.3149,0.1611,9
True,22,0.2031,ok,0.3046,0.162,10
False,35,0.1911,ok,0.311,0.1573,11
True,15,0.1976,ok,0.2978,0.159,12
True,32,0.205,ok,0.3074,0.1644,13
True,15,0.2013,ok,0.3169,0.1636,14
True,11,0.1913,ok,0.2842,0.151,15
True,15,0.1964,ok,0.3114,0.1616,16
True,15,0.1913,ok,0.2894,0.157,17
True,15,0.195,ok,0.3137,0.1617,18
True,31,0.2004,ok,0.305,0.1643,19
True,20,0.1993,ok,0.305,0.1624,20
True,30,0.2012,ok,0.3034,0.1637,21
True,22,0.2026,ok,0.3074,0.1679,22
True,26,0.2026,ok,0.2978,0.1658,23
True,28,0.2015,ok,0.3149,0.1611,24
True,15,0.1998,ok,0.3046,0.1657,25
True,22,0.203,ok,0.2994,0.161,26
