early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
False,34,0.2586,ok,0.4233,0.2621,1
True,32,0.2586,ok,0.4242,0.2624,2
True,32,0.2586,ok,0.4252,0.263,3
True,23,0.2551,ok,0.4213,0.2584,4
True,27,0.2578,ok,0.4231,0.2607,5
