avg_epoch_time_sec,early_stopped,epochs_run,mid_1.alpha_effective,mid_1.alpha_value,mid_1.condition_norm,mid_1.cv_usage,mid_1.dead_expert_frac,mid_1.entropy_mean,mid_1.expert_similarity_max,mid_1.expert_similarity_mean,mid_1.factored_group_entropy_mean,mid_1.group_cv_usage,mid_1.group_entropy_mean,mid_1.group_n_eff,mid_1.group_top1_max_frac,mid_1.moe_delta_norm,mid_1.n_eff,mid_1.residual_delta_norm,mid_1.route_consistency_feature_group_knn_exposure_js,mid_1.route_consistency_feature_group_knn_exposure_score,mid_1.route_consistency_feature_group_knn_focus_js,mid_1.route_consistency_feature_group_knn_focus_score,mid_1.route_consistency_feature_group_knn_mean_js,mid_1.route_consistency_feature_group_knn_mean_score,mid_1.route_consistency_feature_group_knn_memory_js,mid_1.route_consistency_feature_group_knn_memory_score,mid_1.route_consistency_feature_group_knn_tempo_js,mid_1.route_consistency_feature_group_knn_tempo_score,mid_1.route_consistency_group_knn_js,mid_1.route_consistency_group_knn_score,mid_1.route_consistency_intra_group_knn_mean_js,mid_1.route_consistency_intra_group_knn_mean_score,mid_1.route_consistency_knn_js,mid_1.route_consistency_knn_score,mid_1.route_jitter_adjacent,mid_1.route_jitter_session,mid_1.shared_delta_norm,mid_1.stage_delta_norm,mid_1.top1_max_frac,mrr@20,status,test_eval_targets_per_sec,test_eval_time_sec,test_hr@10,test_mrr@20,trial
13.347891875675746,True,21,1.0,1.0,0.0,0.9226627510389276,0.0,1.8932136846882048,0.3532395660877228,0.11698278039693832,0.0,0.640277273733332,0.9340328225156294,2.8369694447596214,0.47845526846832587,8.343436964132609,10.803181092454967,8.343436964132609,0.09108545521934838,0.9129396921041161,0.10122650137762575,0.9037283139940647,0.09900095967709524,0.9057555719420641,0.09751800074853977,0.9070860131816135,0.10617388136286707,0.8992682684884623,0.026804282686375795,0.9735517638153611,0.0629421429281134,0.9390007597175225,0.08382560771409019,0.9195916117956042,0.8280518049049325,0.5386230492350385,10.167803300943127,8.343436964132609,0.21845447710995924,0.0194,ok,18160.355956068714,0.14900588989257812,0.355,0.3371,1
12.667044758796692,True,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0175,ok,18757.962572616165,0.14425873756408691,0.3617,0.3376,2
12.794204155604044,True,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0193,ok,18985.862583263355,0.14252710342407227,0.3438,0.3354,3
