early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,39,0.0772,ok,0.1799,0.1581,1
True,54,0.0766,ok,0.1813,0.1574,2
True,31,0.0774,ok,0.1821,0.1588,3
False,100,0.0729,ok,0.1712,0.1534,4
False,100,0.0763,ok,0.1802,0.1571,5
