early_stopped,epochs_run,macro_1.alpha_effective,macro_1.alpha_value,macro_1.condition_norm,macro_1.cv_usage,macro_1.dead_expert_frac,macro_1.entropy_mean,macro_1.expert_similarity_max,macro_1.expert_similarity_mean,macro_1.factored_group_entropy_mean,macro_1.group_cv_usage,macro_1.group_entropy_mean,macro_1.group_n_eff,macro_1.group_top1_max_frac,macro_1.moe_delta_norm,macro_1.n_eff,macro_1.residual_delta_norm,macro_1.route_consistency_feature_group_knn_focus_js,macro_1.route_consistency_feature_group_knn_focus_score,macro_1.route_consistency_feature_group_knn_mean_js,macro_1.route_consistency_feature_group_knn_mean_score,macro_1.route_consistency_feature_group_knn_memory_js,macro_1.route_consistency_feature_group_knn_memory_score,macro_1.route_consistency_feature_group_knn_tempo_js,macro_1.route_consistency_feature_group_knn_tempo_score,macro_1.route_consistency_group_knn_js,macro_1.route_consistency_group_knn_score,macro_1.route_consistency_intra_group_knn_mean_js,macro_1.route_consistency_intra_group_knn_mean_score,macro_1.route_consistency_knn_js,macro_1.route_consistency_knn_score,macro_1.route_jitter_adjacent,macro_1.route_jitter_session,macro_1.shared_delta_norm,macro_1.stage_delta_norm,macro_1.top1_max_frac,mrr@20,status,test_hr@10,test_mrr@20,trial
True,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.219,ok,0.2718,0.2217,1
True,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2236,ok,0.2798,0.2278,2
True,27,1.0,1.0,0.0,0.09680357130763254,0.0,2.130350235113091,0.4423132538795471,0.30215051770210266,0.0,0.02303291206032305,1.0676150211440376,2.9984091318317057,0.4607140551359029,5.623593625431837,8.916444814695975,5.623593625431837,0.0,1.0,0.010536618604008709,0.9895691637309398,0.024169058169958728,0.9761206746331219,0.007440797642067396,0.9925868165596976,0.0023187231326907867,0.9976839630292359,0.0024442051392385518,0.99756083521401,0.004780995158353386,0.9952304156068181,0.0,0.0,7.080793250066437,5.623593625431837,0.3170422019928121,0.2364,ok,0.2856,0.2353,3
True,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2359,ok,0.2904,0.2366,4
False,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2318,ok,0.2922,0.2325,5
True,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2354,ok,0.2904,0.2364,6
True,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2199,ok,0.2683,0.2187,7
True,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2128,ok,0.2604,0.2146,8
True,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2153,ok,0.2667,0.2144,9
True,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2241,ok,0.2856,0.2291,10
True,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.235,ok,0.293,0.2355,11
True,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2167,ok,0.2699,0.2216,12
True,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2332,ok,0.2928,0.2349,13
True,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2266,ok,0.2859,0.2288,14
True,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2357,ok,0.2922,0.2357,15
True,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2348,ok,0.292,0.2355,16
True,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2355,ok,0.292,0.2371,17
True,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2353,ok,0.2837,0.234,18
True,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2356,ok,0.2885,0.2345,19
True,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2305,ok,0.2901,0.2336,20
