early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,18,0.0059,ok,0.0029,0.0011,1
True,17,0.0053,ok,0.0029,0.0014,2
True,26,0.0058,ok,0.0029,0.0006,3
True,19,0.0066,ok,0.0086,0.0032,4
True,12,0.0071,ok,0.0029,0.0006,5
True,18,0.0046,ok,0.0029,0.0005,6
True,12,0.0071,ok,0.0029,0.0007,7
True,68,0.0219,ok,0.0315,0.0079,8
True,21,0.0053,ok,0.0029,0.0006,9
True,16,0.0059,ok,0.0029,0.0009,10
True,13,0.0075,ok,0.0115,0.0041,11
True,18,0.0049,ok,0.0029,0.0005,12
True,18,0.0062,ok,0.0057,0.0013,13
True,18,0.0046,ok,0.0029,0.0005,14
True,13,0.0066,ok,0.0115,0.0044,15
