early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,17,0.0806,ok,0.1869,0.1613,1
True,14,0.0795,ok,0.1855,0.1602,2
True,15,0.0801,ok,0.1852,0.1603,3
True,17,0.0805,ok,0.1867,0.1612,4
True,17,0.0806,ok,0.1872,0.1615,5
True,43,0.0802,ok,0.1871,0.161,6
True,23,0.0803,ok,0.1861,0.1606,7
True,14,0.0797,ok,0.1871,0.1605,8
True,17,0.0806,ok,0.1871,0.1613,9
True,14,0.0801,ok,0.1863,0.1606,10
True,33,0.0801,ok,0.1867,0.1606,11
True,16,0.0797,ok,0.1861,0.1605,12
True,15,0.0797,ok,0.1842,0.1602,13
True,44,0.0802,ok,0.187,0.1611,14
True,14,0.0797,ok,0.186,0.1602,15
True,23,0.0806,ok,0.1873,0.1612,16
True,23,0.0805,ok,0.1875,0.1612,17
True,17,0.0805,ok,0.1874,0.1614,18
True,14,0.0801,ok,0.1866,0.1607,19
True,23,0.0803,ok,0.1866,0.1609,20
