early_stopped,epochs_run,macro_1.alpha_effective,macro_1.alpha_value,macro_1.condition_norm,macro_1.cv_usage,macro_1.dead_expert_frac,macro_1.entropy_mean,macro_1.expert_similarity_max,macro_1.expert_similarity_mean,macro_1.factored_group_entropy_mean,macro_1.group_cv_usage,macro_1.group_entropy_mean,macro_1.group_n_eff,macro_1.group_top1_max_frac,macro_1.moe_delta_norm,macro_1.n_eff,macro_1.residual_delta_norm,macro_1.route_consistency_feature_group_knn_focus_js,macro_1.route_consistency_feature_group_knn_focus_score,macro_1.route_consistency_feature_group_knn_mean_js,macro_1.route_consistency_feature_group_knn_mean_score,macro_1.route_consistency_feature_group_knn_tempo_js,macro_1.route_consistency_feature_group_knn_tempo_score,macro_1.route_consistency_group_knn_js,macro_1.route_consistency_group_knn_score,macro_1.route_consistency_intra_group_knn_mean_js,macro_1.route_consistency_intra_group_knn_mean_score,macro_1.route_consistency_knn_js,macro_1.route_consistency_knn_score,macro_1.route_jitter_adjacent,macro_1.route_jitter_session,macro_1.shared_delta_norm,macro_1.stage_delta_norm,macro_1.top1_max_frac,mrr@20,status,test_hr@10,test_mrr@20,trial
True,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0799,ok,0.1885,0.1613,1
True,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0791,ok,0.185,0.1605,2
True,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,ok,0.1875,0.1614,3
True,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,ok,0.1878,0.1613,4
True,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,ok,0.1883,0.1618,5
True,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,ok,0.1869,0.1608,6
True,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0793,ok,0.186,0.1602,7
True,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0801,ok,0.1874,0.1616,8
True,23,1.0,1.0,0.0,0.11069892016950487,0.0,1.6120507035125076,0.2729771137237549,0.16274763643741608,0.0,0.07739763226367942,0.653837081110714,1.9880908056516653,0.5082120156521622,3.5415823104002953,5.9273636148927284,3.5415823104002953,0.0,1.0,0.0,1.0,0.0,1.0,0.001040152303591967,0.9989603884673044,0.001466147765461437,0.9985353990595719,0.0024167663103844706,0.9975861517181107,0.0,0.0,6.777385694649544,3.5415823104002953,0.33096850550488066,0.0804,ok,0.1874,0.1613,9
True,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0792,ok,0.1849,0.16,10
